"Time","Beacon Type","Observer","Station","Source","Root"
2022-10-12 11:45:56,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-12 11:45:58,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-12 11:46:00,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-12 11:46:31,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-12 20:57:07,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-12 20:57:36,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-12 20:57:39,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-12 20:57:43,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-12 20:59:09,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-12 20:59:11,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-12 20:59:14,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 03:56:22,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-13 09:53:13,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 09:53:15,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 09:53:17,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 09:53:48,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 20:39:09,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 20:39:36,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 20:40:04,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 20:40:07,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 20:40:47,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 20:41:12,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 20:41:16,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 20:41:49,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 20:42:09,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 20:42:12,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 20:42:14,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 20:43:49,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:12:45,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:12:49,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:13:01,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:13:16,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:13:35,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:13:39,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:13:51,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:13:58,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:14:00,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:14:10,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:14:23,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:14:30,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:14:37,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:14:42,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:14:53,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:15:03,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:15:11,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:15:14,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:15:18,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:15:23,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:15:27,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:15:45,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:15:47,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:16:01,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:16:04,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:16:07,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:16:14,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:16:19,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:16:26,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:16:31,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:16:42,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:16:47,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:16:51,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:16:54,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:17:01,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:17:13,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:17:19,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:17:31,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:17:47,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:17:51,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:17:53,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:17:56,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:17:58,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:18:17,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:18:19,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:18:21,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 22:18:24,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 23:47:33,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-13 23:50:53,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 02:08:34,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-14 03:40:24,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-14 03:43:45,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-14 06:03:42,GFSK,K4KDR-FM17es,K4KDR,sids,AM9NPQ
2022-10-14 06:03:48,GFSK,K4KDR-FM17es,K4KDR,sids,AM9NPQ
2022-10-14 06:04:27,GFSK,K4KDR-FM17es,K4KDR,sids,AM9NPQ
2022-10-14 06:04:37,GFSK,K4KDR-FM17es,K4KDR,sids,AM9NPQ
2022-10-14 06:04:42,GFSK,K4KDR-FM17es,K4KDR,sids,AM9NPQ
2022-10-14 06:04:55,GFSK,K4KDR-FM17es,K4KDR,sids,AM9NPQ
2022-10-14 06:05:07,GFSK,K4KDR-FM17es,K4KDR,sids,AM9NPQ
2022-10-14 06:05:10,GFSK,K4KDR-FM17es,K4KDR,sids,AM9NPQ
2022-10-14 06:05:18,GFSK,K4KDR-FM17es,K4KDR,sids,AM9NPQ
2022-10-14 06:05:22,GFSK,K4KDR-FM17es,K4KDR,sids,AM9NPQ
2022-10-14 06:05:42,GFSK,K4KDR-FM17es,K4KDR,sids,AM9NPQ
2022-10-14 06:05:45,GFSK,K4KDR-FM17es,K4KDR,sids,AM9NPQ
2022-10-14 06:06:06,GFSK,K4KDR-FM17es,K4KDR,sids,AM9NPQ
2022-10-14 06:06:12,GFSK,K4KDR-FM17es,K4KDR,sids,AM9NPQ
2022-10-14 06:06:14,GFSK,K4KDR-FM17es,K4KDR,sids,AM9NPQ
2022-10-14 12:44:29,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 12:44:31,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 12:44:33,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 12:44:35,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 12:45:06,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 21:57:36,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:28:52,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:29:40,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:29:43,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:29:49,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:29:54,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:30:53,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:31:09,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:31:31,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:31:39,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:31:46,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:31:50,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:32:05,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:32:12,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:32:29,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:32:31,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:33:01,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:33:08,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:33:18,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:33:28,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:33:41,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:33:57,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:34:09,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:34:13,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:34:28,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:34:31,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:34:43,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:34:47,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:35:02,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:35:05,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:35:27,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:35:33,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:35:36,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:35:39,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:35:42,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:35:44,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:35:57,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:36:05,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:36:26,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:36:29,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:36:34,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:36:37,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:36:40,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-14 23:37:00,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 03:21:23,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-15 03:24:44,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-15 05:49:04,GFSK,K4KDR-FM17es,K4KDR,sids,AM9NPQ
2022-10-15 10:54:33,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 10:59:31,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 11:00:02,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 12:28:47,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 12:28:49,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 12:28:50,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 12:28:52,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 12:29:24,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 12:32:47,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:42:53,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:42:57,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:42:59,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:43:03,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:43:32,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:43:34,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:43:39,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:43:52,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:43:54,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:43:56,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:43:58,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:44:00,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:44:02,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:44:05,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:44:07,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:44:09,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:44:11,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:44:24,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:44:26,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:44:28,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:44:30,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:44:32,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:44:35,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:44:37,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:44:39,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:44:57,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:45:00,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:45:02,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:45:04,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:45:06,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:45:08,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:45:11,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:45:13,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:45:31,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:45:33,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:45:36,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:45:38,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:46:00,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:46:02,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:46:04,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:46:07,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:46:09,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:46:11,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 21:46:14,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 23:13:37,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-15 23:16:57,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-16 03:09:39,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-16 03:09:43,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-16 03:09:45,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-16 03:11:47,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-16 03:11:49,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-16 13:30:19,GFSK,DL7NDR-JN48ap,DL7NDR,sids,AM9NPQ
2022-10-16 18:38:05,GFSK,K4KDR-FM17es,K4KDR,sids,AM9NPQ
2022-10-18 02:33:15,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-18 02:33:21,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-18 02:37:13,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-18 04:10:22,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-18 04:10:24,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-18 04:10:26,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-18 04:10:28,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-18 05:01:03,GFSK,MAUSyagi-FN32ig,MAUSyagi,network,AM9NPQ
2022-10-19 02:17:51,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-19 03:53:53,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-19 03:57:14,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-19 23:50:03,GFSK,DL7NDR-JN48ap,DL7NDR,sids,AM9NPQ
2022-10-20 00:14:30,GFSK,DG9MA-JN58ci,DG9MA,sids,AM9NPQ
2022-10-20 02:05:59,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-20 03:37:40,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-20 03:37:41,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-20 03:37:43,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-20 03:37:45,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-20 23:33:35,GFSK,DG9MA-JN58di,DG9MA,sids,AM9NPQ
2022-10-21 05:44:33,GFSK,K4KDR-FM17es,K4KDR,sids,AM9NPQ
2022-10-21 12:26:21,GFSK,DG9MA-JN58di,DG9MA,sids,AM9NPQ
2022-10-21 18:52:35,GFSK,K4KDR-FM17es,K4KDR,sids,AM9NPQ
2022-10-21 23:10:40,GFSK,DG9MA-JN58di,DG9MA,sids,AM9NPQ
2022-10-21 23:14:02,GFSK,DG9MA-JN58di,DG9MA,sids,AM9NPQ
2022-10-22 00:50:12,GFSK,DG9MA-JN58di,DG9MA,sids,AM9NPQ
2022-10-23 22:38:20,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 00:11:51,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 00:11:55,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 00:12:17,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 00:12:42,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 00:12:47,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 00:12:49,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 00:13:02,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 00:13:49,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 00:14:41,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 00:14:45,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 00:14:47,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 00:15:12,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 00:15:21,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 00:15:47,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 00:15:50,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 00:16:11,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 00:16:14,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 00:16:50,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 00:17:08,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 00:17:12,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 00:17:14,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 00:17:16,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 00:17:18,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 00:17:21,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 00:17:23,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 00:17:38,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 00:17:44,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 00:17:49,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 00:17:51,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 00:18:47,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 02:34:40,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-24 04:05:04,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-24 04:05:06,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-24 04:05:08,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-24 04:05:10,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-24 04:05:40,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-10-24 11:39:44,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 11:39:46,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 11:39:48,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 11:39:50,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 11:40:21,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 22:19:26,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 22:19:31,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 22:20:09,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 22:20:18,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 22:20:42,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 22:20:49,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 22:20:53,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 22:21:00,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 22:21:08,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 22:21:28,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 22:21:35,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 22:21:38,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 22:21:54,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 22:22:02,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 22:22:23,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 22:22:37,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 22:22:45,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 22:22:49,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 22:22:54,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 22:23:15,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-10-24 22:23:30,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
