"Time","batt"
2022-04-30 02:15:10,8.20 V
2022-04-30 02:16:10,8.19 V
2022-04-30 04:58:27,8.25 V
2022-04-30 07:00:21,8.21 V
2022-04-30 07:01:22,8.20 V
2022-04-30 11:19:39,8.24 V
2022-04-30 11:19:47,8.24 V
2022-04-30 11:20:40,8.24 V
2022-04-30 11:20:48,8.24 V
2022-04-30 11:21:41,8.23 V
2022-04-30 11:21:49,8.23 V
2022-04-30 11:22:42,8.25 V
2022-04-30 11:22:50,8.25 V
2022-04-30 11:23:33,8.23 V
2022-04-30 11:23:41,8.23 V
2022-04-30 12:56:07,8.25 V
2022-04-30 12:56:14,8.25 V
2022-04-30 12:57:07,8.25 V
2022-04-30 12:57:14,8.25 V
2022-04-30 12:57:15,8.25 V
2022-04-30 12:58:07,8.24 V
2022-04-30 12:58:14,8.24 V
2022-04-30 12:58:15,8.24 V
2022-04-30 12:59:08,8.23 V
2022-04-30 12:59:15,8.23 V
2022-04-30 12:59:16,8.23 V
2022-04-30 13:01:09,8.24 V
2022-04-30 13:01:17,8.24 V
2022-04-30 13:02:09,8.25 V
2022-04-30 13:02:17,8.25 V
2022-05-01 02:03:26,8.25 V
2022-05-01 02:03:34,8.25 V
2022-05-01 02:04:27,8.24 V
2022-05-01 02:04:34,8.24 V
2022-05-01 02:04:34,8.24 V
2022-05-01 02:04:34,8.24 V
2022-05-01 02:04:34,8.24 V
2022-05-01 02:05:25,8.20 V
2022-05-01 02:05:33,8.20 V
2022-05-01 02:05:33,8.20 V
2022-05-01 02:07:25,8.18 V
2022-05-01 02:07:32,8.18 V
2022-05-01 02:07:33,8.18 V
2022-05-01 02:08:16,8.18 V
2022-05-01 02:08:23,8.18 V
2022-05-01 02:09:32,8.17 V
2022-05-01 06:53:15,8.20 V
2022-05-01 06:53:15,8.20 V
2022-05-01 06:54:14,8.20 V
2022-05-01 06:54:16,8.20 V
2022-05-01 06:55:16,8.19 V
2022-05-01 06:56:16,8.19 V
2022-05-01 10:02:54,8.25 V
2022-05-01 11:13:20,8.23 V
2022-05-01 11:13:28,8.23 V
2022-05-01 11:15:11,8.21 V
2022-05-01 11:15:19,8.21 V
2022-05-01 11:22:33,8.22 V
2022-05-01 11:22:41,8.22 V
2022-05-01 12:49:20,8.22 V
2022-05-01 12:50:21,8.23 V
2022-05-01 12:56:08,8.22 V
2022-05-01 12:56:16,8.22 V
2022-05-01 17:40:00,8.22 V
2022-05-01 17:40:02,8.22 V
2022-05-02 00:22:05,8.25 V
2022-05-02 00:22:58,8.25 V
2022-05-02 00:23:06,8.25 V
2022-05-02 00:23:58,8.22 V
2022-05-02 00:24:06,8.22 V
2022-05-02 00:24:06,8.22 V
2022-05-02 00:25:59,8.20 V
2022-05-02 00:26:07,8.20 V
2022-05-02 00:26:59,8.20 V
2022-05-02 00:27:07,8.20 V
2022-05-02 00:28:00,8.19 V
2022-05-02 00:28:07,8.19 V
2022-05-02 00:30:00,8.19 V
2022-05-02 00:30:08,8.19 V
2022-05-02 00:31:09,8.18 V
2022-05-02 01:55:57,8.25 V
2022-05-02 01:56:05,8.25 V
2022-05-02 01:56:58,8.26 V
2022-05-02 01:57:02,8.26 V
2022-05-02 01:57:05,8.26 V
2022-05-02 01:57:05,8.26 V
2022-05-02 01:57:58,8.25 V
2022-05-02 01:58:06,8.25 V
2022-05-02 01:58:06,8.25 V
2022-05-02 01:59:06,8.25 V
2022-05-02 02:01:07,8.20 V
2022-05-02 02:01:07,8.20 V
2022-05-02 02:02:00,8.20 V
2022-05-02 02:02:07,8.20 V
2022-05-02 02:03:00,8.19 V
2022-05-02 02:03:08,8.19 V
2022-05-02 02:04:08,8.19 V
2022-05-02 02:05:08,8.19 V
2022-05-02 06:47:45,8.20 V
2022-05-02 06:48:45,8.20 V
2022-05-02 06:48:45,8.20 V
2022-05-02 06:49:46,8.19 V
2022-05-02 06:50:46,8.19 V
2022-05-02 06:51:46,8.19 V
2022-05-02 11:08:38,8.24 V
2022-05-02 11:08:46,8.24 V
2022-05-02 11:09:37,8.22 V
2022-05-02 11:09:45,8.22 V
2022-05-02 11:15:18,8.23 V
2022-05-02 11:15:25,8.23 V
2022-05-02 11:16:22,8.23 V
2022-05-02 12:44:55,8.22 V
2022-05-02 12:45:03,8.22 V
2022-05-02 12:47:18,8.20 V
2022-05-02 12:47:25,8.20 V
2022-05-02 12:47:32,8.20 V
2022-05-02 12:49:48,8.24 V
2022-05-02 12:49:56,8.24 V
2022-05-02 12:50:49,8.24 V
2022-05-03 00:16:16,8.25 V
2022-05-03 00:17:09,8.25 V
2022-05-03 00:17:17,8.25 V
2022-05-03 00:18:10,8.22 V
2022-05-03 00:18:17,8.22 V
2022-05-03 00:19:10,8.21 V
2022-05-03 00:19:18,8.21 V
2022-05-03 00:20:18,8.20 V
2022-05-03 00:21:11,8.19 V
2022-05-03 00:21:18,8.19 V
2022-05-03 00:22:11,8.19 V
2022-05-03 00:22:19,8.19 V
2022-05-03 00:23:11,8.19 V
2022-05-03 00:23:19,8.19 V
2022-05-03 01:51:53,8.25 V
2022-05-03 01:52:01,8.25 V
2022-05-03 01:52:53,8.25 V
2022-05-03 01:53:01,8.25 V
2022-05-03 01:53:54,8.21 V
2022-05-03 01:54:01,8.21 V
2022-05-03 01:54:54,8.20 V
2022-05-03 01:55:02,8.20 V
2022-05-03 01:55:55,8.20 V
2022-05-03 01:56:02,8.20 V
2022-05-03 01:56:02,8.20 V
2022-05-03 01:56:55,8.19 V
2022-05-03 01:57:02,8.19 V
2022-05-03 06:42:19,8.20 V
2022-05-03 11:03:57,8.22 V
2022-05-03 11:04:05,8.22 V
2022-05-03 11:05:09,8.21 V
2022-05-03 12:40:40,8.20 V
2022-05-03 12:40:48,8.20 V
2022-05-03 12:41:48,8.19 V
2022-05-03 12:41:48,8.19 V
2022-05-03 12:42:41,8.21 V
2022-05-03 12:42:49,8.21 V
2022-05-03 12:43:36,8.22 V
2022-05-03 12:43:42,8.22 V
2022-05-03 12:43:49,8.22 V
2022-05-03 12:43:49,8.22 V
2022-05-03 12:44:50,8.24 V
2022-05-03 20:41:39,8.19 V
2022-05-04 00:10:31,8.24 V
2022-05-04 00:12:31,8.20 V
2022-05-04 00:12:39,8.20 V
2022-05-04 00:13:32,8.19 V
2022-05-04 00:13:39,8.19 V
2022-05-04 00:14:32,8.18 V
2022-05-04 00:14:40,8.18 V
2022-05-04 00:15:32,8.18 V
2022-05-04 00:15:40,8.18 V
2022-05-04 00:16:33,8.17 V
2022-05-04 00:16:41,8.17 V
2022-05-04 01:44:14,8.24 V
2022-05-04 01:44:22,8.24 V
2022-05-04 01:45:14,8.25 V
2022-05-04 01:45:22,8.25 V
2022-05-04 01:46:12,8.25 V
2022-05-04 01:46:15,8.25 V
2022-05-04 01:46:23,8.25 V
2022-05-04 01:48:23,8.19 V
2022-05-04 01:49:23,8.18 V
2022-05-04 01:50:24,8.18 V
2022-05-04 01:51:16,8.17 V
2022-05-04 01:51:24,8.17 V
2022-05-04 01:52:17,8.17 V
2022-05-04 01:52:25,8.17 V
2022-05-04 01:53:25,8.16 V
2022-05-04 10:58:08,8.17 V
2022-05-04 10:58:15,8.17 V
2022-05-04 10:59:08,8.15 V
2022-05-04 10:59:16,8.15 V
2022-05-04 11:00:16,8.15 V
2022-05-04 11:01:09,8.18 V
2022-05-04 11:01:16,8.18 V
2022-05-04 11:01:17,8.18 V
2022-05-04 11:02:09,8.18 V
2022-05-04 11:02:17,8.18 V
2022-05-04 11:03:10,8.20 V
2022-05-04 11:03:17,8.20 V
2022-05-04 11:04:10,8.19 V
2022-05-04 11:04:18,8.19 V
2022-05-04 11:05:18,8.19 V
2022-05-04 12:33:51,8.19 V
2022-05-04 12:33:59,8.19 V
2022-05-04 12:34:52,8.17 V
2022-05-04 12:34:59,8.17 V
2022-05-04 12:34:59,8.17 V
2022-05-04 12:35:53,8.17 V
2022-05-04 12:36:00,8.17 V
2022-05-04 12:36:53,8.15 V
2022-05-04 12:36:57,8.15 V
2022-05-04 12:37:01,8.15 V
2022-05-04 12:38:54,8.17 V
2022-05-04 12:39:02,8.17 V
2022-05-04 12:40:02,8.19 V
2022-05-05 00:03:58,8.18 V
2022-05-05 00:04:06,8.18 V
2022-05-05 00:09:17,8.14 V
2022-05-05 00:09:25,8.14 V
2022-05-05 00:10:18,8.13 V
2022-05-05 00:10:26,8.13 V
2022-05-05 01:38:07,8.20 V
2022-05-05 01:38:59,8.21 V
2022-05-05 01:39:07,8.21 V
2022-05-05 01:40:07,8.22 V
2022-05-05 01:40:07,8.22 V
2022-05-05 01:41:04,8.22 V
2022-05-05 01:41:08,8.22 V
2022-05-05 01:43:08,8.15 V
2022-05-05 01:46:02,8.13 V
2022-05-05 01:46:10,8.13 V
2022-05-05 03:14:43,8.21 V
2022-05-05 03:14:51,8.21 V
2022-05-05 06:30:53,8.13 V
2022-05-05 10:51:55,8.15 V
2022-05-05 10:52:48,8.12 V
2022-05-05 10:52:55,8.12 V
2022-05-05 10:55:49,8.15 V
2022-05-05 10:55:57,8.15 V
2022-05-05 10:56:49,8.16 V
2022-05-05 10:56:57,8.16 V
2022-05-05 10:57:50,8.15 V
2022-05-05 10:58:50,8.15 V
2022-05-05 10:58:58,8.15 V
2022-05-05 12:23:56,8.15 V
2022-05-05 12:24:03,8.15 V
2022-05-05 12:24:56,8.15 V
2022-05-05 12:25:04,8.15 V
2022-05-05 12:26:57,8.16 V
2022-05-05 12:27:05,8.16 V
2022-05-05 12:27:57,8.13 V
2022-05-05 12:28:05,8.13 V
2022-05-05 12:28:58,8.12 V
2022-05-05 12:29:06,8.12 V
2022-05-05 12:29:06,8.12 V
2022-05-05 12:29:58,8.12 V
2022-05-05 12:30:06,8.12 V
2022-05-05 12:30:06,8.12 V
2022-05-05 12:30:59,8.13 V
2022-05-05 12:31:55,8.13 V
2022-05-05 12:31:59,8.13 V
2022-05-05 12:32:07,8.13 V
2022-05-05 12:32:07,8.13 V
2022-05-05 12:33:00,8.16 V
2022-05-05 12:33:07,8.16 V
2022-05-05 14:05:49,8.13 V
2022-05-06 00:00:41,8.12 V
2022-05-06 00:00:49,8.12 V
2022-05-06 00:01:41,8.11 V
2022-05-06 00:01:49,8.11 V
2022-05-06 00:02:42,8.11 V
2022-05-06 00:02:50,8.11 V
2022-05-06 00:03:50,8.10 V
2022-05-06 00:04:43,8.10 V
2022-05-06 00:04:50,8.10 V
2022-05-06 00:05:43,8.09 V
2022-05-06 00:05:51,8.09 V
2022-05-06 01:30:31,8.18 V
2022-05-06 01:32:32,8.17 V
2022-05-06 01:33:32,8.15 V
2022-05-06 01:33:32,8.15 V
2022-05-06 01:33:32,8.15 V
2022-05-06 01:34:32,8.15 V
2022-05-06 01:34:32,8.15 V
2022-05-06 01:34:32,8.15 V
2022-05-06 01:35:25,8.17 V
2022-05-06 01:35:32,8.17 V
2022-05-06 01:35:32,8.17 V
2022-05-06 01:35:32,8.17 V
2022-05-06 01:35:33,8.17 V
2022-05-06 01:36:25,8.13 V
2022-05-06 01:36:26,8.13 V
2022-05-06 01:36:33,8.13 V
2022-05-06 01:36:33,8.13 V
2022-05-06 01:36:33,8.13 V
2022-05-06 01:37:25,8.12 V
2022-05-06 01:37:33,8.12 V
2022-05-06 01:37:33,8.12 V
2022-05-06 01:38:26,8.11 V
2022-05-06 01:38:34,8.11 V
2022-05-06 01:38:34,8.11 V
2022-05-06 01:38:34,8.11 V
2022-05-06 01:39:26,8.10 V
2022-05-06 01:39:34,8.10 V
2022-05-06 01:40:34,8.10 V
2022-05-06 03:06:14,8.18 V
2022-05-06 03:07:15,8.17 V
2022-05-06 03:08:07,8.17 V
2022-05-06 03:08:15,8.17 V
2022-05-06 03:08:15,8.17 V
2022-05-06 03:09:08,8.15 V
2022-05-06 03:09:15,8.15 V
2022-05-06 03:09:15,8.15 V
2022-05-06 03:10:16,8.15 V
2022-05-06 03:11:16,8.16 V
2022-05-06 03:12:16,8.12 V
2022-05-06 03:13:17,8.11 V
2022-05-06 03:14:17,8.11 V
2022-05-06 03:15:18,8.10 V
2022-05-06 04:46:43,8.17 V
2022-05-06 04:47:43,8.13 V
2022-05-06 06:26:28,8.09 V
2022-05-06 06:28:29,8.08 V
2022-05-06 10:47:22,8.09 V
2022-05-06 10:47:30,8.09 V
2022-05-06 10:48:22,8.10 V
2022-05-06 10:48:30,8.10 V
2022-05-06 10:49:23,8.11 V
2022-05-06 10:49:30,8.11 V
2022-05-06 10:50:23,8.12 V
2022-05-06 10:51:20,8.12 V
2022-05-06 10:51:27,8.12 V
2022-05-06 10:52:20,8.13 V
2022-05-06 10:52:28,8.13 V
2022-05-06 12:18:30,8.13 V
2022-05-06 12:19:23,8.13 V
2022-05-06 12:19:30,8.13 V
2022-05-06 12:20:23,8.11 V
2022-05-06 12:20:31,8.11 V
2022-05-06 12:22:24,8.10 V
2022-05-06 12:22:32,8.10 V
2022-05-06 12:22:32,8.10 V
2022-05-06 12:24:04,8.10 V
2022-05-06 12:24:05,8.10 V
2022-05-06 12:24:12,8.10 V
2022-05-06 12:24:12,8.10 V
2022-05-06 12:24:12,8.10 V
2022-05-06 12:25:13,8.10 V
2022-05-06 12:25:13,8.10 V
2022-05-06 12:25:13,8.10 V
2022-05-06 12:26:13,8.09 V
2022-05-06 12:26:13,8.09 V
2022-05-06 12:27:06,8.10 V
2022-05-06 12:27:14,8.10 V
2022-05-06 12:27:14,8.10 V
2022-05-06 12:28:06,8.13 V
2022-05-06 12:28:14,8.13 V
2022-05-06 12:28:14,8.13 V
2022-05-06 13:56:54,8.08 V
2022-05-06 13:58:55,8.10 V
2022-05-06 13:59:56,8.12 V
2022-05-06 13:59:56,8.12 V
2022-05-06 14:00:56,8.12 V
2022-05-06 14:01:57,8.12 V
2022-05-06 14:02:57,8.11 V
2022-05-06 14:03:57,8.11 V
2022-05-06 18:45:17,8.08 V
2022-05-06 23:55:01,8.09 V
2022-05-06 23:55:54,8.08 V
2022-05-06 23:56:01,8.08 V
2022-05-06 23:58:55,8.07 V
2022-05-06 23:59:02,8.07 V
2022-05-07 01:25:44,8.15 V
2022-05-07 01:26:44,8.13 V
2022-05-07 01:26:44,8.13 V
2022-05-07 01:27:44,8.13 V
2022-05-07 01:27:45,8.13 V
2022-05-07 01:28:37,8.12 V
2022-05-07 01:28:45,8.12 V
2022-05-07 01:29:38,8.12 V
2022-05-07 01:29:45,8.12 V
2022-05-07 01:29:45,8.12 V
2022-05-07 01:29:45,8.12 V
2022-05-07 01:31:20,8.09 V
2022-05-07 01:31:21,8.09 V
2022-05-07 01:31:28,8.09 V
2022-05-07 01:31:28,8.09 V
2022-05-07 01:32:21,8.08 V
2022-05-07 01:32:29,8.08 V
2022-05-07 01:32:29,8.08 V
2022-05-07 01:33:22,8.08 V
2022-05-07 01:33:30,8.08 V
2022-05-07 01:34:30,8.07 V
2022-05-07 03:00:18,8.13 V
2022-05-07 03:01:18,8.13 V
2022-05-07 03:03:19,8.11 V
2022-05-07 03:04:19,8.13 V
2022-05-07 03:05:20,8.15 V
2022-05-07 03:06:12,8.09 V
2022-05-07 03:06:20,8.09 V
2022-05-07 03:06:20,8.09 V
2022-05-07 03:07:20,8.08 V
2022-05-07 03:07:20,8.08 V
2022-05-07 03:08:21,7.95 V
2022-05-07 03:57:44,8.09 V
2022-05-07 03:58:45,8.10 V
2022-05-07 03:59:45,8.10 V
2022-05-07 04:38:50,8.15 V
2022-05-07 04:39:50,8.15 V
2022-05-07 04:40:51,8.16 V
2022-05-07 04:41:51,8.09 V
2022-05-07 10:40:29,8.09 V
2022-05-07 10:40:36,8.09 V
2022-05-07 10:41:29,8.08 V
2022-05-07 10:42:37,8.06 V
2022-05-07 10:43:30,8.07 V
2022-05-07 10:46:39,8.11 V
2022-05-07 12:12:10,8.10 V
2022-05-07 12:12:18,8.10 V
2022-05-07 12:13:18,8.10 V
2022-05-07 12:14:11,8.11 V
2022-05-07 12:14:19,8.11 V
2022-05-07 12:15:12,8.09 V
2022-05-07 12:15:19,8.09 V
2022-05-07 12:16:12,8.08 V
2022-05-07 12:16:12,8.08 V
2022-05-07 12:16:20,8.08 V
2022-05-07 12:16:20,8.08 V
2022-05-07 12:19:18,8.09 V
2022-05-07 12:19:25,8.09 V
2022-05-07 12:19:25,8.09 V
2022-05-07 12:19:25,8.09 V
2022-05-07 12:19:26,8.09 V
2022-05-07 12:20:26,8.10 V
2022-05-07 12:20:26,8.10 V
2022-05-07 12:21:26,7.96 V
2022-05-07 12:22:19,8.10 V
2022-05-07 12:22:27,8.10 V
2022-05-07 12:22:27,8.10 V
2022-05-07 12:23:20,8.10 V
2022-05-07 12:23:27,8.10 V
2022-05-07 12:23:27,8.10 V
2022-05-07 13:50:07,8.10 V
2022-05-07 13:50:07,8.10 V
2022-05-07 13:51:08,8.10 V
2022-05-07 13:52:08,8.07 V
2022-05-07 13:53:08,8.07 V
2022-05-07 13:53:08,8.07 V
2022-05-07 13:54:09,8.06 V
2022-05-07 13:55:09,8.07 V
2022-05-07 13:56:10,8.08 V
2022-05-07 13:57:10,8.11 V
2022-05-07 15:30:16,8.08 V
2022-05-07 15:31:17,8.11 V
2022-05-07 15:32:17,8.10 V
2022-05-07 23:50:20,8.06 V
2022-05-07 23:50:28,8.06 V
2022-05-07 23:51:28,8.05 V
2022-05-07 23:53:21,8.05 V
2022-05-07 23:53:29,8.05 V
2022-05-07 23:54:29,8.04 V
2022-05-08 01:21:09,8.13 V
2022-05-08 01:22:02,8.14 V
2022-05-08 01:22:10,8.14 V
2022-05-08 01:22:10,8.14 V
2022-05-08 01:23:03,8.14 V
2022-05-08 01:23:10,8.14 V
2022-05-08 01:23:10,8.14 V
2022-05-08 01:24:04,8.13 V
2022-05-08 01:24:04,8.13 V
2022-05-08 01:24:12,8.13 V
2022-05-08 01:24:12,8.13 V
2022-05-08 01:24:12,8.13 V
2022-05-08 01:25:00,8.07 V
2022-05-08 01:25:08,8.07 V
2022-05-08 01:25:08,8.07 V
2022-05-08 01:26:01,8.06 V
2022-05-08 01:26:08,8.06 V
2022-05-08 01:26:08,8.06 V
2022-05-08 01:27:02,8.06 V
2022-05-08 01:27:10,8.06 V
2022-05-08 02:56:52,8.11 V
2022-05-08 02:57:44,8.13 V
2022-05-08 02:57:52,8.13 V
2022-05-08 02:57:52,8.13 V
2022-05-08 02:58:44,8.13 V
2022-05-08 02:58:52,8.13 V
2022-05-08 02:58:52,8.13 V
2022-05-08 02:59:45,8.13 V
2022-05-08 02:59:53,8.13 V
2022-05-08 02:59:53,8.13 V
2022-05-08 03:00:53,8.07 V
2022-05-08 03:00:53,8.07 V
2022-05-08 03:01:53,8.06 V
2022-05-08 03:02:54,8.06 V
2022-05-08 03:03:54,8.05 V
2022-05-08 04:07:25,8.07 V
2022-05-08 04:08:25,8.05 V
2022-05-08 04:10:16,8.05 V
2022-05-08 04:11:17,8.07 V
2022-05-08 04:30:52,8.09 V
2022-05-08 04:35:53,8.07 V
2022-05-08 10:39:02,8.05 V
2022-05-08 12:07:35,8.06 V
2022-05-08 12:07:43,8.06 V
2022-05-08 12:08:43,8.07 V
2022-05-08 12:09:36,8.09 V
2022-05-08 12:09:44,8.09 V
2022-05-08 12:10:50,8.05 V
2022-05-08 12:16:27,8.00 V
2022-05-08 12:17:27,8.02 V
2022-05-08 12:18:28,8.05 V
2022-05-08 13:44:06,8.04 V
2022-05-08 13:45:06,8.01 V
2022-05-08 13:46:07,8.02 V
2022-05-08 13:46:59,8.04 V
2022-05-08 13:47:07,8.04 V
2022-05-08 13:47:07,8.04 V
2022-05-08 13:48:07,8.06 V
2022-05-08 13:48:07,8.06 V
2022-05-08 13:49:08,8.05 V
2022-05-08 13:50:01,8.05 V
2022-05-08 13:50:08,8.05 V
2022-05-08 13:50:08,8.05 V
2022-05-08 13:51:09,8.04 V
2022-05-08 15:23:51,8.05 V
2022-05-08 15:24:51,8.06 V
2022-05-08 18:31:19,8.03 V
2022-05-08 23:42:05,8.09 V
2022-05-08 23:43:58,8.03 V
2022-05-08 23:44:06,8.03 V
2022-05-08 23:44:58,8.02 V
2022-05-08 23:45:06,8.02 V
2022-05-09 01:14:47,8.05 V
2022-05-09 01:15:40,8.06 V
2022-05-09 01:15:48,8.06 V
2022-05-09 01:15:48,8.06 V
2022-05-09 01:15:48,8.06 V
2022-05-09 01:16:41,8.09 V
2022-05-09 01:16:48,8.09 V
2022-05-09 01:16:48,8.09 V
2022-05-09 01:18:04,8.10 V
2022-05-09 01:18:12,8.10 V
2022-05-09 01:18:12,8.10 V
2022-05-09 01:18:12,8.10 V
2022-05-09 01:18:12,8.10 V
2022-05-09 01:19:52,8.02 V
2022-05-09 01:19:53,8.02 V
2022-05-09 01:20:00,8.02 V
2022-05-09 01:20:00,8.02 V
2022-05-09 01:20:00,8.02 V
2022-05-09 01:20:00,8.02 V
2022-05-09 01:21:13,8.01 V
2022-05-09 01:21:21,8.01 V
2022-05-09 01:21:21,8.01 V
2022-05-09 02:51:08,8.09 V
2022-05-09 02:52:08,8.10 V
2022-05-09 02:53:08,8.09 V
2022-05-09 02:53:08,8.09 V
2022-05-09 02:54:01,8.06 V
2022-05-09 02:54:09,8.06 V
2022-05-09 02:54:09,8.06 V
2022-05-09 02:55:01,8.03 V
2022-05-09 02:55:09,8.03 V
2022-05-09 02:55:09,8.03 V
2022-05-09 02:56:09,8.02 V
2022-05-09 02:57:10,8.02 V
2022-05-09 04:24:51,8.09 V
2022-05-09 04:25:51,8.09 V
2022-05-09 04:29:52,8.04 V
2022-05-09 04:30:53,8.03 V
2022-05-09 10:33:26,7.05 V
2022-05-09 10:33:34,7.05 V
2022-05-09 10:34:34,7.04 V
2022-05-09 12:02:03,6.76 V
2022-05-09 12:03:49,6.76 V
2022-05-09 12:03:57,6.76 V
2022-05-09 12:05:52,6.78 V
2022-05-09 12:06:00,6.78 V
2022-05-09 12:06:00,6.78 V
2022-05-09 12:06:53,6.78 V
2022-05-09 12:07:00,6.78 V
2022-05-09 12:07:00,6.78 V
2022-05-09 12:09:09,6.74 V
2022-05-09 12:09:16,6.74 V
2022-05-09 12:09:16,6.74 V
2022-05-09 12:10:10,6.77 V
2022-05-09 12:10:18,6.77 V
2022-05-09 12:10:18,6.77 V
2022-05-09 13:37:08,6.90 V
2022-05-09 13:38:08,6.89 V
2022-05-09 13:39:08,6.88 V
2022-05-09 13:39:08,6.88 V
2022-05-09 13:40:09,6.87 V
2022-05-09 13:40:09,6.87 V
2022-05-09 13:41:01,6.84 V
2022-05-09 13:41:09,6.84 V
2022-05-09 13:41:09,6.84 V
2022-05-09 13:42:09,6.85 V
2022-05-09 13:43:10,6.87 V
2022-05-09 13:44:02,6.89 V
2022-05-09 13:44:10,6.89 V
2022-05-09 13:44:10,6.89 V
2022-05-09 13:45:10,6.90 V
2022-05-09 13:47:11,6.90 V
2022-05-09 15:15:41,6.89 V
2022-05-09 15:16:42,6.87 V
2022-05-09 15:16:42,6.87 V
2022-05-09 15:17:42,6.86 V
2022-05-09 15:17:42,6.86 V
2022-05-09 15:20:43,6.92 V
2022-05-09 17:28:11,6.79 V
2022-05-09 18:26:48,6.92 V
2022-05-09 18:27:49,6.89 V
2022-05-09 23:37:13,6.94 V
2022-05-09 23:38:05,6.92 V
2022-05-09 23:38:13,6.92 V
2022-05-10 01:09:56,7.03 V
2022-05-10 01:09:56,7.03 V
2022-05-10 01:10:48,7.05 V
2022-05-10 01:10:56,7.05 V
2022-05-10 01:10:56,7.05 V
2022-05-10 01:11:48,7.04 V
2022-05-10 01:11:49,7.04 V
2022-05-10 01:11:57,7.04 V
2022-05-10 01:11:57,7.04 V
2022-05-10 01:12:49,6.95 V
2022-05-10 01:12:50,6.95 V
2022-05-10 01:12:57,6.95 V
2022-05-10 01:12:57,6.95 V
2022-05-10 01:12:57,6.95 V
2022-05-10 01:12:57,6.95 V
2022-05-10 01:13:49,6.94 V
2022-05-10 01:13:50,6.94 V
2022-05-10 01:13:57,6.94 V
2022-05-10 01:13:58,6.94 V
2022-05-10 01:13:58,6.94 V
2022-05-10 01:13:58,6.94 V
2022-05-10 01:14:49,6.93 V
2022-05-10 01:14:58,6.93 V
2022-05-10 01:14:58,6.93 V
2022-05-10 01:15:58,6.92 V
2022-05-10 02:45:40,7.06 V
2022-05-10 02:46:33,7.05 V
2022-05-10 02:46:41,7.05 V
2022-05-10 02:47:34,7.03 V
2022-05-10 02:47:41,7.03 V
2022-05-10 02:48:34,6.98 V
2022-05-10 02:48:42,6.98 V
2022-05-10 04:18:30,7.05 V
2022-05-10 04:19:31,7.03 V
2022-05-10 04:20:31,7.02 V
2022-05-10 04:21:31,7.05 V
2022-05-10 04:23:32,7.08 V
2022-05-10 04:24:32,6.99 V
2022-05-10 10:23:39,7.09 V
2022-05-10 10:23:47,7.09 V
2022-05-10 10:23:47,7.09 V
2022-05-10 10:24:39,7.07 V
2022-05-10 10:24:47,7.07 V
2022-05-10 10:25:48,7.06 V
2022-05-10 10:26:48,7.08 V
2022-05-10 10:29:49,7.13 V
2022-05-10 10:29:49,7.13 V
2022-05-10 11:54:21,7.10 V
2022-05-10 11:54:29,7.10 V
2022-05-10 11:55:29,7.12 V
2022-05-10 11:56:22,7.11 V
2022-05-10 11:56:30,7.11 V
2022-05-10 11:57:33,7.09 V
2022-05-10 11:57:41,7.09 V
2022-05-10 11:57:41,7.09 V
2022-05-10 12:01:27,7.12 V
2022-05-10 12:01:31,7.12 V
2022-05-10 12:01:39,7.12 V
2022-05-10 12:01:39,7.12 V
2022-05-10 12:01:39,7.12 V
2022-05-10 12:03:09,7.11 V
2022-05-10 12:03:13,7.11 V
2022-05-10 12:03:21,7.11 V
2022-05-10 12:03:21,7.11 V
2022-05-10 12:05:21,7.17 V
2022-05-10 12:06:22,7.16 V
2022-05-10 13:32:55,7.19 V
2022-05-10 13:33:03,7.19 V
2022-05-10 13:33:03,7.19 V
2022-05-10 13:33:04,7.19 V
2022-05-10 13:34:03,7.18 V
2022-05-10 13:34:04,7.18 V
2022-05-10 13:34:57,7.14 V
2022-05-10 13:35:04,7.14 V
2022-05-10 13:35:04,7.14 V
2022-05-10 13:35:04,7.14 V
2022-05-10 13:36:04,7.14 V
2022-05-10 13:36:04,7.14 V
2022-05-10 13:37:05,7.12 V
2022-05-10 13:38:05,7.16 V
2022-05-10 13:38:05,7.16 V
2022-05-10 13:39:06,7.17 V
2022-05-10 13:39:06,7.17 V
2022-05-10 13:41:07,7.21 V
2022-05-10 15:09:50,7.19 V
2022-05-10 15:10:50,7.15 V
2022-05-10 15:11:50,7.16 V
2022-05-10 15:13:51,7.20 V
2022-05-10 15:14:52,7.22 V
2022-05-10 18:20:50,7.21 V
2022-05-11 02:36:32,7.39 V
2022-05-11 02:37:33,7.37 V
2022-05-11 02:39:33,7.34 V
2022-05-11 02:40:34,7.36 V
2022-05-11 02:41:34,7.38 V
2022-05-11 02:42:27,7.32 V
2022-05-11 02:42:35,7.32 V
2022-05-11 02:42:35,7.32 V
2022-05-11 02:43:57,7.29 V
2022-05-11 02:44:57,7.28 V
2022-05-11 04:12:28,7.41 V
2022-05-11 04:13:28,7.40 V
2022-05-11 04:14:29,7.38 V
2022-05-11 04:15:29,7.42 V
2022-05-11 04:16:30,7.43 V
2022-05-11 04:17:30,7.45 V
2022-05-11 04:18:30,7.36 V
2022-05-11 04:19:31,7.34 V
2022-05-11 07:29:29,7.47 V
2022-05-11 11:48:04,7.68 V
2022-05-11 11:48:12,7.68 V
2022-05-11 11:49:05,7.66 V
2022-05-11 11:49:12,7.66 V
2022-05-11 11:50:02,7.63 V
2022-05-11 11:50:09,7.63 V
2022-05-11 11:51:02,7.61 V
2022-05-11 11:51:10,7.61 V
2022-05-11 11:59:07,7.63 V
