Time,47959.obc_uptime_total
2023-12-09 01:55:36,84866880
2023-12-09 01:55:36,84866880
2023-12-09 01:55:36,84866880
2023-12-09 01:55:36,84866880
2023-12-09 01:56:58,84866970
2023-12-09 01:56:58,84866970
2023-12-09 01:57:06,84866970
2023-12-09 01:57:06,84866970
2023-12-09 01:57:06,84866970
2023-12-09 03:25:36,84872278
2023-12-09 03:27:06,84872368
2023-12-09 11:03:07,84899719
2023-12-09 11:03:07,84899719
2023-12-09 11:04:29,84899809
2023-12-09 11:04:37,84899809
2023-12-09 11:06:07,84899899
2023-12-09 11:07:37,84899989
2023-12-09 11:09:00,84900079
2023-12-09 11:09:07,84900079
2023-12-09 12:36:02,84905299
2023-12-09 12:36:09,84905299
2023-12-09 12:39:02,84905479
2023-12-09 12:39:07,84905479
2023-12-09 12:39:07,84905479
2023-12-09 12:39:09,84905479
2023-12-09 12:39:09,84905479
2023-12-09 12:40:37,84905569
2023-12-09 12:40:37,84905569
2023-12-09 12:40:39,84905569
2023-12-09 12:40:39,84905569
2023-12-09 12:40:39,84905569
2023-12-10 00:04:46,84946609
2023-12-10 00:04:54,84946609
2023-12-10 00:06:15,84946699
2023-12-10 00:06:24,84946699
2023-12-10 00:07:45,84946789
2023-12-10 00:07:54,84946789
2023-12-10 00:07:54,84946789
2023-12-10 00:09:24,84946879
2023-12-10 01:34:49,84952009
2023-12-10 01:34:56,84952009
2023-12-10 01:34:56,84952009
2023-12-10 01:36:24,84952099
2023-12-10 01:36:26,84952099
2023-12-10 01:36:26,84952099
2023-12-10 01:36:26,84952099
2023-12-10 01:37:48,84952189
2023-12-10 01:37:49,84952189
2023-12-10 01:37:56,84952189
2023-12-10 01:37:56,84952189
2023-12-10 01:37:56,84952189
2023-12-10 01:37:57,84952189
2023-12-10 01:39:17,84952279
2023-12-10 01:39:18,84952279
2023-12-10 01:39:18,84952279
2023-12-10 01:39:26,84952279
2023-12-10 01:39:26,84952279
2023-12-10 01:39:26,84952279
2023-12-10 01:39:26,84952279
2023-12-10 01:39:26,84952279
2023-12-10 01:40:48,84952369
2023-12-10 01:40:56,84952369
2023-12-10 01:40:56,84952369
2023-12-10 01:40:56,84952369
2023-12-10 01:42:26,84952459
2023-12-10 01:42:26,84952459
2023-12-10 01:43:48,84952549
2023-12-10 01:43:56,84952549
2023-12-10 03:12:28,84957859
2023-12-10 03:12:28,84957859
2023-12-10 03:13:58,84957949
2023-12-10 03:13:58,84957949
2023-12-10 03:15:28,84958039
2023-12-10 03:15:28,84958039
2023-12-10 04:45:30,84963439
2023-12-10 05:47:01,84967129
2023-12-10 05:48:31,84967219
2023-12-10 10:45:38,84985039
2023-12-10 10:47:00,84985129
2023-12-10 10:47:08,84985129
2023-12-10 10:47:08,84985129
2023-12-10 10:48:30,84985219
2023-12-10 10:48:31,84985219
2023-12-10 10:48:38,84985219
2023-12-10 10:48:38,84985219
2023-12-10 12:18:39,84990619
2023-12-10 12:20:00,84990709
2023-12-10 12:20:00,84990709
2023-12-10 12:20:09,84990709
2023-12-10 12:20:09,84990709
2023-12-10 12:20:09,84990709
2023-12-10 12:21:31,84990799
2023-12-10 12:21:31,84990799
2023-12-10 12:21:39,84990799
2023-12-10 12:21:39,84990799
2023-12-10 12:21:39,84990799
2023-12-10 12:21:39,84990799
2023-12-10 12:21:39,84990799
2023-12-10 12:23:00,84990889
2023-12-10 12:23:01,84990889
2023-12-10 12:23:09,84990889
2023-12-10 12:23:09,84990889
2023-12-10 12:23:09,84990889
2023-12-10 12:24:31,84990979
2023-12-10 12:24:39,84990979
2023-12-10 12:24:39,84990979
2023-12-10 12:26:09,84991069
2023-12-10 12:27:39,84991159
2023-12-10 13:54:41,84996379
2023-12-10 13:56:11,84996469
2023-12-10 13:56:11,84996469
2023-12-10 13:57:41,84996559
2023-12-10 13:57:41,84996559
2023-12-10 13:59:11,84996649
2023-12-10 14:02:11,84996829
2023-12-10 19:18:41,85015819
2023-12-10 19:18:49,85015819
2023-12-10 23:45:54,85031839
2023-12-10 23:47:24,85031929
2023-12-10 23:48:54,85032019
2023-12-11 01:18:49,85037419
2023-12-11 01:18:56,85037419
2023-12-11 01:20:18,85037509
2023-12-11 01:20:24,85037509
2023-12-11 01:20:26,85037509
2023-12-11 01:20:26,85037509
2023-12-11 01:20:26,85037509
2023-12-11 01:23:18,85037689
2023-12-11 01:23:26,85037689
2023-12-11 01:23:26,85037689
2023-12-11 01:23:26,85037689
2023-12-11 01:23:26,85037689
2023-12-11 01:23:26,85037689
2023-12-11 01:24:48,85037779
2023-12-11 01:24:56,85037779
2023-12-11 01:24:56,85037779
2023-12-11 01:24:56,85037779
2023-12-11 01:24:56,85037779
2023-12-11 01:24:56,85037779
2023-12-11 01:26:18,85037869
2023-12-11 01:26:26,85037869
2023-12-11 01:26:26,85037869
2023-12-11 02:54:55,85043179
2023-12-11 02:54:55,85043179
2023-12-11 02:54:58,85043179
2023-12-11 02:54:58,85043179
2023-12-11 02:54:58,85043179
2023-12-11 02:56:22,85043269
2023-12-11 02:56:28,85043269
2023-12-11 02:56:28,85043269
2023-12-11 02:56:28,85043269
2023-12-11 02:57:58,85043359
2023-12-11 02:57:58,85043359
2023-12-11 02:59:28,85043449
2023-12-11 04:28:00,85048759
2023-12-11 04:32:30,85049029
2023-12-11 07:05:26,85058209
2023-12-11 07:05:33,85058209
2023-12-11 07:44:34,85060549
2023-12-11 07:45:57,85060639
2023-12-11 07:46:04,85060639
2023-12-11 07:47:27,85060729
2023-12-11 07:47:34,85060729
2023-12-11 07:48:57,85060819
2023-12-11 07:49:04,85060819
2023-12-11 07:50:27,85060909
2023-12-11 07:50:34,85060909
2023-12-11 07:52:04,85060999
2023-12-11 09:22:06,85066399
2023-12-11 09:23:37,85066489
2023-12-11 09:25:07,85066579
2023-12-11 10:32:30,85070629
2023-12-11 10:32:38,85070629
2023-12-11 12:04:03,85076119
2023-12-11 12:04:10,85076119
2023-12-11 12:04:10,85076119
2023-12-11 12:05:33,85076209
2023-12-11 12:05:40,85076209
2023-12-11 12:05:40,85076209
2023-12-11 12:05:40,85076209
2023-12-11 12:07:03,85076299
2023-12-11 12:07:10,85076299
2023-12-11 12:07:10,85076299
2023-12-11 12:08:40,85076389
2023-12-11 12:08:40,85076389
2023-12-11 12:08:40,85076389
2023-12-11 12:10:10,85076479
2023-12-11 13:34:11,85081519
2023-12-11 13:37:12,85081699
2023-12-11 13:38:41,85081789
2023-12-11 13:38:42,85081789
2023-12-11 13:40:11,85081879
2023-12-11 13:40:12,85081879
2023-12-11 13:40:12,85081879
2023-12-11 13:41:42,85081969
2023-12-11 13:41:42,85081969
2023-12-11 13:41:42,85081969
2023-12-11 13:43:12,85082059
2023-12-11 13:43:12,85082059
2023-12-11 13:44:42,85082149
2023-12-11 15:59:45,85090249
2023-12-11 16:04:16,85090519
2023-12-11 23:31:26,85117339
2023-12-11 23:32:47,85117429
2023-12-11 23:32:56,85117429
2023-12-11 23:34:17,85117519
2023-12-11 23:34:26,85117519
2023-12-11 23:35:47,85117609
2023-12-11 23:35:56,85117609
2023-12-12 01:02:49,85122829
2023-12-12 01:02:50,85122829
2023-12-12 01:02:50,85122829
2023-12-12 01:02:58,85122829
2023-12-12 01:02:58,85122829
2023-12-12 01:02:58,85122829
2023-12-12 01:04:19,85122919
2023-12-12 01:04:20,85122919
2023-12-12 01:04:26,85122919
2023-12-12 01:04:28,85122919
2023-12-12 01:04:28,85122919
2023-12-12 01:04:28,85122919
2023-12-12 01:04:28,85122919
2023-12-12 01:05:48,85123009
2023-12-12 01:05:49,85123009
2023-12-12 01:05:50,85123009
2023-12-12 01:05:58,85123009
2023-12-12 01:05:58,85123009
2023-12-12 01:05:58,85123009
2023-12-12 01:05:58,85123009
2023-12-12 01:05:58,85123009
2023-12-12 01:05:58,85123009
2023-12-12 01:07:20,85123099
2023-12-12 01:07:20,85123099
2023-12-12 01:07:28,85123099
2023-12-12 01:07:28,85123099
2023-12-12 01:07:28,85123099
2023-12-12 01:07:28,85123099
2023-12-12 01:07:28,85123099
2023-12-12 01:08:50,85123189
2023-12-12 01:08:50,85123189
2023-12-12 01:08:58,85123189
2023-12-12 01:08:58,85123189
2023-12-12 01:08:58,85123189
2023-12-12 01:10:20,85123279
2023-12-12 01:10:28,85123279
2023-12-12 01:10:28,85123279
2023-12-12 01:11:58,85123369
2023-12-12 02:38:51,85128589
2023-12-12 02:39:00,85128589
2023-12-12 02:40:22,85128679
2023-12-12 02:40:30,85128679
2023-12-12 02:40:30,85128679
2023-12-12 02:40:30,85128679
2023-12-12 02:40:30,85128679
2023-12-12 02:40:30,85128679
2023-12-12 02:42:00,85128769
2023-12-12 02:42:00,85128769
2023-12-12 02:43:30,85128859
2023-12-12 04:10:32,85134079
2023-12-12 04:13:32,85134259
2023-12-12 05:06:03,85137409
2023-12-12 05:07:33,85137499
2023-12-12 05:09:03,85137589
2023-12-12 10:12:02,85155769
2023-12-12 10:12:10,85155769
2023-12-12 10:13:40,85155859
2023-12-12 11:45:04,85161349
2023-12-12 11:45:12,85161349
2023-12-12 11:46:34,85161439
2023-12-12 11:46:34,85161439
2023-12-12 11:46:42,85161439
2023-12-12 11:46:42,85161439
2023-12-12 11:46:42,85161439
2023-12-12 11:46:42,85161439
2023-12-12 11:48:04,85161529
2023-12-12 11:48:05,85161529
2023-12-12 11:48:12,85161529
2023-12-12 11:48:12,85161529
2023-12-12 11:48:12,85161529
2023-12-12 11:48:12,85161529
2023-12-12 11:49:32,85161619
2023-12-12 11:49:35,85161619
2023-12-12 11:49:42,85161619
2023-12-12 11:49:42,85161619
2023-12-12 11:49:42,85161619
2023-12-12 11:49:42,85161619
2023-12-12 11:51:04,85161709
2023-12-12 11:51:05,85161709
2023-12-12 11:51:12,85161709
2023-12-12 11:51:12,85161709
2023-12-12 11:51:12,85161709
2023-12-12 11:52:34,85161799
2023-12-12 11:52:35,85161799
2023-12-12 11:52:42,85161799
2023-12-12 11:52:42,85161799
2023-12-12 11:52:42,85161799
2023-12-12 11:52:42,85161799
2023-12-12 11:52:42,85161799
2023-12-12 13:21:06,85167109
2023-12-12 13:21:14,85167109
2023-12-12 13:21:14,85167109
2023-12-12 13:22:36,85167199
2023-12-12 13:22:44,85167199
2023-12-12 13:22:44,85167199
2023-12-12 13:22:44,85167199
2023-12-12 13:22:44,85167199
2023-12-12 13:24:06,85167289
2023-12-12 13:24:14,85167289
2023-12-12 13:24:14,85167289
2023-12-12 13:24:14,85167289
2023-12-12 13:25:44,85167379
2023-12-12 13:25:44,85167379
2023-12-12 13:25:44,85167379
2023-12-12 13:27:06,85167469
2023-12-12 13:27:14,85167469
2023-12-12 13:27:14,85167469
2023-12-12 15:00:16,85173049
2023-12-12 15:42:17,85175569
2023-12-12 15:43:47,85175659
2023-12-12 15:46:47,85175839
2023-12-12 17:19:50,85181419
2023-12-12 23:16:58,85202839
2023-12-13 00:46:51,85208239
2023-12-13 00:46:52,85208239
2023-12-13 00:47:00,85208239
2023-12-13 00:47:00,85208239
2023-12-13 00:48:22,85208329
2023-12-13 00:48:22,85208329
2023-12-13 00:48:30,85208329
2023-12-13 00:48:30,85208329
2023-12-13 00:48:30,85208329
2023-12-13 00:49:52,85208419
2023-12-13 00:49:52,85208419
2023-12-13 00:49:52,85208419
2023-12-13 00:50:00,85208419
2023-12-13 00:50:00,85208419
2023-12-13 00:50:00,85208419
2023-12-13 00:50:00,85208419
2023-12-13 00:52:52,85208599
2023-12-13 00:52:52,85208599
2023-12-13 00:53:00,85208599
2023-12-13 00:53:00,85208599
2023-12-13 00:53:00,85208599
2023-12-13 00:53:00,85208599
2023-12-13 03:59:03,85219759
2023-12-13 04:51:34,85222909
2023-12-13 04:51:34,85222909
2023-12-13 07:11:07,85231279
2023-12-13 07:11:07,85231279
2023-12-13 07:12:37,85231369
2023-12-13 09:59:03,85241359
2023-12-13 11:29:04,85246759
2023-12-13 11:29:12,85246759
2023-12-13 11:30:34,85246849
2023-12-13 11:30:35,85246849
2023-12-13 11:30:42,85246849
2023-12-13 11:30:42,85246849
2023-12-13 11:30:42,85246849
2023-12-13 11:30:42,85246849
2023-12-13 11:32:03,85246939
2023-12-13 11:32:05,85246939
2023-12-13 11:32:12,85246939
2023-12-13 11:32:12,85246939
2023-12-13 11:32:12,85246939
2023-12-13 11:32:12,85246939
2023-12-13 11:32:12,85246939
2023-12-13 11:33:34,85247029
2023-12-13 11:33:35,85247029
2023-12-13 11:33:42,85247029
2023-12-13 11:33:42,85247029
2023-12-13 11:33:42,85247029
2023-12-13 11:35:12,85247119
2023-12-13 11:35:12,85247119
2023-12-13 11:36:35,85247209
2023-12-13 11:36:42,85247209
2023-12-13 11:36:42,85247209
2023-12-13 11:36:42,85247209
2023-12-13 11:38:04,85247299
2023-12-13 11:38:05,85247299
2023-12-13 11:38:12,85247299
2023-12-13 11:38:12,85247299
2023-12-13 13:03:44,85252429
2023-12-13 13:08:06,85252699
2023-12-13 13:08:06,85252699
2023-12-13 13:08:14,85252699
2023-12-13 13:08:14,85252699
2023-12-13 13:08:14,85252699
2023-12-13 13:08:14,85252699
2023-12-13 13:08:14,85252699
2023-12-13 13:08:15,85252699
2023-12-13 13:09:36,85252789
2023-12-13 13:09:44,85252789
2023-12-13 13:09:44,85252789
2023-12-13 13:09:44,85252789
2023-12-13 13:09:44,85252789
2023-12-13 17:39:50,85268989
2023-12-13 17:41:20,85269079
2023-12-14 00:32:19,85293739
2023-12-14 00:32:20,85293739
2023-12-14 00:32:28,85293739
2023-12-14 00:32:28,85293739
2023-12-14 00:32:28,85293739
2023-12-14 00:32:28,85293739
2023-12-14 00:35:19,85293919
2023-12-14 00:35:20,85293919
2023-12-14 00:35:28,85293919
2023-12-14 00:35:28,85293919
2023-12-14 00:35:28,85293919
2023-12-14 00:35:28,85293919
2023-12-14 00:36:50,85294009
2023-12-14 00:36:50,85294009
2023-12-14 00:36:58,85294009
2023-12-14 00:38:19,85294099
2023-12-14 00:38:28,85294099
2023-12-14 00:38:28,85294099
2023-12-14 02:04:00,85299229
2023-12-14 02:06:52,85299409
2023-12-14 02:07:00,85299409
2023-12-14 02:07:00,85299409
2023-12-14 02:07:00,85299409
2023-12-14 02:08:28,85299499
2023-12-14 02:08:28,85299499
2023-12-14 02:08:30,85299499
2023-12-14 02:08:30,85299499
2023-12-14 02:08:30,85299499
2023-12-14 02:08:30,85299499
2023-12-14 02:08:30,85299499
2023-12-14 02:08:30,85299499
2023-12-14 03:40:02,85304989
2023-12-14 03:40:02,85304989
2023-12-14 03:41:32,85305079
2023-12-14 03:41:32,85305079
2023-12-14 03:43:02,85305169
2023-12-14 03:43:02,85305169
2023-12-14 11:13:04,85332169
2023-12-14 11:13:12,85332169
2023-12-14 11:14:42,85332259
2023-12-14 11:14:42,85332259
2023-12-14 11:16:04,85332349
2023-12-14 11:16:05,85332349
2023-12-14 11:16:05,85332349
2023-12-14 11:16:12,85332349
2023-12-14 11:16:12,85332349
2023-12-14 11:16:12,85332349
2023-12-14 11:16:12,85332349
2023-12-14 11:17:34,85332439
2023-12-14 11:17:35,85332439
2023-12-14 11:17:42,85332439
2023-12-14 11:17:42,85332439
2023-12-14 11:17:42,85332439
2023-12-14 11:17:42,85332439
2023-12-14 11:19:04,85332529
2023-12-14 11:19:12,85332529
2023-12-14 11:19:12,85332529
2023-12-14 11:19:12,85332529
2023-12-14 11:19:12,85332529
2023-12-14 11:20:35,85332619
2023-12-14 11:20:41,85332619
2023-12-14 11:20:42,85332619
2023-12-14 12:50:36,85338019
2023-12-14 12:50:37,85338019
2023-12-14 12:50:44,85338019
2023-12-14 12:50:44,85338019
2023-12-14 12:50:44,85338019
2023-12-14 12:53:36,85338199
2023-12-14 12:53:42,85338199
2023-12-14 12:53:42,85338199
2023-12-14 12:53:44,85338199
2023-12-14 12:53:44,85338199
2023-12-14 12:56:44,85338379
2023-12-14 14:25:16,85343689
2023-12-14 15:07:17,85346209
2023-12-14 15:08:47,85346299
2023-12-15 00:16:29,85379149
2023-12-15 00:16:29,85379149
2023-12-15 00:16:29,85379149
2023-12-15 00:17:50,85379239
2023-12-15 00:17:51,85379239
2023-12-15 00:17:52,85379239
2023-12-15 00:17:59,85379239
2023-12-15 00:17:59,85379239
2023-12-15 00:17:59,85379239
2023-12-15 00:19:20,85379329
2023-12-15 00:19:21,85379329
2023-12-15 00:19:29,85379329
2023-12-15 00:19:29,85379329
2023-12-15 00:20:50,85379419
2023-12-15 00:20:59,85379419
2023-12-15 10:58:34,85417669
2023-12-15 10:58:35,85417669
2023-12-15 10:58:42,85417669
2023-12-15 10:58:42,85417669
2023-12-15 11:00:04,85417759
2023-12-15 11:00:05,85417759
2023-12-15 11:00:12,85417759
2023-12-15 11:00:12,85417759
2023-12-15 11:00:12,85417759
2023-12-15 11:01:34,85417849
2023-12-15 11:01:35,85417849
2023-12-15 11:01:41,85417849
2023-12-15 11:01:42,85417849
2023-12-15 11:01:42,85417849
2023-12-15 11:01:42,85417849
2023-12-15 11:01:42,85417849
2023-12-15 11:03:04,85417939
2023-12-15 11:03:05,85417939
2023-12-15 11:03:11,85417939
2023-12-15 11:03:12,85417939
2023-12-15 11:03:12,85417939
2023-12-15 11:03:12,85417939
2023-12-15 11:03:12,85417939
2023-12-15 11:04:34,85418029
2023-12-15 11:04:35,85418029
2023-12-15 11:04:42,85418029
2023-12-15 11:04:42,85418029
2023-12-15 12:34:36,85423429
2023-12-15 12:34:37,85423429
2023-12-15 12:34:44,85423429
2023-12-15 12:34:44,85423429
2023-12-15 12:34:45,85423429
2023-12-15 12:37:44,85423609
2023-12-15 12:39:14,85423699
2023-12-15 23:58:56,85464469
2023-12-15 23:59:31,85464649
2023-12-16 00:00:18,85464559
2023-12-16 00:00:26,85464559
2023-12-16 00:00:27,85464559
2023-12-16 00:01:48,85464649
2023-12-16 00:01:56,85464649
2023-12-16 00:04:48,85464829
2023-12-16 00:04:57,85464829
2023-12-16 01:33:21,85470139
2023-12-16 01:33:27,85470139
2023-12-16 01:33:29,85470139
2023-12-16 01:33:29,85470139
2023-12-16 01:33:29,85470139
2023-12-16 01:33:29,85470139
2023-12-16 01:36:21,85470319
2023-12-16 01:36:22,85470319
2023-12-16 01:36:29,85470319
2023-12-16 01:36:29,85470319
2023-12-16 01:36:29,85470319
2023-12-16 01:36:29,85470319
2023-12-16 01:36:29,85470319
2023-12-16 01:37:50,85470409
2023-12-16 01:37:51,85470409
2023-12-16 01:37:59,85470409
2023-12-16 01:37:59,85470409
2023-12-16 01:37:59,85470409
2023-12-16 01:37:59,85470409
2023-12-16 03:06:31,85475719
2023-12-16 03:11:01,85475989
2023-12-16 04:03:32,85479139
2023-12-16 05:47:04,85485349
2023-12-16 07:18:28,85490839
2023-12-16 07:18:36,85490839
2023-12-16 10:41:03,85502989
2023-12-16 10:41:11,85502989
2023-12-16 10:42:33,85503079
2023-12-16 10:42:34,85503079
2023-12-16 10:42:41,85503079
2023-12-16 10:42:41,85503079
2023-12-16 10:45:33,85503259
2023-12-16 10:45:34,85503259
2023-12-16 10:45:41,85503259
2023-12-16 10:45:41,85503259
2023-12-16 10:47:03,85503349
2023-12-16 10:47:04,85503349
2023-12-16 10:47:11,85503349
2023-12-16 10:47:11,85503349
2023-12-16 10:48:41,85503439
2023-12-16 10:48:41,85503439
2023-12-16 12:14:05,85508569
2023-12-16 12:14:13,85508569
2023-12-16 12:15:43,85508659
2023-12-16 13:47:13,85514149
2023-12-16 13:50:13,85514329
2023-12-16 23:36:54,85549524
2023-12-16 23:36:56,85549524
2023-12-16 23:41:24,85549794
2023-12-16 23:41:26,85549794
2023-12-16 23:42:28,85549974
2023-12-16 23:42:48,85549884
2023-12-16 23:42:54,85549884
2023-12-16 23:42:56,85549884
2023-12-16 23:42:56,85549884
2023-12-16 23:43:58,85550064
2023-12-16 23:44:26,85549974
2023-12-16 23:44:27,85549974
2023-12-16 23:45:48,85550064
2023-12-16 23:45:57,85550064
2023-12-16 23:45:57,85550064
2023-12-16 23:47:18,85550154
2023-12-16 23:47:27,85550154
2023-12-16 23:48:48,85550244
2023-12-16 23:48:57,85550244
2023-12-17 01:11:26,85555194
2023-12-17 01:11:28,85555194
2023-12-17 01:12:56,85555284
2023-12-17 01:12:58,85555284
2023-12-17 01:14:21,85555374
2023-12-17 01:14:26,85555374
2023-12-17 01:14:28,85555374
2023-12-17 01:14:28,85555374
2023-12-17 01:15:51,85555464
2023-12-17 01:15:56,85555464
2023-12-17 01:15:58,85555464
2023-12-17 01:15:59,85555464
2023-12-17 01:17:29,85555554
2023-12-17 01:17:29,85555554
2023-12-17 01:17:29,85555554
2023-12-17 01:18:49,85555644
2023-12-17 01:18:51,85555644
2023-12-17 01:18:59,85555644
2023-12-17 01:18:59,85555644
2023-12-17 01:18:59,85555644
2023-12-17 01:18:59,85555644
2023-12-17 01:18:59,85555644
2023-12-17 01:20:20,85555734
2023-12-17 01:20:21,85555734
2023-12-17 01:20:29,85555734
2023-12-17 01:20:29,85555734
2023-12-17 01:20:29,85555734
2023-12-17 01:21:50,85555824
2023-12-17 01:21:51,85555824
2023-12-17 01:21:59,85555824
2023-12-17 01:21:59,85555824
2023-12-17 01:23:29,85555914
2023-12-17 02:51:53,85561224
2023-12-17 02:52:01,85561224
2023-12-17 02:52:01,85561224
2023-12-17 02:52:01,85561224
2023-12-17 02:52:01,85561224
2023-12-17 02:53:23,85561314
2023-12-17 02:53:31,85561314
2023-12-17 02:53:31,85561314
2023-12-17 02:53:31,85561314
2023-12-17 02:54:53,85561404
2023-12-17 02:55:01,85561404
2023-12-17 02:55:01,85561404
2023-12-17 02:55:01,85561404
2023-12-17 02:56:31,85561494
2023-12-17 03:47:32,85564554
2023-12-17 04:19:03,85566444
2023-12-17 04:22:01,85566624
2023-12-17 04:22:03,85566624
2023-12-17 04:23:33,85566714
2023-12-17 04:23:33,85566714
2023-12-17 05:56:33,85572294
2023-12-17 05:56:35,85572294
2023-12-17 07:02:27,85576254
2023-12-17 07:02:35,85576254
2023-12-17 07:03:57,85576344
2023-12-17 07:04:05,85576344
2023-12-17 08:55:08,85583004
2023-12-17 08:56:36,85583094
2023-12-17 08:56:38,85583094
2023-12-17 08:58:07,85583184
2023-12-17 08:58:08,85583184
2023-12-17 08:59:38,85583274
2023-12-17 09:01:08,85583364
2023-12-17 10:28:08,85588584
2023-12-17 10:28:10,85588584
2023-12-17 10:29:39,85588674
2023-12-17 10:29:40,85588674
2023-12-17 10:29:40,85588674
2023-12-17 10:32:39,85588854
2023-12-17 10:32:40,85588854
2023-12-17 11:56:33,85593894
2023-12-17 11:56:42,85593894
2023-12-17 11:58:03,85593984
2023-12-17 11:58:12,85593984
2023-12-17 11:59:34,85594074
2023-12-17 11:59:35,85594074
2023-12-17 11:59:42,85594074
2023-12-17 11:59:42,85594074
2023-12-17 12:01:03,85594164
2023-12-17 12:01:04,85594164
2023-12-17 12:01:12,85594164
2023-12-17 12:01:12,85594164
2023-12-17 12:01:12,85594164
2023-12-17 12:01:12,85594164
2023-12-17 12:02:32,85594254
2023-12-17 12:02:33,85594254
2023-12-17 12:02:34,85594254
2023-12-17 12:02:42,85594254
2023-12-17 12:02:42,85594254
2023-12-17 12:02:42,85594254
2023-12-17 12:02:42,85594254
2023-12-17 12:02:42,85594254
2023-12-17 12:04:28,85594344
2023-12-17 12:04:29,85594344
2023-12-17 12:04:37,85594344
2023-12-17 12:04:37,85594344
2023-12-17 12:05:33,85594434
2023-12-17 12:05:34,85594434
2023-12-17 12:05:42,85594434
2023-12-17 12:05:42,85594434
2023-12-17 12:05:42,85594434
2023-12-17 13:38:34,85600014
2023-12-17 13:38:42,85600014
2023-12-17 13:38:42,85600014
2023-12-17 17:59:47,85615674
2023-12-17 23:25:23,85635204
2023-12-17 23:26:53,85635294
2023-12-17 23:28:23,85635384
2023-12-17 23:29:53,85635474
2023-12-18 00:59:53,85640874
2023-12-18 00:59:55,85640874
2023-12-18 01:01:17,85640964
2023-12-18 01:01:18,85640964
2023-12-18 01:01:19,85640964
2023-12-18 01:01:23,85640964
2023-12-18 01:01:25,85640964
2023-12-18 01:01:25,85640964
2023-12-18 01:01:26,85640964
2023-12-18 01:01:26,85640964
2023-12-18 01:01:26,85640964
2023-12-18 01:02:47,85641054
2023-12-18 01:02:48,85641054
2023-12-18 01:02:48,85641054
2023-12-18 01:02:53,85641054
2023-12-18 01:02:56,85641054
2023-12-18 01:02:56,85641054
2023-12-18 01:02:56,85641054
2023-12-18 01:02:56,85641054
2023-12-18 01:02:56,85641054
2023-12-18 01:04:18,85641144
2023-12-18 01:04:26,85641144
2023-12-18 01:04:26,85641144
2023-12-18 01:04:26,85641144
2023-12-18 01:05:48,85641234
2023-12-18 01:05:56,85641234
2023-12-18 02:32:55,85646454
2023-12-18 02:32:58,85646454
2023-12-18 02:34:25,85646544
2023-12-18 02:34:28,85646544
2023-12-18 02:35:58,85646634
2023-12-18 02:35:58,85646634
2023-12-18 02:35:58,85646634
2023-12-18 02:37:19,85646724
2023-12-18 02:37:28,85646724
2023-12-18 02:37:28,85646724
2023-12-18 02:37:28,85646724
2023-12-18 02:38:58,85646814
2023-12-18 02:38:58,85646814
2023-12-18 02:38:58,85646814
2023-12-18 03:29:59,85649874
2023-12-18 03:31:29,85649964
2023-12-18 04:05:58,85652034
2023-12-18 04:06:00,85652034
2023-12-18 04:07:28,85652124
2023-12-18 04:07:30,85652124
2023-12-18 07:10:33,85663104
2023-12-18 07:10:34,85663104
2023-12-18 08:43:34,85668684
2023-12-18 08:43:36,85668684
2023-12-18 10:10:37,85673904
2023-12-18 10:10:38,85673904
2023-12-18 10:12:08,85673994
2023-12-18 10:13:30,85674084
2023-12-18 10:13:37,85674084
2023-12-18 10:13:38,85674084
2023-12-18 10:15:06,85674174
2023-12-18 10:15:08,85674174
2023-12-18 10:16:37,85674264
2023-12-18 10:16:38,85674264
2023-12-18 11:42:02,85679394
2023-12-18 11:42:10,85679394
2023-12-18 11:42:10,85679394
2023-12-18 11:43:32,85679484
2023-12-18 11:43:33,85679484
2023-12-18 11:43:40,85679484
2023-12-18 11:43:40,85679484
2023-12-18 11:43:40,85679484
2023-12-18 11:46:33,85679664
2023-12-18 11:46:34,85679664
2023-12-18 11:46:38,85679664
2023-12-18 11:46:38,85679664
2023-12-18 11:46:40,85679664
2023-12-18 11:46:40,85679664
2023-12-18 11:46:40,85679664
2023-12-18 11:46:41,85679664
2023-12-18 11:48:02,85679754
2023-12-18 11:48:03,85679754
2023-12-18 11:48:10,85679754
2023-12-18 11:48:10,85679754
2023-12-18 11:49:32,85679844
2023-12-18 11:49:40,85679844
2023-12-18 14:55:44,85691004
2023-12-18 14:57:14,85691094
2023-12-18 23:12:25,85720794
2023-12-19 00:43:49,85726284
2023-12-19 00:43:57,85726284
2023-12-19 00:45:19,85726374
2023-12-19 00:45:27,85726374
2023-12-19 00:45:27,85726374
2023-12-19 00:46:49,85726464
2023-12-19 00:46:57,85726464
2023-12-19 00:46:57,85726464
2023-12-19 00:48:19,85726554
2023-12-19 00:48:28,85726554
2023-12-19 00:49:49,85726644
2023-12-19 00:49:58,85726644
2023-12-19 00:51:19,85726734
2023-12-19 00:51:28,85726734
2023-12-19 02:19:51,85732044
2023-12-19 02:19:57,85732044
2023-12-19 02:19:57,85732044
2023-12-19 02:19:57,85732044
2023-12-19 02:19:57,85732044
2023-12-19 02:20:00,85732044
2023-12-19 02:20:00,85732044
2023-12-19 02:20:00,85732044
2023-12-19 02:20:00,85732044
2023-12-19 02:20:00,85732044
2023-12-19 02:20:00,85732044
2023-12-19 02:21:30,85732134
2023-12-19 02:21:30,85732134
2023-12-19 02:22:51,85732224
2023-12-19 02:23:00,85732224
2023-12-19 02:23:00,85732224
