"Time","OBC Number of Reloads"
2023-12-17 03:27:40,70
2023-12-17 03:27:40,70
2023-12-17 03:28:12,70
2023-12-17 03:28:12,70
2023-12-17 03:28:45,70
2023-12-17 03:28:45,70
2023-12-17 03:29:18,70
2023-12-17 03:29:18,70
2023-12-17 03:30:23,70
2023-12-17 03:30:23,70
2023-12-17 06:45:02,70
2023-12-17 06:45:02,70
2023-12-17 06:45:35,70
2023-12-17 06:45:35,70
2023-12-17 06:46:07,70
2023-12-17 06:46:07,70
2023-12-17 06:46:40,70
2023-12-17 06:46:40,70
2023-12-17 06:47:13,70
2023-12-17 06:47:13,70
2023-12-17 06:47:45,70
2023-12-17 06:47:45,70
2023-12-17 12:19:05,70
2023-12-17 12:19:38,70
2023-12-17 12:20:11,70
2023-12-17 12:20:43,70
2023-12-17 12:21:15,70
2023-12-17 12:23:56,70
2023-12-17 12:24:29,70
2023-12-17 12:25:02,70
2023-12-17 12:25:34,70
2023-12-17 12:26:07,70
2023-12-17 13:52:27,70
2023-12-17 13:52:27,70
2023-12-17 13:52:59,70
2023-12-17 13:52:59,70
2023-12-17 13:53:23,70
2023-12-17 13:53:32,70
2023-12-17 13:53:32,70
2023-12-17 13:53:32,70
2023-12-17 13:53:55,70
2023-12-17 13:54:04,70
2023-12-17 13:54:04,70
2023-12-17 13:54:04,70
2023-12-17 13:54:28,70
2023-12-18 00:56:44,70
2023-12-18 00:57:17,70
2023-12-18 00:57:49,70
2023-12-18 00:58:22,70
2023-12-18 02:24:34,70
2023-12-18 02:25:07,70
2023-12-18 02:26:12,70
2023-12-18 02:26:44,70
2023-12-18 02:27:51,70
2023-12-18 02:28:24,70
2023-12-18 02:28:28,70
2023-12-18 02:28:28,70
2023-12-18 02:28:56,70
2023-12-18 02:29:29,70
2023-12-18 02:30:01,70
2023-12-18 08:01:21,70
2023-12-18 08:01:53,70
2023-12-18 08:03:31,70
2023-12-18 08:04:03,70
2023-12-18 11:19:53,70
2023-12-18 11:21:31,70
2023-12-18 12:51:00,70
2023-12-18 12:52:38,70
2023-12-18 12:53:10,70
2023-12-18 12:55:08,70
2023-12-18 14:23:27,70
2023-12-18 14:23:27,70
2023-12-18 14:23:28,70
2023-12-18 14:23:28,70
2023-12-18 14:24:00,70
2023-12-18 14:24:00,70
2023-12-18 14:25:05,70
2023-12-18 14:25:05,70
2023-12-18 14:26:10,70
2023-12-18 14:26:10,70
2023-12-18 14:26:42,70
2023-12-18 14:26:42,70
2023-12-18 18:49:43,70
2023-12-18 18:49:43,70
2023-12-19 01:27:46,70
2023-12-19 01:27:49,70
2023-12-19 01:29:13,70
2023-12-19 01:29:45,70
2023-12-19 01:30:18,70
2023-12-19 01:30:52,70
2023-12-19 01:31:25,70
2023-12-19 02:53:20,70
2023-12-19 02:53:52,70
2023-12-19 02:54:25,70
2023-12-19 02:54:58,70
2023-12-19 02:55:30,70
2023-12-19 02:55:58,70
2023-12-19 02:56:30,70
2023-12-19 02:57:03,70
2023-12-19 02:57:08,70
2023-12-19 02:57:35,70
2023-12-19 02:57:41,70
2023-12-19 02:58:08,70
2023-12-19 02:58:13,70
2023-12-19 02:58:40,70
2023-12-19 02:58:45,70
2023-12-19 02:59:13,70
2023-12-19 02:59:18,70
2023-12-19 02:59:51,70
2023-12-19 02:59:51,70
2023-12-19 02:59:51,70
2023-12-19 03:00:23,70
2023-12-19 03:00:23,70
2023-12-19 03:00:23,70
2023-12-19 03:00:51,70
2023-12-19 03:00:56,70
2023-12-19 03:00:56,70
2023-12-19 03:00:56,70
2023-12-19 03:01:23,70
2023-12-19 03:01:29,70
2023-12-19 03:01:29,70
2023-12-19 03:02:01,70
2023-12-19 03:02:01,70
2023-12-19 11:51:30,70
2023-12-19 11:52:03,70
2023-12-19 11:52:36,70
2023-12-19 11:53:49,70
2023-12-19 11:54:47,70
2023-12-19 11:55:37,70
2023-12-19 11:57:02,70
2023-12-19 11:57:34,70
2023-12-19 11:58:47,70
2023-12-19 13:24:45,70
2023-12-19 13:25:26,70
2023-12-19 13:25:30,70
2023-12-19 13:25:30,70
2023-12-19 13:26:52,70
2023-12-19 13:26:54,70
2023-12-19 13:26:57,70
2023-12-19 13:26:57,70
2023-12-19 13:29:25,70
2023-12-19 13:38:40,70
2023-12-19 13:39:13,70
2023-12-19 13:39:45,70
2023-12-19 13:40:17,70
2023-12-19 18:31:25,70
2023-12-19 18:31:58,70
2023-12-19 18:32:30,70
2023-12-19 18:34:08,70
2023-12-19 18:34:40,70
2023-12-19 20:05:38,70
2023-12-19 20:06:11,70
2023-12-19 20:06:43,70
2023-12-19 20:07:16,70
2023-12-19 20:07:48,70
2023-12-19 20:08:21,70
2023-12-19 22:40:16,70
2023-12-19 22:41:21,70
2023-12-20 01:54:29,70
2023-12-20 01:55:02,70
2023-12-20 01:56:15,70
2023-12-20 01:56:39,70
2023-12-20 01:56:47,70
2023-12-20 01:57:12,70
2023-12-20 01:57:20,70
2023-12-20 01:57:44,70
2023-12-20 01:57:52,70
2023-12-20 01:58:17,70
2023-12-20 01:58:25,70
2023-12-20 01:58:51,70
2023-12-20 01:58:57,70
2023-12-20 01:59:24,70
2023-12-20 01:59:30,70
2023-12-20 01:59:56,70
2023-12-20 02:00:03,70
2023-12-20 02:00:35,70
2023-12-20 02:01:01,70
2023-12-20 02:01:08,70
2023-12-20 02:01:40,70
2023-12-20 02:02:06,70
2023-12-20 02:03:43,70
2023-12-20 03:24:36,70
2023-12-20 03:25:09,70
2023-12-20 03:27:14,70
2023-12-20 03:27:22,70
2023-12-20 03:27:46,70
2023-12-20 03:27:51,70
2023-12-20 03:27:54,70
2023-12-20 03:28:19,70
2023-12-20 03:28:24,70
2023-12-20 03:28:27,70
2023-12-20 03:28:51,70
2023-12-20 03:28:56,70
2023-12-20 03:29:29,70
2023-12-20 03:29:32,70
2023-12-20 03:30:01,70
2023-12-20 03:30:04,70
2023-12-20 03:30:34,70
2023-12-20 03:30:37,70
2023-12-20 03:31:07,70
2023-12-20 03:31:07,70
2023-12-20 03:31:07,70
2023-12-20 03:31:09,70
2023-12-20 03:31:39,70
2023-12-20 03:31:40,70
2023-12-20 03:31:40,70
2023-12-20 03:31:42,70
2023-12-20 03:32:12,70
2023-12-20 03:32:12,70
2023-12-20 03:32:12,70
2023-12-20 03:32:14,70
2023-12-20 03:32:45,70
2023-12-20 03:32:45,70
2023-12-20 03:33:17,70
2023-12-20 03:33:17,70
2023-12-20 10:50:44,70
2023-12-20 10:51:16,70
2023-12-20 10:55:50,70
2023-12-20 12:22:06,70
2023-12-20 12:22:12,70
2023-12-20 12:22:38,70
2023-12-20 12:22:45,70
2023-12-20 12:23:11,70
2023-12-20 12:23:15,70
2023-12-20 12:23:17,70
2023-12-20 12:24:03,70
2023-12-20 12:24:10,70
2023-12-20 12:24:39,70
2023-12-20 12:24:42,70
2023-12-20 12:25:33,70
2023-12-20 12:25:38,70
2023-12-20 12:25:41,70
2023-12-20 12:26:06,70
2023-12-20 12:26:11,70
2023-12-20 12:26:14,70
2023-12-20 12:26:38,70
2023-12-20 12:26:43,70
2023-12-20 12:26:46,70
2023-12-20 12:27:33,70
2023-12-20 12:27:39,70
2023-12-20 12:27:41,70
2023-12-20 12:28:06,70
2023-12-20 12:28:14,70
2023-12-20 12:28:46,70
2023-12-20 12:29:33,70
2023-12-20 12:29:38,70
2023-12-20 12:30:41,70
2023-12-20 12:31:14,70
2023-12-20 12:31:46,70
2023-12-20 12:39:19,70
2023-12-20 12:39:51,70
2023-12-20 13:54:48,70
2023-12-20 13:55:43,70
2023-12-20 13:55:43,70
2023-12-20 13:55:49,70
2023-12-20 13:55:49,70
2023-12-20 13:55:52,70
2023-12-20 13:56:16,70
2023-12-20 13:56:16,70
2023-12-20 13:56:22,70
2023-12-20 13:56:22,70
2023-12-20 13:56:22,70
2023-12-20 13:56:48,70
2023-12-20 13:56:48,70
2023-12-20 13:56:54,70
2023-12-20 13:56:54,70
2023-12-20 13:56:54,70
2023-12-20 13:57:49,70
2023-12-20 13:57:49,70
2023-12-20 13:57:52,70
2023-12-20 13:58:24,70
2023-12-20 13:58:57,70
2023-12-20 14:09:32,70
2023-12-20 14:10:04,70
2023-12-20 14:10:37,70
2023-12-20 14:11:09,70
2023-12-20 14:11:42,70
2023-12-20 14:12:14,70
2023-12-20 14:12:47,70
2023-12-20 14:13:52,70
2023-12-20 19:56:42,70
2023-12-20 19:57:14,70
2023-12-20 19:57:47,70
2023-12-20 19:58:19,70
2023-12-20 19:58:52,70
2023-12-20 19:59:25,70
2023-12-20 20:01:02,70
2023-12-20 23:10:47,70
2023-12-20 23:11:19,70
2023-12-20 23:12:57,70
2023-12-20 23:13:29,70
2023-12-21 00:55:00,70
2023-12-21 00:55:33,70
2023-12-21 00:56:06,70
2023-12-21 00:56:38,70
2023-12-21 00:57:10,70
2023-12-21 00:57:11,70
2023-12-21 00:57:43,70
2023-12-21 00:57:43,70
2023-12-21 00:57:43,70
2023-12-21 00:58:09,70
2023-12-21 00:58:15,70
2023-12-21 00:58:16,70
2023-12-21 00:58:42,70
2023-12-21 00:58:48,70
2023-12-21 00:58:48,70
2023-12-21 00:59:14,70
2023-12-21 00:59:20,70
2023-12-21 00:59:21,70
2023-12-21 00:59:47,70
2023-12-21 00:59:53,70
2023-12-21 01:00:19,70
2023-12-21 01:00:26,70
2023-12-21 01:00:58,70
2023-12-21 01:01:31,70
2023-12-21 01:02:04,70
2023-12-21 01:02:36,70
2023-12-21 01:03:09,70
2023-12-21 02:26:40,70
2023-12-21 02:27:12,70
2023-12-21 02:27:45,70
2023-12-21 02:28:15,70
2023-12-21 02:28:17,70
2023-12-21 02:28:47,70
2023-12-21 02:28:50,70
2023-12-21 02:29:15,70
2023-12-21 02:29:16,70
2023-12-21 02:29:20,70
2023-12-21 02:29:23,70
2023-12-21 02:29:49,70
2023-12-21 02:29:52,70
2023-12-21 02:29:55,70
2023-12-21 02:30:21,70
2023-12-21 02:30:21,70
2023-12-21 02:30:25,70
2023-12-21 02:30:28,70
2023-12-21 02:30:54,70
2023-12-21 02:30:58,70
2023-12-21 02:31:00,70
2023-12-21 02:31:26,70
2023-12-21 02:31:26,70
2023-12-21 02:31:30,70
2023-12-21 02:31:33,70
2023-12-21 02:31:58,70
2023-12-21 02:32:02,70
2023-12-21 02:32:05,70
2023-12-21 02:32:38,70
2023-12-21 02:33:10,70
2023-12-21 08:03:18,70
2023-12-21 08:03:51,70
2023-12-21 08:04:23,70
2023-12-21 08:05:28,70
2023-12-21 08:06:01,70
2023-12-21 09:54:38,70
2023-12-21 09:55:11,70
2023-12-21 10:14:20,70
2023-12-21 10:14:52,70
2023-12-21 10:15:25,70
2023-12-21 10:15:57,70
2023-12-21 10:16:30,70
2023-12-21 11:20:12,70
2023-12-21 11:20:44,70
2023-12-21 11:21:17,70
2023-12-21 11:21:43,70
2023-12-21 11:22:15,70
2023-12-21 11:22:22,70
2023-12-21 11:22:48,70
2023-12-21 11:22:54,70
2023-12-21 11:23:20,70
2023-12-21 11:23:27,70
2023-12-21 11:24:18,70
2023-12-21 11:26:30,70
2023-12-21 11:26:55,70
2023-12-21 11:27:03,70
2023-12-21 12:51:14,70
2023-12-21 12:51:46,70
2023-12-21 12:52:13,70
2023-12-21 12:52:19,70
2023-12-21 12:52:45,70
2023-12-21 12:52:52,70
2023-12-21 12:53:24,70
2023-12-21 12:53:48,70
2023-12-21 12:53:57,70
2023-12-21 12:54:20,70
2023-12-21 12:54:29,70
2023-12-21 12:54:55,70
2023-12-21 12:54:55,70
2023-12-21 12:55:02,70
2023-12-21 12:55:26,70
2023-12-21 12:55:28,70
2023-12-21 12:55:28,70
2023-12-21 12:55:34,70
2023-12-21 12:56:47,70
2023-12-21 12:56:49,70
2023-12-21 12:57:29,70
2023-12-21 12:59:29,70
2023-12-21 13:09:31,70
2023-12-21 13:10:04,70
2023-12-21 13:10:36,70
2023-12-21 13:11:09,70
2023-12-21 13:11:41,70
2023-12-21 14:25:30,70
2023-12-21 14:25:30,70
2023-12-21 14:26:38,70
2023-12-21 14:27:53,70
2023-12-21 14:28:23,70
2023-12-21 14:28:23,70
2023-12-21 14:28:26,70
2023-12-21 18:50:31,70
2023-12-21 18:50:31,70
2023-12-21 18:51:03,70
2023-12-21 18:51:03,70
2023-12-21 20:27:06,70
2023-12-21 20:27:38,70
2023-12-21 20:28:11,70
2023-12-21 20:28:43,70
2023-12-21 20:29:16,70
2023-12-21 23:56:51,70
2023-12-21 23:57:23,70
2023-12-21 23:57:56,70
2023-12-22 01:27:34,70
2023-12-22 01:27:34,70
2023-12-22 01:28:06,70
2023-12-22 01:28:07,70
2023-12-22 01:28:40,70
2023-12-22 01:29:47,70
2023-12-22 01:29:53,70
2023-12-22 01:30:19,70
2023-12-22 01:30:26,70
2023-12-22 01:30:52,70
2023-12-22 01:30:58,70
2023-12-22 01:31:53,70
2023-12-22 01:32:21,70
2023-12-22 01:32:26,70
2023-12-22 01:32:54,70
2023-12-22 01:32:58,70
2023-12-22 01:33:31,70
2023-12-22 02:56:29,70
2023-12-22 02:57:02,70
2023-12-22 02:57:34,70
2023-12-22 02:58:07,70
2023-12-22 02:58:39,70
2023-12-22 02:59:12,70
2023-12-22 02:59:34,70
2023-12-22 02:59:45,70
2023-12-22 03:00:06,70
2023-12-22 03:00:11,70
2023-12-22 03:00:17,70
2023-12-22 03:00:43,70
2023-12-22 03:00:50,70
2023-12-22 03:01:11,70
2023-12-22 03:01:16,70
2023-12-22 03:01:22,70
2023-12-22 03:01:44,70
2023-12-22 03:01:48,70
2023-12-22 03:01:55,70
2023-12-22 03:02:18,70
2023-12-22 03:02:27,70
2023-12-22 03:02:51,70
2023-12-22 03:03:00,70
2023-12-22 08:40:52,70
2023-12-22 10:10:21,70
2023-12-22 11:52:39,70
2023-12-22 11:53:11,70
2023-12-22 11:53:15,70
2023-12-22 11:53:17,70
2023-12-22 11:53:44,70
2023-12-22 11:53:47,70
2023-12-22 11:54:16,70
2023-12-22 11:54:20,70
2023-12-22 13:22:27,70
2023-12-22 13:22:59,70
2023-12-22 13:23:34,70
2023-12-22 13:23:39,70
2023-12-22 13:24:04,70
2023-12-22 13:24:11,70
2023-12-22 13:25:53,70
2023-12-22 13:26:37,70
2023-12-22 13:26:44,70
2023-12-22 13:27:30,70
2023-12-22 13:27:53,70
2023-12-22 13:39:06,70
2023-12-22 13:39:39,70
2023-12-22 13:40:12,70
2023-12-22 13:40:44,70
2023-12-22 13:41:17,70
2023-12-22 13:41:49,70
2023-12-22 13:42:22,70
2023-12-22 13:43:27,70
2023-12-22 20:05:55,70
2023-12-22 20:06:27,70
2023-12-22 20:07:00,70
2023-12-22 20:07:33,70
2023-12-22 20:08:05,70
2023-12-22 20:08:38,70
2023-12-22 22:41:05,70
2023-12-22 22:41:37,70
2023-12-22 22:42:10,70
2023-12-23 00:10:02,70
2023-12-23 00:11:39,70
2023-12-23 00:12:12,70
2023-12-23 00:12:44,70
2023-12-23 00:13:49,70
2023-12-23 00:25:51,70
2023-12-23 00:26:23,70
2023-12-23 00:26:56,70
2023-12-23 00:27:28,70
2023-12-23 00:27:29,70
2023-12-23 00:28:01,70
2023-12-23 00:28:01,70
2023-12-23 00:28:34,70
2023-12-23 00:29:06,70
2023-12-23 00:29:39,70
2023-12-23 00:30:11,70
2023-12-23 00:30:44,70
2023-12-23 00:31:16,70
2023-12-23 00:31:49,70
2023-12-23 01:53:40,70
2023-12-23 01:54:12,70
2023-12-23 01:54:45,70
2023-12-23 01:55:18,70
2023-12-23 01:55:20,70
2023-12-23 01:55:45,70
2023-12-23 01:55:50,70
2023-12-23 01:56:17,70
2023-12-23 01:56:23,70
2023-12-23 01:56:25,70
2023-12-23 01:56:50,70
2023-12-23 01:56:55,70
2023-12-23 01:57:22,70
2023-12-23 01:57:28,70
2023-12-23 01:58:36,70
2023-12-23 01:58:41,70
2023-12-23 01:59:09,70
2023-12-23 01:59:10,70
2023-12-23 01:59:14,70
2023-12-23 01:59:16,70
2023-12-23 01:59:43,70
2023-12-23 01:59:46,70
2023-12-23 01:59:49,70
2023-12-23 02:00:38,70
2023-12-23 02:00:39,70
2023-12-23 02:00:41,70
2023-12-23 02:00:44,70
2023-12-23 02:01:14,70
2023-12-23 02:01:16,70
2023-12-23 02:01:46,70
2023-12-23 02:01:49,70
2023-12-23 02:02:22,70
2023-12-23 02:02:50,70
2023-12-23 02:02:54,70
2023-12-23 02:03:22,70
2023-12-23 02:03:27,70
2023-12-23 03:24:45,70
2023-12-23 03:25:17,70
2023-12-23 03:25:50,70
2023-12-23 03:26:50,70
2023-12-23 03:27:23,70
2023-12-23 03:27:55,70
2023-12-23 03:28:00,70
2023-12-23 03:28:03,70
2023-12-23 03:28:33,70
2023-12-23 03:28:36,70
2023-12-23 03:29:00,70
2023-12-23 03:29:05,70
2023-12-23 03:29:08,70
2023-12-23 03:29:38,70
2023-12-23 03:29:41,70
2023-12-23 03:30:10,70
2023-12-23 03:30:13,70
2023-12-23 03:30:43,70
2023-12-23 03:30:46,70
2023-12-23 03:31:07,70
2023-12-23 03:31:16,70
2023-12-23 03:31:16,70
2023-12-23 03:31:16,70
2023-12-23 03:31:18,70
2023-12-23 03:31:40,70
2023-12-23 03:31:49,70
2023-12-23 03:31:49,70
2023-12-23 03:31:51,70
2023-12-23 03:32:13,70
2023-12-23 03:32:21,70
2023-12-23 03:32:21,70
2023-12-23 03:32:21,70
2023-12-23 03:32:45,70
2023-12-23 03:33:59,70
2023-12-23 03:33:59,70
2023-12-23 06:49:11,70
2023-12-23 06:49:11,70
2023-12-23 08:12:12,70
2023-12-23 08:12:45,70
2023-12-23 08:13:17,70
2023-12-23 08:13:50,70
2023-12-23 08:14:22,70
2023-12-23 08:14:55,70
2023-12-23 10:51:02,70
2023-12-23 10:51:03,70
2023-12-23 10:51:35,70
2023-12-23 10:52:08,70
2023-12-23 10:52:41,70
2023-12-23 10:53:44,70
2023-12-23 10:54:16,70
2023-12-23 10:54:49,70
2023-12-23 10:55:44,70
2023-12-23 10:56:16,70
2023-12-23 10:56:49,70
2023-12-23 12:21:41,70
2023-12-23 12:21:48,70
2023-12-23 12:22:14,70
2023-12-23 12:22:20,70
2023-12-23 12:22:46,70
2023-12-23 12:22:53,70
2023-12-23 12:23:19,70
2023-12-23 12:23:25,70
2023-12-23 12:23:52,70
2023-12-23 12:23:58,70
2023-12-23 12:25:01,70
2023-12-23 12:25:26,70
2023-12-23 12:25:34,70
2023-12-23 12:26:53,70
2023-12-23 12:26:59,70
2023-12-23 12:27:01,70
2023-12-23 12:27:26,70
2023-12-23 12:27:31,70
2023-12-23 12:27:34,70
