"Time","41460.mode"
2018-02-22 03:00:00,13346576
2018-02-23 03:00:00,13465925
2018-02-24 03:00:00,13518934
2018-02-25 03:00:00,13592011
2018-02-26 03:00:00,13683958
2018-02-27 03:00:00,13777340
2018-02-28 03:00:00,13884618
2018-03-01 03:00:00,13949610
2018-03-02 03:00:00,14016786
2018-03-03 03:00:00,14121957
2018-03-04 03:00:00,14206354
2018-03-05 03:00:00,14292338
2018-03-06 03:00:00,14362931
2018-03-07 03:00:00,14455505
2018-03-08 03:00:00,14533733
2018-03-09 03:00:00,14631308
2018-03-10 03:00:00,14717742
2018-03-11 03:00:00,14792106
2018-03-12 03:00:00,14883991
2018-03-13 03:00:00,14969975
2018-03-14 03:00:00,15067701
2018-03-15 03:00:00,15148416
2018-03-16 03:00:00,15247105
2018-03-17 03:00:00,15326142
2018-03-18 03:00:00,15464180
2018-03-19 03:00:00,15486882
2018-03-20 03:00:00,15590478
2018-03-21 03:00:00,15670712
2018-03-22 03:00:00,15751046
2018-03-23 03:00:00,15861649
2018-03-24 03:00:00,15919121
2018-03-25 03:00:00,16005375
2018-03-26 03:00:00,16097889
2018-03-27 03:00:00,16181657
2018-03-28 03:00:00,16270250
2018-03-29 03:00:00,16359888
2018-03-30 03:00:00,16440092
2018-03-31 03:00:00,16532186
2018-04-01 03:00:00,16612270
2018-04-02 03:00:00,16700920
2018-04-03 03:00:00,16802119
2018-04-04 03:00:00,16873069
2018-04-05 03:00:00,28207
2018-04-06 03:00:00,114360
2018-04-07 03:00:00,200524
2018-04-08 03:00:00,286571
2018-04-09 03:00:00,362584
2018-04-10 03:00:00,458934
2018-04-11 03:00:00,529804
2018-04-12 03:00:00,677458
2018-04-13 03:00:00,730275
2018-04-14 03:00:00,816409
2018-04-15 03:00:00,941541
2018-04-16 03:00:00,1033484
2018-04-17 03:00:00,1062326
2018-04-18 03:00:00,1166789
2018-04-19 03:00:00,1240167
2018-04-20 03:00:00,1339101
2018-04-21 03:00:00,1406546
2018-04-22 03:00:00,1486872
2018-04-23 03:00:00,1575252
2018-04-24 03:00:00,1717750
2018-04-25 03:00:00,1751145
2018-04-26 03:00:00,1830420
