"Time","41460.mode"
2018-05-13 03:00:00,2
2018-05-14 03:00:00,2
2018-05-15 03:00:00,2
2018-05-16 03:00:00,2
2018-05-17 03:00:00,201
2018-05-18 03:00:00,3
2018-05-19 03:00:00,2
2018-05-20 03:00:00,2
2018-05-21 03:00:00,2
2018-05-22 03:00:00,0
2018-05-23 03:00:00,98
2018-05-24 03:00:00,3
2018-05-25 03:00:00,2
2018-05-26 03:00:00,2
2018-05-27 03:00:00,0
2018-05-28 03:00:00,2
2018-05-29 03:00:00,2
2018-05-30 03:00:00,2
2018-05-31 03:00:00,2
2018-06-01 03:00:00,2
2018-06-02 03:00:00,2
2018-06-03 03:00:00,198
2018-06-04 03:00:00,0
2018-06-05 03:00:00,143
2018-06-06 03:00:00,161
2018-06-09 03:00:00,128
2018-06-10 03:00:00,177
2018-06-11 03:00:00,2
2018-06-12 03:00:00,2
2018-06-13 03:00:00,2
2018-06-14 03:00:00,147
2018-06-15 03:00:00,0
2018-06-16 03:00:00,0
2018-06-17 03:00:00,0
2018-06-18 03:00:00,172
2018-06-19 03:00:00,2
2018-06-20 03:00:00,0
2018-06-21 03:00:00,145
2018-06-22 03:00:00,0
2018-06-23 03:00:00,162
2018-06-24 03:00:00,87
2018-06-25 03:00:00,104
2018-06-26 03:00:00,0
2018-06-27 03:00:00,186
2018-06-28 03:00:00,0
2018-06-29 03:00:00,104
2018-06-30 03:00:00,116
2018-07-01 03:00:00,2
2018-07-02 03:00:00,0
2018-07-03 03:00:00,0
2018-07-04 03:00:00,0
2018-07-05 03:00:00,0
2018-07-06 03:00:00,2
2018-07-07 03:00:00,0
2018-07-08 03:00:00,2
2018-07-09 03:00:00,2
2018-07-10 03:00:00,2
2018-07-11 03:00:00,0
2018-07-12 03:00:00,0
2018-07-13 03:00:00,0
2018-07-14 03:00:00,2
2018-07-15 03:00:00,2
2018-07-16 03:00:00,2
2018-07-17 03:00:00,2
2018-07-18 03:00:00,2
2018-07-19 03:00:00,2
2018-07-20 03:00:00,0
2018-07-21 03:00:00,2
2018-07-22 03:00:00,2
2018-07-23 03:00:00,2
2018-07-24 03:00:00,2
2018-07-25 03:00:00,0
2018-07-26 03:00:00,2
2018-07-27 03:00:00,2
2018-07-28 03:00:00,2
2018-07-29 03:00:00,2
2018-07-30 03:00:00,2
2018-07-31 03:00:00,0
2018-08-01 03:00:00,2
2018-08-02 03:00:00,2
2018-08-03 03:00:00,2
2018-08-04 03:00:00,3
2018-08-05 03:00:00,144
2018-08-06 03:00:00,0
2018-08-07 03:00:00,0
2018-08-08 03:00:00,2
2018-08-09 03:00:00,0
2018-08-10 03:00:00,2
2018-08-11 03:00:00,140
2018-08-12 03:00:00,0
2018-08-13 03:00:00,0
2018-08-14 03:00:00,2
2018-08-16 03:00:00,181
2018-08-17 03:00:00,0
2018-08-18 03:00:00,182
2018-08-19 03:00:00,0
2018-08-20 03:00:00,0
2018-08-21 03:00:00,0
2018-08-22 03:00:00,0
2018-08-23 03:00:00,0
2018-08-24 03:00:00,157
2018-08-25 03:00:00,0
2018-08-26 03:00:00,0
2018-08-27 03:00:00,155
2018-08-28 03:00:00,0
2018-08-29 03:00:00,0
2018-08-30 03:00:00,0
2018-08-31 03:00:00,0
2018-09-01 03:00:00,0
2018-09-02 03:00:00,0
2018-09-03 03:00:00,0
2018-09-04 03:00:00,0
2018-09-05 03:00:00,0
2018-09-06 03:00:00,0
2018-09-07 03:00:00,0
2018-09-08 03:00:00,0
2018-09-09 03:00:00,3
2018-09-10 03:00:00,0
2018-09-11 03:00:00,3
