Time,tlm_mb_battpack_0_element_0_current mA (A)
2023-10-06 03:00:00,51.0
2023-10-06 03:00:00,50.0
2023-10-06 03:00:00,47.0
2023-10-06 03:00:00,46.0
2023-10-06 03:00:00,44.0
2023-10-06 03:00:00,54.0
2023-10-06 03:00:00,62.0
2023-10-06 03:00:00,75.0
2023-10-06 03:00:00,53.0
2023-10-06 03:00:00,52.4
2023-10-06 03:00:00,52.4
2023-10-06 03:00:00,42.0
2023-10-06 03:00:00,52.4
2023-10-06 03:00:00,52.4
2023-10-06 03:00:00,100.0
2023-10-06 03:00:00,52.4
2023-10-06 03:00:00,163.0
2023-10-06 03:00:00,150.0
2023-10-06 03:00:00,116.0
2023-10-06 03:00:00,121.0
2023-10-06 03:00:00,145.0
2023-10-06 03:00:00,142.0
2023-10-06 03:00:00,95.0
2023-10-06 03:00:00,38.0
2023-10-06 03:00:00,134.0
2023-10-06 03:00:00,36.0
2023-10-07 03:00:00,46.0
2023-10-07 03:00:00,44.0
2023-10-07 03:00:00,42.0
2023-10-07 03:00:00,38.0
2023-10-07 03:00:00,12.0
2023-10-07 03:00:00,52.4
2023-10-07 03:00:00,45.0
2023-10-07 03:00:00,52.4
2023-10-07 03:00:00,52.4
2023-10-07 03:00:00,50.0
2023-10-07 03:00:00,46.0
2023-10-07 03:00:00,54.0
2023-10-07 03:00:00,52.0
2023-10-07 03:00:00,66.0
2023-10-07 03:00:00,78.0
2023-10-07 03:00:00,50.0
2023-10-07 03:00:00,52.4
2023-10-07 03:00:00,52.4
2023-10-07 03:00:00,52.4
2023-10-07 03:00:00,52.4
2023-10-07 03:00:00,40.0
2023-10-07 03:00:00,52.4
2023-10-07 03:00:00,147.0
2023-10-07 03:00:00,43.0
2023-10-07 03:00:00,52.4
2023-10-07 03:00:00,138.0
2023-10-07 03:00:00,118.0
2023-10-07 03:00:00,52.4
2023-10-07 03:00:00,52.4
2023-10-07 03:00:00,114.0
2023-10-07 03:00:00,124.0
2023-10-07 03:00:00,38.0
2023-10-08 03:00:00,44.0
2023-10-08 03:00:00,42.0
2023-10-08 03:00:00,41.0
2023-10-08 03:00:00,12.0
2023-10-08 03:00:00,52.4
2023-10-08 03:00:00,49.0
2023-10-08 03:00:00,48.0
2023-10-08 03:00:00,51.0
2023-10-08 03:00:00,46.0
2023-10-08 03:00:00,45.0
2023-10-08 03:00:00,43.0
2023-10-08 03:00:00,52.4
2023-10-08 03:00:00,58.0
2023-10-08 03:00:00,54.0
2023-10-08 03:00:00,50.0
2023-10-08 03:00:00,46.0
2023-10-08 03:00:00,52.0
2023-10-08 03:00:00,52.4
2023-10-08 03:00:00,40.0
2023-10-08 03:00:00,38.0
2023-10-08 03:00:00,52.4
2023-10-08 03:00:00,52.4
2023-10-08 03:00:00,145.0
2023-10-08 03:00:00,38.0
2023-10-09 03:00:00,12.0
2023-10-09 03:00:00,39.0
2023-10-09 03:00:00,52.4
2023-10-09 03:00:00,52.4
2023-10-09 03:00:00,52.4
2023-10-09 03:00:00,38.0
2023-10-09 03:00:00,52.4
2023-10-09 03:00:00,52.4
2023-10-09 03:00:00,47.0
2023-10-09 03:00:00,43.0
2023-10-09 03:00:00,46.0
2023-10-09 03:00:00,42.0
2023-10-09 03:00:00,42.0
2023-10-09 03:00:00,40.0
2023-10-09 03:00:00,44.0
2023-10-09 03:00:00,160.0
2023-10-09 03:00:00,50.0
2023-10-09 03:00:00,37.0
2023-10-10 03:00:00,40.0
2023-10-10 03:00:00,12.0
2023-10-10 03:00:00,52.4
2023-10-10 03:00:00,46.0
2023-10-10 03:00:00,45.0
2023-10-10 03:00:00,56.0
2023-10-10 03:00:00,54.0
2023-10-10 03:00:00,51.0
2023-10-10 03:00:00,47.0
2023-10-10 03:00:00,52.4
2023-10-10 03:00:00,52.4
2023-10-10 03:00:00,52.4
2023-10-10 03:00:00,52.4
2023-10-10 03:00:00,52.4
2023-10-10 03:00:00,52.4
2023-10-10 03:00:00,52.4
2023-10-10 03:00:00,52.4
2023-10-10 03:00:00,44.0
2023-10-10 03:00:00,42.0
2023-10-10 03:00:00,42.0
2023-10-10 03:00:00,41.0
2023-10-10 03:00:00,39.0
2023-10-10 03:00:00,52.4
2023-10-10 03:00:00,52.4
2023-10-10 03:00:00,159.0
2023-10-10 03:00:00,38.0
2023-10-10 03:00:00,50.0
2023-10-11 03:00:00,41.0
2023-10-11 03:00:00,40.0
2023-10-11 03:00:00,38.0
2023-10-11 03:00:00,52.4
2023-10-11 03:00:00,46.0
2023-10-11 03:00:00,45.0
2023-10-11 03:00:00,52.4
2023-10-11 03:00:00,42.0
2023-10-11 03:00:00,125.0
2023-10-11 03:00:00,52.4
2023-10-11 03:00:00,52.4
2023-10-11 03:00:00,52.4
2023-10-11 03:00:00,57.0
2023-10-11 03:00:00,38.0
2023-10-11 03:00:00,36.0
2023-10-11 03:00:00,12.0
2023-10-12 03:00:00,46.0
2023-10-12 03:00:00,58.0
2023-10-12 03:00:00,47.0
2023-10-12 03:00:00,43.0
2023-10-12 03:00:00,12.0
2023-10-12 03:00:00,52.4
2023-10-12 03:00:00,52.4
2023-10-12 03:00:00,53.0
2023-10-12 03:00:00,52.4
2023-10-12 03:00:00,52.4
2023-10-12 03:00:00,52.4
2023-10-12 03:00:00,41.0
2023-10-12 03:00:00,39.0
2023-10-12 03:00:00,52.4
2023-10-12 03:00:00,52.4
2023-10-12 03:00:00,180.0
2023-10-12 03:00:00,148.0
2023-10-12 03:00:00,134.0
2023-10-12 03:00:00,52.4
2023-10-12 03:00:00,52.4
2023-10-12 03:00:00,52.4
2023-10-12 03:00:00,119.0
2023-10-12 03:00:00,106.0
2023-10-12 03:00:00,37.0
2023-10-13 03:00:00,42.0
2023-10-13 03:00:00,42.0
2023-10-13 03:00:00,40.0
2023-10-13 03:00:00,39.0
2023-10-13 03:00:00,12.0
2023-10-13 03:00:00,52.4
2023-10-13 03:00:00,52.4
2023-10-13 03:00:00,52.4
2023-10-13 03:00:00,48.0
2023-10-13 03:00:00,47.0
2023-10-13 03:00:00,46.0
2023-10-13 03:00:00,53.0
2023-10-13 03:00:00,50.0
2023-10-13 03:00:00,46.0
2023-10-13 03:00:00,54.0
2023-10-13 03:00:00,52.0
2023-10-13 03:00:00,52.4
2023-10-13 03:00:00,52.4
2023-10-13 03:00:00,44.0
2023-10-13 03:00:00,194.0
2023-10-13 03:00:00,116.0
2023-10-14 03:00:00,62.0
2023-10-14 03:00:00,58.0
2023-10-14 03:00:00,42.0
2023-10-14 03:00:00,42.0
2023-10-14 03:00:00,41.0
2023-10-14 03:00:00,39.0
2023-10-14 03:00:00,46.0
2023-10-14 03:00:00,52.4
2023-10-14 03:00:00,50.0
2023-10-14 03:00:00,46.0
2023-10-14 03:00:00,58.0
2023-10-14 03:00:00,54.0
2023-10-14 03:00:00,47.0
2023-10-14 03:00:00,52.4
2023-10-14 03:00:00,52.4
2023-10-14 03:00:00,52.4
2023-10-14 03:00:00,52.4
2023-10-14 03:00:00,45.0
2023-10-14 03:00:00,117.0
2023-10-14 03:00:00,103.0
2023-10-14 03:00:00,52.4
2023-10-14 03:00:00,52.4
2023-10-14 03:00:00,100.0
2023-10-14 03:00:00,52.4
2023-10-14 03:00:00,38.0
2023-10-15 03:00:00,52.4
2023-10-15 03:00:00,52.4
2023-10-15 03:00:00,52.4
2023-10-15 03:00:00,52.4
2023-10-15 03:00:00,52.4
2023-10-15 03:00:00,51.0
2023-10-15 03:00:00,50.0
2023-10-15 03:00:00,48.0
2023-10-15 03:00:00,46.0
2023-10-15 03:00:00,46.0
2023-10-15 03:00:00,52.0
2023-10-15 03:00:00,49.0
2023-10-15 03:00:00,70.0
2023-10-15 03:00:00,12.0
2023-10-15 03:00:00,52.4
2023-10-15 03:00:00,45.0
2023-10-15 03:00:00,52.4
2023-10-15 03:00:00,168.0
2023-10-15 03:00:00,89.0
2023-10-15 03:00:00,52.4
2023-10-15 03:00:00,42.0
2023-10-16 03:00:00,45.0
2023-10-16 03:00:00,44.0
2023-10-16 03:00:00,42.0
2023-10-16 03:00:00,41.0
2023-10-16 03:00:00,39.0
2023-10-16 03:00:00,38.0
2023-10-16 03:00:00,47.0
2023-10-16 03:00:00,54.0
2023-10-16 03:00:00,53.0
2023-10-16 03:00:00,51.0
2023-10-16 03:00:00,49.0
2023-10-16 03:00:00,46.0
2023-10-16 03:00:00,43.0
2023-10-16 03:00:00,66.0
2023-10-16 03:00:00,52.4
2023-10-16 03:00:00,52.4
2023-10-16 03:00:00,52.4
2023-10-16 03:00:00,48.0
2023-10-16 03:00:00,52.4
2023-10-16 03:00:00,52.4
2023-10-16 03:00:00,101.0
2023-10-16 03:00:00,94.0
2023-10-16 03:00:00,52.4
2023-10-16 03:00:00,37.0
2023-10-16 03:00:00,12.0
2023-10-17 03:00:00,41.0
2023-10-17 03:00:00,38.0
2023-10-17 03:00:00,52.4
2023-10-17 03:00:00,70.0
2023-10-17 03:00:00,50.0
2023-10-17 03:00:00,52.0
2023-10-17 03:00:00,46.0
2023-10-17 03:00:00,54.0
2023-10-17 03:00:00,63.0
2023-10-17 03:00:00,49.0
2023-10-17 03:00:00,48.0
2023-10-17 03:00:00,52.4
2023-10-17 03:00:00,52.4
2023-10-17 03:00:00,52.4
2023-10-17 03:00:00,64.0
2023-10-17 03:00:00,52.4
2023-10-17 03:00:00,52.4
2023-10-17 03:00:00,46.0
2023-10-17 03:00:00,47.0
2023-10-17 03:00:00,42.0
2023-10-17 03:00:00,52.4
2023-10-17 03:00:00,12.0
2023-10-18 03:00:00,52.4
2023-10-18 03:00:00,52.4
2023-10-18 03:00:00,52.0
2023-10-18 03:00:00,46.0
2023-10-18 03:00:00,52.4
2023-10-18 03:00:00,52.4
2023-10-18 03:00:00,52.4
2023-10-18 03:00:00,82.0
2023-10-18 03:00:00,60.0
2023-10-18 03:00:00,49.0
2023-10-18 03:00:00,67.0
2023-10-18 03:00:00,52.4
2023-10-18 03:00:00,52.4
2023-10-18 03:00:00,61.0
2023-10-18 03:00:00,50.0
2023-10-18 03:00:00,43.0
2023-10-18 03:00:00,42.0
2023-10-18 03:00:00,58.0
2023-10-18 03:00:00,42.0
2023-10-18 03:00:00,52.4
2023-10-18 03:00:00,52.4
2023-10-18 03:00:00,12.0
2023-10-18 03:00:00,41.0
2023-10-19 03:00:00,47.0
2023-10-19 03:00:00,45.0
2023-10-19 03:00:00,52.4
2023-10-19 03:00:00,52.4
2023-10-19 03:00:00,74.0
2023-10-19 03:00:00,50.0
2023-10-19 03:00:00,48.0
2023-10-19 03:00:00,52.4
2023-10-19 03:00:00,38.0
2023-10-19 03:00:00,12.0
2023-10-19 03:00:00,52.4
2023-10-19 03:00:00,37.0
2023-10-19 03:00:00,52.4
2023-10-19 03:00:00,43.0
2023-10-19 03:00:00,44.0
2023-10-19 03:00:00,62.0
2023-10-19 03:00:00,52.4
2023-10-20 03:00:00,52.4
2023-10-20 03:00:00,47.0
2023-10-20 03:00:00,62.0
2023-10-20 03:00:00,68.0
2023-10-20 03:00:00,50.0
2023-10-20 03:00:00,48.0
2023-10-20 03:00:00,52.4
2023-10-20 03:00:00,52.4
2023-10-20 03:00:00,49.0
2023-10-20 03:00:00,45.0
2023-10-20 03:00:00,167.0
2023-10-20 03:00:00,52.4
2023-10-20 03:00:00,52.4
2023-10-20 03:00:00,52.4
2023-10-20 03:00:00,190.0
2023-10-20 03:00:00,56.0
2023-10-20 03:00:00,42.0
2023-10-20 03:00:00,41.0
2023-10-20 03:00:00,52.4
2023-10-20 03:00:00,12.0
2023-10-20 03:00:00,38.0
2023-10-21 03:00:00,58.0
2023-10-21 03:00:00,54.0
2023-10-21 03:00:00,50.0
2023-10-21 03:00:00,47.0
2023-10-21 03:00:00,52.4
2023-10-21 03:00:00,52.4
2023-10-21 03:00:00,52.4
2023-10-21 03:00:00,52.4
2023-10-21 03:00:00,52.4
2023-10-21 03:00:00,40.0
2023-10-21 03:00:00,38.0
2023-10-21 03:00:00,12.0
2023-10-21 03:00:00,49.0
2023-10-21 03:00:00,63.0
2023-10-21 03:00:00,45.0
2023-10-21 03:00:00,44.0
2023-10-21 03:00:00,42.0
2023-10-21 03:00:00,41.0
2023-10-21 03:00:00,39.0
2023-10-22 03:00:00,52.4
2023-10-22 03:00:00,78.0
2023-10-22 03:00:00,53.0
2023-10-22 03:00:00,52.0
2023-10-22 03:00:00,50.0
2023-10-22 03:00:00,52.4
2023-10-22 03:00:00,52.4
2023-10-22 03:00:00,52.4
2023-10-22 03:00:00,44.0
2023-10-22 03:00:00,42.0
2023-10-22 03:00:00,52.4
2023-10-22 03:00:00,52.4
2023-10-22 03:00:00,52.4
2023-10-22 03:00:00,52.4
2023-10-22 03:00:00,37.0
2023-10-22 03:00:00,12.0
2023-10-22 03:00:00,50.0
2023-10-22 03:00:00,46.0
2023-10-22 03:00:00,42.0
2023-10-23 03:00:00,52.4
2023-10-23 03:00:00,52.4
2023-10-23 03:00:00,52.4
2023-10-23 03:00:00,60.0
2023-10-23 03:00:00,52.0
2023-10-23 03:00:00,50.0
2023-10-23 03:00:00,48.0
2023-10-23 03:00:00,62.0
2023-10-23 03:00:00,54.0
2023-10-23 03:00:00,51.0
2023-10-23 03:00:00,52.4
2023-10-23 03:00:00,52.4
2023-10-23 03:00:00,52.4
2023-10-23 03:00:00,38.0
2023-10-23 03:00:00,43.0
2023-10-23 03:00:00,42.0
2023-10-23 03:00:00,40.0
2023-10-24 03:00:00,52.4
2023-10-24 03:00:00,75.0
2023-10-24 03:00:00,50.0
2023-10-24 03:00:00,52.0
2023-10-24 03:00:00,52.4
2023-10-24 03:00:00,52.4
2023-10-24 03:00:00,52.4
2023-10-24 03:00:00,52.4
2023-10-24 03:00:00,60.0
2023-10-24 03:00:00,77.0
2023-10-24 03:00:00,55.0
2023-10-24 03:00:00,44.0
2023-10-24 03:00:00,66.0
2023-10-24 03:00:00,59.0
2023-10-24 03:00:00,56.0
2023-10-24 03:00:00,51.0
2023-10-24 03:00:00,52.4
2023-10-24 03:00:00,47.0
2023-10-24 03:00:00,58.0
2023-10-24 03:00:00,43.0
2023-10-24 03:00:00,52.4
2023-10-24 03:00:00,52.4
2023-10-24 03:00:00,188.0
2023-10-24 03:00:00,151.0
2023-10-24 03:00:00,52.4
2023-10-24 03:00:00,39.0
2023-10-24 03:00:00,12.0
2023-10-24 03:00:00,45.0
2023-10-24 03:00:00,41.0
2023-10-25 03:00:00,52.4
2023-10-25 03:00:00,52.4
2023-10-25 03:00:00,52.4
2023-10-25 03:00:00,58.0
2023-10-25 03:00:00,56.0
2023-10-25 03:00:00,54.0
2023-10-25 03:00:00,50.0
2023-10-25 03:00:00,49.0
2023-10-25 03:00:00,46.0
2023-10-25 03:00:00,52.4
2023-10-25 03:00:00,52.4
2023-10-25 03:00:00,65.0
2023-10-25 03:00:00,62.0
2023-10-25 03:00:00,54.0
2023-10-25 03:00:00,52.0
2023-10-25 03:00:00,66.0
2023-10-25 03:00:00,62.0
2023-10-25 03:00:00,51.0
2023-10-25 03:00:00,48.0
2023-10-25 03:00:00,59.0
2023-10-25 03:00:00,53.0
2023-10-25 03:00:00,52.4
2023-10-25 03:00:00,43.0
2023-10-25 03:00:00,42.0
2023-10-25 03:00:00,44.0
2023-10-25 03:00:00,52.4
2023-10-25 03:00:00,52.4
2023-10-25 03:00:00,166.0
2023-10-25 03:00:00,52.4
2023-10-25 03:00:00,52.4
2023-10-25 03:00:00,47.0
2023-10-25 03:00:00,42.0
2023-10-25 03:00:00,50.0
2023-10-26 03:00:00,12.0
2023-10-26 03:00:00,52.4
2023-10-26 03:00:00,58.0
2023-10-26 03:00:00,51.0
2023-10-26 03:00:00,54.0
2023-10-26 03:00:00,68.0
2023-10-26 03:00:00,70.0
2023-10-26 03:00:00,67.0
2023-10-26 03:00:00,48.0
2023-10-26 03:00:00,55.0
2023-10-26 03:00:00,50.0
2023-10-26 03:00:00,52.0
2023-10-26 03:00:00,52.4
2023-10-26 03:00:00,52.4
2023-10-26 03:00:00,52.4
2023-10-26 03:00:00,52.4
2023-10-26 03:00:00,52.4
2023-10-26 03:00:00,42.0
2023-10-26 03:00:00,52.4
2023-10-26 03:00:00,52.4
2023-10-26 03:00:00,52.4
2023-10-26 03:00:00,52.4
2023-10-26 03:00:00,146.0
2023-10-26 03:00:00,52.4
2023-10-26 03:00:00,52.4
2023-10-26 03:00:00,50.0
2023-10-26 03:00:00,54.0
2023-10-26 03:00:00,47.0
2023-10-27 03:00:00,62.0
2023-10-27 03:00:00,66.0
2023-10-27 03:00:00,45.0
2023-10-27 03:00:00,43.0
2023-10-27 03:00:00,42.0
2023-10-27 03:00:00,41.0
2023-10-27 03:00:00,54.0
2023-10-27 03:00:00,53.0
2023-10-27 03:00:00,50.0
2023-10-27 03:00:00,48.0
2023-10-27 03:00:00,50.0
2023-10-27 03:00:00,55.0
2023-10-27 03:00:00,51.0
2023-10-27 03:00:00,52.4
2023-10-27 03:00:00,52.4
2023-10-27 03:00:00,38.0
2023-10-27 03:00:00,52.4
2023-10-27 03:00:00,46.0
2023-10-27 03:00:00,44.0
2023-10-27 03:00:00,52.4
2023-10-27 03:00:00,52.4
2023-10-27 03:00:00,52.4
2023-10-27 03:00:00,52.4
2023-10-27 03:00:00,52.4
2023-10-27 03:00:00,52.4
2023-10-27 03:00:00,39.0
2023-10-27 03:00:00,38.0
2023-10-28 03:00:00,46.0
2023-10-28 03:00:00,45.0
2023-10-28 03:00:00,44.0
2023-10-28 03:00:00,42.0
2023-10-28 03:00:00,38.0
2023-10-28 03:00:00,37.0
2023-10-28 03:00:00,52.0
2023-10-28 03:00:00,52.4
2023-10-28 03:00:00,52.4
2023-10-28 03:00:00,52.4
2023-10-28 03:00:00,57.0
2023-10-28 03:00:00,51.0
2023-10-28 03:00:00,50.0
2023-10-28 03:00:00,48.0
2023-10-28 03:00:00,55.0
2023-10-28 03:00:00,73.0
2023-10-28 03:00:00,50.0
2023-10-28 03:00:00,60.0
2023-10-28 03:00:00,58.0
2023-10-28 03:00:00,52.4
2023-10-28 03:00:00,52.4
2023-10-28 03:00:00,12.0
2023-10-28 03:00:00,52.4
2023-10-28 03:00:00,52.4
2023-10-28 03:00:00,52.4
2023-10-28 03:00:00,52.4
2023-10-28 03:00:00,52.4
2023-10-29 03:00:00,12.0
2023-10-29 03:00:00,52.4
2023-10-29 03:00:00,52.4
2023-10-29 03:00:00,52.4
2023-10-29 03:00:00,52.4
2023-10-29 03:00:00,52.4
2023-10-29 03:00:00,52.4
2023-10-29 03:00:00,52.0
2023-10-29 03:00:00,50.0
2023-10-29 03:00:00,47.0
2023-10-29 03:00:00,46.0
2023-10-29 03:00:00,50.0
2023-10-29 03:00:00,56.0
2023-10-29 03:00:00,54.0
2023-10-29 03:00:00,52.4
2023-10-29 03:00:00,52.4
2023-10-29 03:00:00,52.4
2023-10-29 03:00:00,52.4
2023-10-29 03:00:00,45.0
2023-10-30 03:00:00,42.0
2023-10-30 03:00:00,52.4
2023-10-30 03:00:00,52.4
2023-10-30 03:00:00,50.0
2023-10-30 03:00:00,78.0
2023-10-30 03:00:00,58.0
2023-10-30 03:00:00,52.4
2023-10-30 03:00:00,52.4
2023-10-30 03:00:00,39.0
2023-10-31 03:00:00,49.0
2023-10-31 03:00:00,48.0
2023-10-31 03:00:00,46.0
2023-10-31 03:00:00,45.0
2023-10-31 03:00:00,43.0
2023-10-31 03:00:00,44.0
2023-10-31 03:00:00,12.0
2023-10-31 03:00:00,52.4
2023-10-31 03:00:00,52.4
2023-10-31 03:00:00,52.4
2023-10-31 03:00:00,65.0
2023-10-31 03:00:00,57.0
2023-10-31 03:00:00,53.0
2023-10-31 03:00:00,54.0
2023-10-31 03:00:00,47.0
2023-10-31 03:00:00,55.0
2023-10-31 03:00:00,68.0
2023-10-31 03:00:00,52.4
2023-10-31 03:00:00,52.4
2023-10-31 03:00:00,52.4
2023-10-31 03:00:00,52.4
2023-11-01 03:00:00,12.0
2023-11-01 03:00:00,52.4
2023-11-01 03:00:00,59.0
2023-11-01 03:00:00,52.0
2023-11-01 03:00:00,50.0
2023-11-01 03:00:00,47.0
2023-11-01 03:00:00,71.0
2023-11-01 03:00:00,58.0
2023-11-01 03:00:00,56.0
2023-11-01 03:00:00,54.0
2023-11-01 03:00:00,52.4
2023-11-01 03:00:00,52.4
2023-11-01 03:00:00,52.4
2023-11-01 03:00:00,38.0
2023-11-01 03:00:00,37.0
2023-11-01 03:00:00,52.4
2023-11-01 03:00:00,52.4
2023-11-01 03:00:00,52.4
2023-11-01 03:00:00,52.4
2023-11-01 03:00:00,52.4
2023-11-01 03:00:00,52.4
2023-11-01 03:00:00,52.4
2023-11-01 03:00:00,42.0
2023-11-01 03:00:00,41.0
2023-11-02 03:00:00,49.0
2023-11-02 03:00:00,46.0
2023-11-02 03:00:00,44.0
2023-11-02 03:00:00,12.0
2023-11-02 03:00:00,52.4
2023-11-02 03:00:00,52.4
2023-11-02 03:00:00,52.4
2023-11-02 03:00:00,52.4
2023-11-02 03:00:00,52.4
2023-11-02 03:00:00,52.4
2023-11-02 03:00:00,52.4
2023-11-02 03:00:00,71.0
2023-11-02 03:00:00,58.0
2023-11-02 03:00:00,50.0
2023-11-02 03:00:00,48.0
2023-11-02 03:00:00,47.0
2023-11-02 03:00:00,55.0
2023-11-02 03:00:00,52.4
2023-11-02 03:00:00,52.4
2023-11-02 03:00:00,52.4
2023-11-02 03:00:00,52.4
2023-11-02 03:00:00,50.0
2023-11-02 03:00:00,52.4
2023-11-02 03:00:00,52.4
2023-11-02 03:00:00,52.4
2023-11-02 03:00:00,52.4
2023-11-03 03:00:00,50.0
2023-11-03 03:00:00,48.0
2023-11-03 03:00:00,46.0
2023-11-03 03:00:00,49.0
2023-11-03 03:00:00,45.0
2023-11-03 03:00:00,52.4
2023-11-03 03:00:00,52.4
2023-11-03 03:00:00,52.4
2023-11-03 03:00:00,52.4
2023-11-03 03:00:00,52.4
2023-11-03 03:00:00,57.0
2023-11-03 03:00:00,55.0
2023-11-03 03:00:00,70.0
2023-11-03 03:00:00,51.0
2023-11-03 03:00:00,47.0
2023-11-03 03:00:00,61.0
2023-11-03 03:00:00,59.0
2023-11-03 03:00:00,58.0
2023-11-03 03:00:00,70.0
2023-11-03 03:00:00,52.4
2023-11-03 03:00:00,52.4
2023-11-03 03:00:00,52.4
2023-11-03 03:00:00,52.4
2023-11-03 03:00:00,52.4
2023-11-03 03:00:00,42.0
2023-11-03 03:00:00,41.0
2023-11-04 03:00:00,53.0
2023-11-04 03:00:00,51.0
2023-11-04 03:00:00,50.0
2023-11-04 03:00:00,48.0
2023-11-04 03:00:00,46.0
2023-11-04 03:00:00,44.0
2023-11-04 03:00:00,42.0
2023-11-04 03:00:00,45.0
2023-11-04 03:00:00,52.4
2023-11-04 03:00:00,12.0
2023-11-04 03:00:00,52.4
2023-11-04 03:00:00,52.4
2023-11-04 03:00:00,52.4
2023-11-04 03:00:00,52.4
2023-11-04 03:00:00,62.0
2023-11-04 03:00:00,60.0
2023-11-04 03:00:00,58.0
2023-11-04 03:00:00,54.0
2023-11-04 03:00:00,50.0
2023-11-04 03:00:00,65.0
2023-11-04 03:00:00,59.0
2023-11-04 03:00:00,52.0
2023-11-04 03:00:00,55.0
2023-11-04 03:00:00,52.4
2023-11-04 03:00:00,52.4
2023-11-04 03:00:00,52.4
2023-11-04 03:00:00,52.4
2023-11-04 03:00:00,52.4
2023-11-04 03:00:00,52.4
2023-11-04 03:00:00,43.0
2023-11-04 03:00:00,42.0
2023-11-04 03:00:00,52.4
2023-11-05 03:00:00,55.0
2023-11-05 03:00:00,54.0
2023-11-05 03:00:00,46.0
2023-11-05 03:00:00,46.0
2023-11-05 03:00:00,44.0
2023-11-05 03:00:00,42.0
2023-11-05 03:00:00,62.0
2023-11-05 03:00:00,57.0
2023-11-05 03:00:00,50.0
2023-11-05 03:00:00,47.0
2023-11-05 03:00:00,58.0
2023-11-05 03:00:00,54.0
2023-11-05 03:00:00,52.0
2023-11-05 03:00:00,58.0
2023-11-05 03:00:00,52.4
2023-11-05 03:00:00,52.4
2023-11-05 03:00:00,52.4
2023-11-05 03:00:00,52.4
2023-11-05 03:00:00,52.4
2023-11-05 03:00:00,52.4
2023-11-05 03:00:00,42.0
2023-11-05 03:00:00,52.4
2023-11-05 03:00:00,12.0
2023-11-05 03:00:00,41.0
2023-11-05 03:00:00,38.0
2023-11-06 03:00:00,45.0
2023-11-06 03:00:00,43.0
2023-11-06 03:00:00,12.0
2023-11-06 03:00:00,39.0
2023-11-06 03:00:00,52.4
2023-11-06 03:00:00,52.4
2023-11-06 03:00:00,52.4
2023-11-06 03:00:00,52.4
2023-11-06 03:00:00,58.0
2023-11-06 03:00:00,56.0
2023-11-06 03:00:00,55.0
2023-11-06 03:00:00,53.0
2023-11-06 03:00:00,58.0
2023-11-06 03:00:00,68.0
2023-11-06 03:00:00,65.0
2023-11-06 03:00:00,52.4
2023-11-06 03:00:00,52.4
2023-11-06 03:00:00,48.0
2023-11-06 03:00:00,52.4
2023-11-06 03:00:00,52.4
2023-11-06 03:00:00,150.0
2023-11-06 03:00:00,52.4
2023-11-06 03:00:00,42.0
2023-11-06 03:00:00,38.0
2023-11-07 03:00:00,50.0
2023-11-07 03:00:00,49.0
2023-11-07 03:00:00,46.0
2023-11-07 03:00:00,12.0
2023-11-07 03:00:00,52.4
2023-11-07 03:00:00,52.4
2023-11-07 03:00:00,83.0
2023-11-07 03:00:00,78.0
2023-11-07 03:00:00,58.0
2023-11-07 03:00:00,74.0
2023-11-07 03:00:00,50.0
2023-11-07 03:00:00,52.4
2023-11-07 03:00:00,70.0
2023-11-07 03:00:00,67.0
2023-11-07 03:00:00,63.0
2023-11-07 03:00:00,78.0
2023-11-07 03:00:00,62.0
2023-11-07 03:00:00,54.0
2023-11-07 03:00:00,71.0
2023-11-07 03:00:00,68.0
2023-11-07 03:00:00,64.0
2023-11-07 03:00:00,52.4
2023-11-07 03:00:00,52.4
2023-11-07 03:00:00,52.4
2023-11-07 03:00:00,52.4
2023-11-07 03:00:00,52.4
2023-11-07 03:00:00,52.4
2023-11-07 03:00:00,52.4
2023-11-07 03:00:00,52.4
2023-11-07 03:00:00,166.0
2023-11-07 03:00:00,52.4
2023-11-08 03:00:00,47.0
2023-11-08 03:00:00,44.0
2023-11-08 03:00:00,36.0
2023-11-08 03:00:00,52.4
2023-11-08 03:00:00,68.0
2023-11-08 03:00:00,63.0
2023-11-08 03:00:00,62.0
2023-11-08 03:00:00,59.0
2023-11-08 03:00:00,57.0
2023-11-08 03:00:00,53.0
2023-11-08 03:00:00,51.0
2023-11-08 03:00:00,49.0
2023-11-08 03:00:00,58.0
2023-11-08 03:00:00,56.0
2023-11-08 03:00:00,70.0
2023-11-08 03:00:00,65.0
2023-11-08 03:00:00,52.4
2023-11-08 03:00:00,52.4
2023-11-08 03:00:00,12.0
2023-11-08 03:00:00,50.0
2023-11-08 03:00:00,38.0
2023-11-08 03:00:00,43.0
2023-11-08 03:00:00,52.4
2023-11-08 03:00:00,52.4
2023-11-08 03:00:00,46.0
2023-11-08 03:00:00,45.0
2023-11-09 03:00:00,50.0
2023-11-09 03:00:00,62.0
2023-11-09 03:00:00,60.0
2023-11-09 03:00:00,45.0
2023-11-09 03:00:00,41.0
2023-11-09 03:00:00,52.4
2023-11-09 03:00:00,46.0
2023-11-09 03:00:00,52.4
2023-11-09 03:00:00,56.0
2023-11-09 03:00:00,52.0
2023-11-09 03:00:00,52.4
2023-11-09 03:00:00,58.0
2023-11-09 03:00:00,52.4
2023-11-09 03:00:00,12.0
2023-11-09 03:00:00,52.4
2023-11-09 03:00:00,50.0
2023-11-09 03:00:00,52.4
