"Time","tlm_mb_solarpanel_1_current()"
2023-08-28 03:00:00,106 
2023-08-28 03:00:00,14 
2023-08-28 03:00:00,13 
2023-08-28 03:00:00,2.4 
2023-08-28 03:00:00,9.5 
2023-08-28 03:00:00,12 
2023-08-28 03:00:00,11 
2023-08-28 03:00:00,48 
2023-08-28 03:00:00,7.3 
2023-08-28 03:00:00,2.7 
2023-08-28 03:00:00,7.6 
2023-08-28 03:00:00,153 
2023-08-28 03:00:00,526 
2023-08-28 03:00:00,474 
2023-08-28 03:00:00,605 
2023-08-28 03:00:00,284 
2023-08-28 03:00:00,15 
2023-08-28 03:00:00,25 
2023-08-28 03:00:00,165 
2023-08-28 03:00:00,110 
2023-08-28 03:00:00,641 
2023-08-29 03:00:00,6.6 
2023-08-29 03:00:00,45 
2023-08-29 03:00:00,2.4 
2023-08-29 03:00:00,3.2 
2023-08-29 03:00:00,555 
2023-08-29 03:00:00,173 
2023-08-29 03:00:00,5.6 
2023-08-29 03:00:00,52 
2023-08-29 03:00:00,205 
2023-08-29 03:00:00,7.6 
2023-08-29 03:00:00,269 
2023-08-29 03:00:00,19 
2023-08-29 03:00:00,20 
2023-08-29 03:00:00,3.4 
2023-08-29 03:00:00,6.8 
2023-08-29 03:00:00,112 
2023-08-29 03:00:00,127 
2023-08-29 03:00:00,8.1 
2023-08-29 03:00:00,225 
2023-08-29 03:00:00,275 
2023-08-29 03:00:00,81 
2023-08-29 03:00:00,17 
2023-08-29 03:00:00,295 
2023-08-29 03:00:00,268 
2023-08-29 03:00:00,115 
2023-08-29 03:00:00,166 
2023-08-29 03:00:00,2.7 
2023-08-30 03:00:00,21 
2023-08-30 03:00:00,22 
2023-08-30 03:00:00,8.3 
2023-08-30 03:00:00,15 
2023-08-30 03:00:00,37 
2023-08-30 03:00:00,2.4 
2023-08-30 03:00:00,519 
2023-08-30 03:00:00,566 
2023-08-30 03:00:00,250 
2023-08-30 03:00:00,18 
2023-08-30 03:00:00,20 
2023-08-30 03:00:00,7.3 
2023-08-30 03:00:00,7.6 
2023-08-30 03:00:00,5.4 
2023-08-30 03:00:00,9.3 
2023-08-30 03:00:00,19 
2023-08-31 03:00:00,47 
2023-08-31 03:00:00,110 
2023-08-31 03:00:00,2.4 
2023-08-31 03:00:00,458 
2023-08-31 03:00:00,5.9 
2023-08-31 03:00:00,381 
2023-08-31 03:00:00,2.7 
2023-08-31 03:00:00,6.6 
2023-08-31 03:00:00,21 
2023-08-31 03:00:00,20 
2023-08-31 03:00:00,41 
2023-08-31 03:00:00,127 
2023-08-31 03:00:00,30 
2023-08-31 03:00:00,245 
2023-08-31 03:00:00,117 
2023-08-31 03:00:00,29 
2023-08-31 03:00:00,18 
2023-08-31 03:00:00,8.8 
2023-09-01 03:00:00,20 
2023-09-01 03:00:00,281 
2023-09-01 03:00:00,290 
2023-09-01 03:00:00,8.3 
2023-09-01 03:00:00,2.7 
2023-09-01 03:00:00,2.4 
2023-09-01 03:00:00,22 
2023-09-01 03:00:00,6.3 
2023-09-01 03:00:00,14 
2023-09-01 03:00:00,11 
2023-09-01 03:00:00,13 
2023-09-01 03:00:00,56 
2023-09-01 03:00:00,7.6 
2023-09-01 03:00:00,39 
2023-09-01 03:00:00,282 
2023-09-01 03:00:00,343 
2023-09-01 03:00:00,299 
2023-09-01 03:00:00,556 
2023-09-01 03:00:00,308 
2023-09-01 03:00:00,102 
2023-09-01 03:00:00,317 
2023-09-01 03:00:00,270 
2023-09-01 03:00:00,277 
2023-09-02 03:00:00,19 
2023-09-02 03:00:00,385 
2023-09-02 03:00:00,10 
2023-09-02 03:00:00,13 
2023-09-02 03:00:00,377 
2023-09-02 03:00:00,5.6 
2023-09-02 03:00:00,241 
2023-09-02 03:00:00,36 
2023-09-02 03:00:00,33 
2023-09-02 03:00:00,2.4 
2023-09-02 03:00:00,2.7 
2023-09-02 03:00:00,3.4 
2023-09-02 03:00:00,529 
2023-09-02 03:00:00,2.9 
2023-09-02 03:00:00,3.2 
2023-09-02 03:00:00,49 
2023-09-02 03:00:00,26 
2023-09-02 03:00:00,45 
2023-09-02 03:00:00,11 
2023-09-02 03:00:00,57 
2023-09-02 03:00:00,12 
2023-09-02 03:00:00,78 
2023-09-02 03:00:00,8.5 
2023-09-02 03:00:00,327 
2023-09-02 03:00:00,459 
2023-09-02 03:00:00,451 
2023-09-02 03:00:00,6.3 
2023-09-03 03:00:00,407 
2023-09-03 03:00:00,44 
2023-09-03 03:00:00,14 
2023-09-03 03:00:00,6.1 
2023-09-03 03:00:00,367 
2023-09-03 03:00:00,6.6 
2023-09-03 03:00:00,285 
2023-09-03 03:00:00,2.7 
2023-09-03 03:00:00,429 
2023-09-03 03:00:00,3.2 
2023-09-03 03:00:00,5.9 
2023-09-03 03:00:00,15 
2023-09-03 03:00:00,11 
2023-09-03 03:00:00,30 
2023-09-03 03:00:00,27 
2023-09-03 03:00:00,5.4 
2023-09-03 03:00:00,26 
2023-09-03 03:00:00,33 
2023-09-03 03:00:00,19 
2023-09-03 03:00:00,54 
2023-09-03 03:00:00,533 
2023-09-03 03:00:00,517 
2023-09-03 03:00:00,129 
2023-09-03 03:00:00,21 
2023-09-03 03:00:00,18 
2023-09-03 03:00:00,14 
2023-09-03 03:00:00,252 
2023-09-04 03:00:00,19 
2023-09-04 03:00:00,2.4 
2023-09-04 03:00:00,2.7 
2023-09-04 03:00:00,161 
2023-09-04 03:00:00,692 
2023-09-04 03:00:00,123 
2023-09-04 03:00:00,117 
2023-09-04 03:00:00,37 
2023-09-04 03:00:00,27 
2023-09-04 03:00:00,15 
2023-09-04 03:00:00,5.9 
2023-09-04 03:00:00,7.3 
2023-09-04 03:00:00,68 
2023-09-04 03:00:00,48 
2023-09-04 03:00:00,44 
2023-09-04 03:00:00,73 
2023-09-04 03:00:00,16 
2023-09-04 03:00:00,531 
2023-09-04 03:00:00,722 
2023-09-04 03:00:00,106 
2023-09-05 03:00:00,2.7 
2023-09-05 03:00:00,2.9 
2023-09-05 03:00:00,85 
2023-09-05 03:00:00,27 
2023-09-05 03:00:00,285 
2023-09-05 03:00:00,11 
2023-09-05 03:00:00,232 
2023-09-05 03:00:00,205 
2023-09-05 03:00:00,382 
2023-09-05 03:00:00,213 
2023-09-05 03:00:00,6.1 
2023-09-05 03:00:00,549 
2023-09-05 03:00:00,492 
2023-09-05 03:00:00,82 
2023-09-06 03:00:00,31 
2023-09-06 03:00:00,82 
2023-09-06 03:00:00,2.9 
2023-09-06 03:00:00,533 
2023-09-06 03:00:00,128 
2023-09-06 03:00:00,208 
2023-09-06 03:00:00,34 
2023-09-06 03:00:00,321 
2023-09-06 03:00:00,2.7 
2023-09-06 03:00:00,128 
2023-09-06 03:00:00,18 
2023-09-06 03:00:00,279 
2023-09-06 03:00:00,68 
2023-09-07 03:00:00,298 
2023-09-07 03:00:00,12 
2023-09-07 03:00:00,390 
2023-09-07 03:00:00,344 
2023-09-07 03:00:00,117 
2023-09-07 03:00:00,222 
2023-09-07 03:00:00,2.9 
2023-09-07 03:00:00,3.4 
2023-09-07 03:00:00,547 
2023-09-07 03:00:00,326 
2023-09-07 03:00:00,561 
2023-09-07 03:00:00,163 
2023-09-07 03:00:00,120 
2023-09-07 03:00:00,169 
2023-09-07 03:00:00,254 
2023-09-07 03:00:00,337 
2023-09-07 03:00:00,26 
2023-09-07 03:00:00,2.7 
2023-09-07 03:00:00,42 
2023-09-07 03:00:00,11 
2023-09-07 03:00:00,6.6 
2023-09-07 03:00:00,11 
2023-09-07 03:00:00,10 
2023-09-07 03:00:00,513 
2023-09-07 03:00:00,16 
2023-09-07 03:00:00,632 
2023-09-08 03:00:00,136 
2023-09-08 03:00:00,2.9 
2023-09-08 03:00:00,675 
2023-09-08 03:00:00,448 
2023-09-08 03:00:00,360 
2023-09-08 03:00:00,22 
2023-09-08 03:00:00,17 
2023-09-08 03:00:00,2.7 
2023-09-08 03:00:00,429 
2023-09-08 03:00:00,124 
2023-09-08 03:00:00,176 
2023-09-08 03:00:00,501 
2023-09-08 03:00:00,14 
2023-09-08 03:00:00,599 
2023-09-08 03:00:00,560 
2023-09-08 03:00:00,98 
2023-09-09 03:00:00,2.7 
2023-09-09 03:00:00,2.9 
2023-09-09 03:00:00,625 
2023-09-09 03:00:00,525 
2023-09-09 03:00:00,589 
2023-09-09 03:00:00,303 
2023-09-09 03:00:00,362 
2023-09-09 03:00:00,121 
2023-09-09 03:00:00,24 
2023-09-09 03:00:00,62 
2023-09-09 03:00:00,384 
2023-09-09 03:00:00,7.1 
2023-09-09 03:00:00,190 
2023-09-09 03:00:00,165 
2023-09-09 03:00:00,38 
2023-09-09 03:00:00,305 
2023-09-09 03:00:00,316 
2023-09-09 03:00:00,31 
2023-09-09 03:00:00,520 
2023-09-09 03:00:00,494 
2023-09-09 03:00:00,660 
2023-09-09 03:00:00,242 
2023-09-09 03:00:00,75 
2023-09-09 03:00:00,163 
2023-09-09 03:00:00,13 
2023-09-09 03:00:00,27 
2023-09-09 03:00:00,68 
2023-09-10 03:00:00,376 
2023-09-10 03:00:00,144 
2023-09-10 03:00:00,147 
2023-09-10 03:00:00,41 
2023-09-10 03:00:00,68 
2023-09-10 03:00:00,2.7 
2023-09-10 03:00:00,2.9 
2023-09-10 03:00:00,124 
2023-09-10 03:00:00,493 
2023-09-10 03:00:00,603 
2023-09-10 03:00:00,18 
2023-09-10 03:00:00,23 
2023-09-10 03:00:00,10 
2023-09-10 03:00:00,557 
2023-09-10 03:00:00,676 
2023-09-10 03:00:00,451 
2023-09-10 03:00:00,110 
2023-09-10 03:00:00,212 
2023-09-10 03:00:00,346 
2023-09-10 03:00:00,6.1 
2023-09-10 03:00:00,245 
2023-09-10 03:00:00,36 
2023-09-10 03:00:00,5.9 
2023-09-10 03:00:00,223 
2023-09-10 03:00:00,45 
2023-09-10 03:00:00,11 
2023-09-10 03:00:00,123 
2023-09-10 03:00:00,70 
2023-09-10 03:00:00,28 
2023-09-10 03:00:00,606 
2023-09-10 03:00:00,383 
2023-09-10 03:00:00,362 
2023-09-10 03:00:00,79 
2023-09-11 03:00:00,496 
2023-09-11 03:00:00,12 
2023-09-11 03:00:00,26 
2023-09-11 03:00:00,11 
2023-09-11 03:00:00,2.7 
2023-09-11 03:00:00,2.9 
2023-09-11 03:00:00,490 
2023-09-11 03:00:00,223 
2023-09-11 03:00:00,650 
2023-09-11 03:00:00,571 
2023-09-11 03:00:00,122 
2023-09-11 03:00:00,260 
2023-09-11 03:00:00,21 
2023-09-11 03:00:00,16 
2023-09-11 03:00:00,29 
2023-09-11 03:00:00,331 
2023-09-11 03:00:00,571 
2023-09-11 03:00:00,50 
2023-09-11 03:00:00,38 
2023-09-11 03:00:00,127 
2023-09-11 03:00:00,131 
2023-09-11 03:00:00,20 
2023-09-11 03:00:00,448 
2023-09-11 03:00:00,155 
2023-09-11 03:00:00,57 
2023-09-11 03:00:00,113 
2023-09-11 03:00:00,226 
2023-09-11 03:00:00,209 
2023-09-11 03:00:00,54 
2023-09-11 03:00:00,323 
2023-09-12 03:00:00,2.7 
2023-09-12 03:00:00,2.9 
2023-09-12 03:00:00,3.4 
2023-09-12 03:00:00,3.2 
2023-09-12 03:00:00,556 
2023-09-12 03:00:00,772 
2023-09-12 03:00:00,6.1 
2023-09-12 03:00:00,5.6 
2023-09-12 03:00:00,568 
2023-09-12 03:00:00,69 
2023-09-12 03:00:00,187 
2023-09-12 03:00:00,164 
2023-09-12 03:00:00,736 
2023-09-12 03:00:00,322 
2023-09-12 03:00:00,391 
2023-09-12 03:00:00,7.8 
2023-09-12 03:00:00,408 
2023-09-12 03:00:00,290 
2023-09-12 03:00:00,195 
2023-09-13 03:00:00,84 
2023-09-13 03:00:00,2.7 
2023-09-13 03:00:00,2.9 
2023-09-13 03:00:00,3.4 
2023-09-13 03:00:00,95 
2023-09-13 03:00:00,493 
2023-09-13 03:00:00,616 
2023-09-13 03:00:00,400 
2023-09-13 03:00:00,546 
2023-09-13 03:00:00,649 
2023-09-13 03:00:00,31 
2023-09-13 03:00:00,515 
2023-09-13 03:00:00,112 
2023-09-13 03:00:00,696 
2023-09-13 03:00:00,695 
2023-09-13 03:00:00,74 
2023-09-13 03:00:00,29 
2023-09-13 03:00:00,174 
2023-09-13 03:00:00,58 
2023-09-13 03:00:00,30 
2023-09-14 03:00:00,2.7 
2023-09-14 03:00:00,2.9 
2023-09-14 03:00:00,3.2 
2023-09-14 03:00:00,3.4 
2023-09-14 03:00:00,411 
2023-09-14 03:00:00,567 
2023-09-14 03:00:00,444 
2023-09-14 03:00:00,486 
2023-09-14 03:00:00,5.9 
2023-09-14 03:00:00,56 
2023-09-14 03:00:00,145 
2023-09-14 03:00:00,452 
2023-09-14 03:00:00,293 
2023-09-14 03:00:00,289 
2023-09-14 03:00:00,3.7 
2023-09-14 03:00:00,373 
2023-09-14 03:00:00,12 
2023-09-14 03:00:00,98 
2023-09-14 03:00:00,51 
2023-09-14 03:00:00,446 
2023-09-14 03:00:00,6.1 
2023-09-14 03:00:00,79 
2023-09-14 03:00:00,556 
2023-09-14 03:00:00,335 
2023-09-14 03:00:00,725 
2023-09-14 03:00:00,485 
2023-09-14 03:00:00,286 
2023-09-14 03:00:00,29 
2023-09-15 03:00:00,2.7 
2023-09-15 03:00:00,2.9 
2023-09-15 03:00:00,3.4 
2023-09-15 03:00:00,173 
2023-09-15 03:00:00,3.2 
2023-09-15 03:00:00,370 
2023-09-15 03:00:00,306 
2023-09-15 03:00:00,479 
2023-09-15 03:00:00,421 
2023-09-15 03:00:00,738 
2023-09-15 03:00:00,251 
2023-09-15 03:00:00,474 
2023-09-15 03:00:00,406 
2023-09-15 03:00:00,305 
2023-09-15 03:00:00,583 
2023-09-15 03:00:00,559 
2023-09-15 03:00:00,746 
2023-09-15 03:00:00,434 
2023-09-15 03:00:00,307 
2023-09-15 03:00:00,86 
2023-09-15 03:00:00,5.9 
2023-09-15 03:00:00,376 
2023-09-15 03:00:00,207 
2023-09-16 03:00:00,2.7 
2023-09-16 03:00:00,2.9 
2023-09-16 03:00:00,674 
2023-09-16 03:00:00,655 
2023-09-16 03:00:00,589 
2023-09-16 03:00:00,784 
2023-09-16 03:00:00,637 
2023-09-16 03:00:00,383 
2023-09-16 03:00:00,209 
2023-09-16 03:00:00,13 
2023-09-16 03:00:00,31 
2023-09-16 03:00:00,176 
2023-09-16 03:00:00,154 
2023-09-16 03:00:00,625 
2023-09-16 03:00:00,394 
2023-09-16 03:00:00,402 
2023-09-16 03:00:00,258 
2023-09-16 03:00:00,356 
2023-09-16 03:00:00,520 
2023-09-16 03:00:00,589 
2023-09-16 03:00:00,145 
2023-09-16 03:00:00,11 
2023-09-17 03:00:00,2.7 
2023-09-17 03:00:00,2.9 
2023-09-17 03:00:00,302 
2023-09-17 03:00:00,727 
2023-09-17 03:00:00,381 
2023-09-17 03:00:00,9.3 
2023-09-17 03:00:00,289 
2023-09-17 03:00:00,6.8 
2023-09-17 03:00:00,316 
2023-09-17 03:00:00,186 
2023-09-17 03:00:00,764 
2023-09-17 03:00:00,222 
2023-09-17 03:00:00,31 
2023-09-17 03:00:00,78 
2023-09-17 03:00:00,603 
2023-09-17 03:00:00,465 
2023-09-17 03:00:00,287 
2023-09-17 03:00:00,176 
2023-09-18 03:00:00,2.7 
2023-09-18 03:00:00,2.9 
2023-09-18 03:00:00,510 
2023-09-18 03:00:00,3.2 
2023-09-18 03:00:00,3.4 
2023-09-18 03:00:00,641 
2023-09-18 03:00:00,657 
2023-09-18 03:00:00,430 
2023-09-18 03:00:00,608 
2023-09-18 03:00:00,376 
2023-09-18 03:00:00,528 
2023-09-18 03:00:00,537 
2023-09-18 03:00:00,509 
2023-09-18 03:00:00,369 
2023-09-18 03:00:00,5.9 
2023-09-18 03:00:00,103 
2023-09-18 03:00:00,74 
2023-09-18 03:00:00,179 
2023-09-18 03:00:00,313 
2023-09-18 03:00:00,14 
2023-09-18 03:00:00,26 
2023-09-18 03:00:00,439 
2023-09-18 03:00:00,356 
2023-09-18 03:00:00,215 
2023-09-18 03:00:00,728 
2023-09-18 03:00:00,5.6 
2023-09-18 03:00:00,38 
2023-09-18 03:00:00,37 
2023-09-19 03:00:00,2.7 
2023-09-19 03:00:00,29 
2023-09-19 03:00:00,3.2 
2023-09-19 03:00:00,519 
2023-09-19 03:00:00,147 
2023-09-19 03:00:00,565 
2023-09-19 03:00:00,602 
2023-09-19 03:00:00,248 
2023-09-19 03:00:00,5.6 
2023-09-19 03:00:00,3.4 
2023-09-19 03:00:00,273 
2023-09-19 03:00:00,2.9 
2023-09-19 03:00:00,152 
2023-09-19 03:00:00,77 
2023-09-19 03:00:00,393 
2023-09-19 03:00:00,235 
2023-09-19 03:00:00,15 
2023-09-19 03:00:00,17 
2023-09-19 03:00:00,32 
2023-09-19 03:00:00,159 
2023-09-19 03:00:00,70 
2023-09-19 03:00:00,12 
2023-09-19 03:00:00,200 
2023-09-20 03:00:00,2.4 
2023-09-20 03:00:00,2.7 
2023-09-20 03:00:00,3.4 
2023-09-20 03:00:00,3.2 
2023-09-20 03:00:00,386 
2023-09-20 03:00:00,14 
2023-09-20 03:00:00,164 
2023-09-20 03:00:00,46 
2023-09-20 03:00:00,24 
2023-09-20 03:00:00,298 
2023-09-20 03:00:00,12 
2023-09-20 03:00:00,6.3 
2023-09-20 03:00:00,64 
2023-09-20 03:00:00,493 
2023-09-20 03:00:00,21 
2023-09-20 03:00:00,56 
2023-09-20 03:00:00,5.9 
2023-09-20 03:00:00,129 
2023-09-21 03:00:00,2.4 
2023-09-21 03:00:00,2.7 
2023-09-21 03:00:00,3.2 
2023-09-21 03:00:00,2.9 
2023-09-21 03:00:00,109 
2023-09-21 03:00:00,87 
2023-09-21 03:00:00,598 
2023-09-21 03:00:00,5.9 
2023-09-21 03:00:00,5.4 
2023-09-21 03:00:00,13 
2023-09-21 03:00:00,25 
2023-09-21 03:00:00,66 
2023-09-21 03:00:00,250 
2023-09-21 03:00:00,611 
2023-09-21 03:00:00,208 
2023-09-21 03:00:00,31 
2023-09-21 03:00:00,103 
2023-09-22 03:00:00,3.2 
2023-09-22 03:00:00,17 
2023-09-22 03:00:00,35 
2023-09-22 03:00:00,63 
2023-09-22 03:00:00,46 
2023-09-22 03:00:00,2.4 
2023-09-22 03:00:00,173 
2023-09-22 03:00:00,29 
2023-09-22 03:00:00,3.4 
2023-09-22 03:00:00,7.3 
2023-09-22 03:00:00,678 
2023-09-22 03:00:00,742 
2023-09-22 03:00:00,72 
2023-09-22 03:00:00,5.4 
2023-09-23 03:00:00,23 
2023-09-23 03:00:00,13 
2023-09-23 03:00:00,5.4 
2023-09-23 03:00:00,2.9 
2023-09-23 03:00:00,20 
2023-09-23 03:00:00,64 
2023-09-23 03:00:00,13 
2023-09-23 03:00:00,18 
2023-09-23 03:00:00,43 
2023-09-23 03:00:00,2.2 
2023-09-23 03:00:00,2.4 
2023-09-23 03:00:00,95 
2023-09-23 03:00:00,3.2 
2023-09-23 03:00:00,6.6 
2023-09-23 03:00:00,823 
2023-09-23 03:00:00,546 
2023-09-24 03:00:00,121 
2023-09-24 03:00:00,164 
2023-09-24 03:00:00,2.9 
2023-09-24 03:00:00,2.7 
2023-09-24 03:00:00,7.1 
2023-09-24 03:00:00,51 
2023-09-24 03:00:00,22 
2023-09-24 03:00:00,39 
2023-09-24 03:00:00,45 
2023-09-24 03:00:00,27 
2023-09-24 03:00:00,2.2 
2023-09-24 03:00:00,208 
2023-09-24 03:00:00,140 
2023-09-24 03:00:00,21 
2023-09-24 03:00:00,92 
2023-09-24 03:00:00,530 
2023-09-24 03:00:00,188 
2023-09-25 03:00:00,20 
2023-09-25 03:00:00,2.9 
2023-09-25 03:00:00,364 
2023-09-25 03:00:00,17 
2023-09-25 03:00:00,28 
2023-09-25 03:00:00,32 
2023-09-25 03:00:00,34 
2023-09-25 03:00:00,6.1 
2023-09-25 03:00:00,327 
2023-09-25 03:00:00,137 
2023-09-25 03:00:00,297 
2023-09-25 03:00:00,2.2 
2023-09-25 03:00:00,5.4 
2023-09-25 03:00:00,16 
2023-09-26 03:00:00,9.0 
2023-09-26 03:00:00,11 
2023-09-26 03:00:00,5.6 
2023-09-26 03:00:00,2.9 
2023-09-26 03:00:00,2.7 
2023-09-26 03:00:00,14 
2023-09-26 03:00:00,59 
2023-09-26 03:00:00,171 
2023-09-26 03:00:00,16 
2023-09-26 03:00:00,260 
2023-09-26 03:00:00,109 
2023-09-26 03:00:00,5.9 
2023-09-26 03:00:00,2.2 
2023-09-26 03:00:00,29 
2023-09-26 03:00:00,195 
2023-09-26 03:00:00,183 
2023-09-26 03:00:00,3.2 
2023-09-26 03:00:00,167 
2023-09-26 03:00:00,12 
2023-09-27 03:00:00,263 
2023-09-27 03:00:00,3.2 
2023-09-27 03:00:00,2.9 
2023-09-27 03:00:00,2.7 
2023-09-27 03:00:00,43 
2023-09-27 03:00:00,20 
2023-09-27 03:00:00,207 
2023-09-27 03:00:00,13 
2023-09-27 03:00:00,258 
2023-09-27 03:00:00,20 
2023-09-27 03:00:00,135 
2023-09-27 03:00:00,2.2 
2023-09-27 03:00:00,4.4 
2023-09-27 03:00:00,674 
2023-09-27 03:00:00,500 
2023-09-28 03:00:00,3.2 
2023-09-28 03:00:00,118 
2023-09-28 03:00:00,87 
2023-09-28 03:00:00,271 
2023-09-28 03:00:00,292 
2023-09-28 03:00:00,27 
2023-09-28 03:00:00,18 
2023-09-28 03:00:00,2.9 
2023-09-28 03:00:00,2.7 
2023-09-28 03:00:00,377 
2023-09-28 03:00:00,24 
2023-09-28 03:00:00,8.8 
2023-09-28 03:00:00,5.9 
2023-09-28 03:00:00,49 
2023-09-28 03:00:00,2.2 
2023-09-28 03:00:00,16 
2023-09-28 03:00:00,676 
2023-09-28 03:00:00,629 
2023-09-28 03:00:00,234 
2023-09-29 03:00:00,34 
2023-09-29 03:00:00,2.9 
2023-09-29 03:00:00,20 
2023-09-29 03:00:00,11 
2023-09-29 03:00:00,5.6 
2023-09-29 03:00:00,145 
2023-09-29 03:00:00,183 
2023-09-29 03:00:00,18 
2023-09-29 03:00:00,491 
2023-09-29 03:00:00,2.2 
2023-09-29 03:00:00,643 
2023-09-29 03:00:00,11 
2023-09-29 03:00:00,28 
2023-09-29 03:00:00,28 
2023-09-29 03:00:00,7.1 
2023-09-30 03:00:00,9.3 
2023-09-30 03:00:00,2.9 
2023-09-30 03:00:00,30 
2023-09-30 03:00:00,392 
2023-09-30 03:00:00,98 
2023-09-30 03:00:00,11 
2023-09-30 03:00:00,456 
2023-09-30 03:00:00,656 
2023-09-30 03:00:00,3.2 
2023-09-30 03:00:00,6.1 
2023-10-01 03:00:00,62 
2023-10-01 03:00:00,16 
2023-10-01 03:00:00,30 
2023-10-01 03:00:00,11 
2023-10-01 03:00:00,10 
2023-10-01 03:00:00,66 
2023-10-01 03:00:00,9.0 
2023-10-01 03:00:00,2.9 
2023-10-01 03:00:00,2.7 
2023-10-01 03:00:00,5.9 
2023-10-01 03:00:00,12 
2023-10-01 03:00:00,452 
2023-10-01 03:00:00,6.3 
2023-10-01 03:00:00,8.1 
2023-10-01 03:00:00,489 
2023-10-01 03:00:00,12 
2023-10-01 03:00:00,46 
2023-10-01 03:00:00,2.2 
2023-10-01 03:00:00,3.2 
2023-10-01 03:00:00,10 
2023-10-02 03:00:00,72 
2023-10-02 03:00:00,67 
2023-10-02 03:00:00,18 
2023-10-02 03:00:00,15 
2023-10-02 03:00:00,40 
2023-10-02 03:00:00,21 
2023-10-02 03:00:00,2.7 
2023-10-02 03:00:00,5.9 
2023-10-02 03:00:00,32 
2023-10-02 03:00:00,63 
2023-10-02 03:00:00,17 
2023-10-02 03:00:00,30 
2023-10-02 03:00:00,2.2 
2023-10-02 03:00:00,2.9 
2023-10-02 03:00:00,557 
2023-10-02 03:00:00,311 
2023-10-02 03:00:00,12 
2023-10-03 03:00:00,10 
2023-10-03 03:00:00,7.6 
2023-10-03 03:00:00,7.1 
2023-10-03 03:00:00,2.7 
2023-10-03 03:00:00,2.9 
2023-10-03 03:00:00,532 
2023-10-03 03:00:00,309 
2023-10-03 03:00:00,25 
2023-10-03 03:00:00,11 
2023-10-03 03:00:00,28 
2023-10-03 03:00:00,36 
2023-10-03 03:00:00,29 
2023-10-03 03:00:00,2.2 
2023-10-03 03:00:00,5.1 
2023-10-03 03:00:00,677 
2023-10-03 03:00:00,75 
2023-10-03 03:00:00,207 
2023-10-03 03:00:00,3.2 
2023-10-03 03:00:00,145 
2023-10-03 03:00:00,15 
2023-10-04 03:00:00,31 
2023-10-04 03:00:00,17 
2023-10-04 03:00:00,2.9 
2023-10-04 03:00:00,28 
2023-10-04 03:00:00,165 
2023-10-04 03:00:00,15 
2023-10-04 03:00:00,184 
2023-10-04 03:00:00,12 
2023-10-04 03:00:00,23 
2023-10-04 03:00:00,2.2 
2023-10-04 03:00:00,6.8 
2023-10-04 03:00:00,52 
2023-10-04 03:00:00,9.0 
2023-10-04 03:00:00,8.3 
2023-10-05 03:00:00,31 
2023-10-05 03:00:00,15 
2023-10-05 03:00:00,6.1 
2023-10-05 03:00:00,2.9 
2023-10-05 03:00:00,2.7 
2023-10-05 03:00:00,25 
2023-10-05 03:00:00,97 
2023-10-05 03:00:00,22 
2023-10-05 03:00:00,230 
2023-10-05 03:00:00,11 
2023-10-05 03:00:00,123 
2023-10-05 03:00:00,12 
2023-10-05 03:00:00,16 
2023-10-05 03:00:00,26 
2023-10-05 03:00:00,54 
2023-10-05 03:00:00,34 
2023-10-05 03:00:00,2.2 
2023-10-05 03:00:00,406 
2023-10-05 03:00:00,506 
2023-10-05 03:00:00,493 
2023-10-05 03:00:00,6.3 
2023-10-05 03:00:00,111 
2023-10-05 03:00:00,49 
2023-10-05 03:00:00,99 
2023-10-05 03:00:00,602 
2023-10-05 03:00:00,21 
2023-10-06 03:00:00,14 
2023-10-06 03:00:00,11 
2023-10-06 03:00:00,71 
2023-10-06 03:00:00,5.6 
2023-10-06 03:00:00,35 
2023-10-06 03:00:00,13 
2023-10-06 03:00:00,2.9 
2023-10-06 03:00:00,2.7 
2023-10-06 03:00:00,337 
2023-10-06 03:00:00,264 
2023-10-06 03:00:00,594 
2023-10-06 03:00:00,20 
2023-10-06 03:00:00,6.8 
2023-10-06 03:00:00,6.6 
2023-10-06 03:00:00,647 
2023-10-06 03:00:00,17 
2023-10-06 03:00:00,15 
2023-10-06 03:00:00,100 
2023-10-06 03:00:00,10 
2023-10-06 03:00:00,16 
2023-10-06 03:00:00,152 
2023-10-06 03:00:00,30 
2023-10-06 03:00:00,2.2 
2023-10-06 03:00:00,115 
2023-10-06 03:00:00,12 
2023-10-06 03:00:00,202 
2023-10-06 03:00:00,134 
2023-10-06 03:00:00,571 
2023-10-06 03:00:00,170 
2023-10-06 03:00:00,501 
2023-10-06 03:00:00,128 
2023-10-06 03:00:00,463 
2023-10-06 03:00:00,515 
2023-10-06 03:00:00,114 
2023-10-06 03:00:00,218 
2023-10-06 03:00:00,5.4 
2023-10-06 03:00:00,40 
2023-10-06 03:00:00,8.3 
2023-10-06 03:00:00,146 
2023-10-06 03:00:00,38 
2023-10-06 03:00:00,33 
2023-10-07 03:00:00,129 
2023-10-07 03:00:00,5.6 
2023-10-07 03:00:00,188 
2023-10-07 03:00:00,6.3 
2023-10-07 03:00:00,22 
2023-10-07 03:00:00,25 
2023-10-07 03:00:00,2.7 
2023-10-07 03:00:00,31 
2023-10-07 03:00:00,8.8 
2023-10-07 03:00:00,2.9 
2023-10-07 03:00:00,8.1 
2023-10-07 03:00:00,23 
2023-10-07 03:00:00,42 
2023-10-07 03:00:00,58 
2023-10-07 03:00:00,9.8 
2023-10-07 03:00:00,114 
