Time,"tlm_mb_slot_0_current, mA, where 0 is 117, 1 is , 2 is 3.277, 3 is A, 4 is 96, 5 is 97, 6 is 115, 7 is 116, 8 is 105, 9 is 92, 10 is 106, 11 is 104, 12 is 98, 13 is 94, 14 is 93, 15 is 109, 16 is 91, 17 is 95, 18 is 99, 19 is 103, 20 is 101, 21 is 592, 22 is 1.083, 23 is 110, 24 is 100, 25 is 102, 26 is 107, 27 is 108, 28 is 90, 29 is 111"
2023-12-16 03:00:00,15 1
2023-12-16 03:00:00,13 1
2023-12-16 03:00:00,5 1
2023-12-16 03:00:00,14 1
2023-12-17 03:00:00,23 1
2023-12-17 03:00:00,2 3
2023-12-17 03:00:00,9 1
2023-12-17 03:00:00,17 1
2023-12-17 03:00:00,14 1
2023-12-17 03:00:00,14 1
2023-12-18 03:00:00,15 1
2023-12-18 03:00:00,15 1
2023-12-18 03:00:00,15 1
2023-12-18 03:00:00,2 3
2023-12-18 03:00:00,14 1
2023-12-18 03:00:00,5 1
2023-12-18 03:00:00,13 1
2023-12-18 03:00:00,14 1
2023-12-18 03:00:00,15 1
2023-12-18 03:00:00,15 1
2023-12-18 03:00:00,13 1
2023-12-18 03:00:00,15 1
2023-12-19 03:00:00,15 1
2023-12-19 03:00:00,2 3
2023-12-19 03:00:00,16 1
2023-12-19 03:00:00,14 1
2023-12-19 03:00:00,13 1
2023-12-19 03:00:00,15 1
2023-12-20 03:00:00,2 3
2023-12-20 03:00:00,13 1
2023-12-20 03:00:00,13 1
2023-12-20 03:00:00,5 1
2023-12-20 03:00:00,5 1
2023-12-20 03:00:00,15 1
2023-12-20 03:00:00,27 1
2023-12-20 03:00:00,15 1
2023-12-20 03:00:00,13 1
2023-12-21 03:00:00,15 1
2023-12-21 03:00:00,15 1
2023-12-21 03:00:00,2 3
2023-12-21 03:00:00,9 1
2023-12-21 03:00:00,4 1
2023-12-21 03:00:00,4 1
2023-12-21 03:00:00,14 1
2023-12-21 03:00:00,13 1
2023-12-21 03:00:00,4 1
2023-12-21 03:00:00,15 1
2023-12-21 03:00:00,5 1
2023-12-21 03:00:00,13 1
2023-12-21 03:00:00,27 1
2023-12-21 03:00:00,15 1
2023-12-21 03:00:00,27 1
2023-12-21 03:00:00,15 1
2023-12-21 03:00:00,15 1
2023-12-21 03:00:00,5 1
2023-12-21 03:00:00,4 1
2023-12-22 03:00:00,23 1
2023-12-22 03:00:00,2 3
2023-12-22 03:00:00,15 1
2023-12-22 03:00:00,27 1
2023-12-22 03:00:00,17 1
2023-12-22 03:00:00,4 1
2023-12-22 03:00:00,4 1
2023-12-22 03:00:00,5 1
2023-12-22 03:00:00,16 1
2023-12-22 03:00:00,4 1
2023-12-22 03:00:00,15 1
2023-12-22 03:00:00,15 1
2023-12-22 03:00:00,15 1
2023-12-22 03:00:00,15 1
2023-12-22 03:00:00,4 1
2023-12-22 03:00:00,13 1
2023-12-22 03:00:00,14 1
2023-12-22 03:00:00,14 1
2023-12-22 03:00:00,17 1
2023-12-23 03:00:00,2 3
2023-12-23 03:00:00,15 1
2023-12-23 03:00:00,13 1
2023-12-23 03:00:00,13 1
2023-12-23 03:00:00,4 1
2023-12-23 03:00:00,17 1
2023-12-23 03:00:00,17 1
2023-12-23 03:00:00,15 1
2023-12-23 03:00:00,14 1
2023-12-23 03:00:00,4 1
2023-12-23 03:00:00,4 1
2023-12-23 03:00:00,17 1
2023-12-23 03:00:00,17 1
2023-12-23 03:00:00,17 1
2023-12-24 03:00:00,17 1
2023-12-24 03:00:00,15 1
2023-12-24 03:00:00,4 1
2023-12-24 03:00:00,17 1
2023-12-24 03:00:00,16 1
2023-12-24 03:00:00,2 3
2023-12-24 03:00:00,17 1
2023-12-24 03:00:00,27 1
2023-12-24 03:00:00,15 1
2023-12-24 03:00:00,27 1
2023-12-24 03:00:00,15 1
2023-12-24 03:00:00,9 1
2023-12-24 03:00:00,9 1
2023-12-24 03:00:00,13 1
2023-12-24 03:00:00,15 1
2023-12-24 03:00:00,14 1
2023-12-24 03:00:00,17 1
2023-12-24 03:00:00,4 1
2023-12-24 03:00:00,13 1
2023-12-24 03:00:00,14 1
2023-12-24 03:00:00,15 1
2023-12-25 03:00:00,15 1
2023-12-25 03:00:00,4 1
2023-12-25 03:00:00,2 3
2023-12-25 03:00:00,17 1
2023-12-25 03:00:00,15 1
2023-12-25 03:00:00,15 1
2023-12-25 03:00:00,17 1
2023-12-25 03:00:00,9 1
2023-12-25 03:00:00,17 1
2023-12-25 03:00:00,4 1
2023-12-25 03:00:00,23 1
2023-12-25 03:00:00,4 1
2023-12-25 03:00:00,4 1
2023-12-25 03:00:00,5 1
2023-12-26 03:00:00,2 3
2023-12-26 03:00:00,5 1
2023-12-26 03:00:00,17 1
2023-12-26 03:00:00,13 1
2023-12-26 03:00:00,15 1
2023-12-26 03:00:00,15 1
2023-12-26 03:00:00,17 1
2023-12-26 03:00:00,15 1
2023-12-26 03:00:00,4 1
2023-12-26 03:00:00,13 1
2023-12-26 03:00:00,14 1
2023-12-26 03:00:00,15 1
2023-12-26 03:00:00,27 1
2023-12-26 03:00:00,5 1
2023-12-27 03:00:00,4 1
2023-12-27 03:00:00,17 1
2023-12-27 03:00:00,13 1
2023-12-27 03:00:00,15 1
2023-12-27 03:00:00,15 1
2023-12-27 03:00:00,2 3
2023-12-27 03:00:00,14 1
2023-12-27 03:00:00,4 1
2023-12-27 03:00:00,15 1
2023-12-27 03:00:00,17 1
2023-12-28 03:00:00,2 3
2023-12-28 03:00:00,14 1
2023-12-28 03:00:00,17 1
2023-12-28 03:00:00,13 1
2023-12-28 03:00:00,9 1
2023-12-28 03:00:00,9 1
2023-12-28 03:00:00,17 1
2023-12-28 03:00:00,4 1
2023-12-28 03:00:00,9 1
2023-12-28 03:00:00,15 1
2023-12-28 03:00:00,13 1
2023-12-29 03:00:00,2 3
2023-12-29 03:00:00,14 1
2023-12-29 03:00:00,4 1
2023-12-29 03:00:00,14 1
2023-12-29 03:00:00,9 1
2023-12-29 03:00:00,23 1
2023-12-29 03:00:00,15 1
2023-12-29 03:00:00,27 1
2023-12-29 03:00:00,15 1
2023-12-29 03:00:00,15 1
2023-12-29 03:00:00,15 1
2023-12-29 03:00:00,15 1
2023-12-30 03:00:00,2 3
2023-12-30 03:00:00,13 1
2023-12-30 03:00:00,9 1
2023-12-30 03:00:00,27 1
2023-12-30 03:00:00,9 1
2023-12-30 03:00:00,4 1
2023-12-30 03:00:00,15 1
2023-12-30 03:00:00,27 1
2023-12-30 03:00:00,17 1
2023-12-30 03:00:00,12 1
2023-12-31 03:00:00,2 3
2023-12-31 03:00:00,15 1
2023-12-31 03:00:00,13 1
2023-12-31 03:00:00,27 1
2023-12-31 03:00:00,15 1
2023-12-31 03:00:00,17 1
2023-12-31 03:00:00,14 1
2024-01-01 03:00:00,14 1
2024-01-01 03:00:00,2 3
2024-01-01 03:00:00,15 1
2024-01-01 03:00:00,5 1
2024-01-01 03:00:00,15 1
2024-01-01 03:00:00,14 1
2024-01-01 03:00:00,14 1
2024-01-01 03:00:00,17 1
2024-01-02 03:00:00,4 1
2024-01-02 03:00:00,5 1
2024-01-02 03:00:00,2 3
2024-01-02 03:00:00,27 1
2024-01-02 03:00:00,15 1
2024-01-02 03:00:00,23 1
2024-01-02 03:00:00,15 1
2024-01-02 03:00:00,15 1
2024-01-02 03:00:00,15 1
2024-01-02 03:00:00,15 1
2024-01-02 03:00:00,13 1
2024-01-02 03:00:00,13 1
2024-01-02 03:00:00,9 1
2024-01-02 03:00:00,13 1
2024-01-03 03:00:00,14 1
2024-01-03 03:00:00,14 1
2024-01-03 03:00:00,2 3
2024-01-03 03:00:00,15 1
2024-01-03 03:00:00,23 1
2024-01-03 03:00:00,13 1
2024-01-03 03:00:00,14 1
2024-01-03 03:00:00,17 1
2024-01-03 03:00:00,15 1
2024-01-03 03:00:00,4 1
2024-01-03 03:00:00,4 1
2024-01-03 03:00:00,4 1
2024-01-03 03:00:00,5 1
2024-01-03 03:00:00,9 1
2024-01-03 03:00:00,15 1
2024-01-03 03:00:00,17 1
2024-01-03 03:00:00,4 1
2024-01-04 03:00:00,4 1
2024-01-04 03:00:00,2 3
2024-01-04 03:00:00,15 1
2024-01-04 03:00:00,15 1
2024-01-04 03:00:00,15 1
2024-01-04 03:00:00,15 1
2024-01-04 03:00:00,23 1
2024-01-04 03:00:00,17 1
2024-01-04 03:00:00,4 1
2024-01-04 03:00:00,9 1
2024-01-04 03:00:00,16 1
2024-01-04 03:00:00,13 1
2024-01-04 03:00:00,9 1
2024-01-04 03:00:00,13 1
2024-01-04 03:00:00,13 1
2024-01-04 03:00:00,13 1
2024-01-04 03:00:00,13 1
2024-01-04 03:00:00,9 1
2024-01-04 03:00:00,5 1
2024-01-04 03:00:00,5 1
2024-01-04 03:00:00,13 1
2024-01-05 03:00:00,14 1
2024-01-05 03:00:00,2 3
2024-01-05 03:00:00,23 1
2024-01-05 03:00:00,4 1
2024-01-05 03:00:00,15 1
2024-01-05 03:00:00,9 1
2024-01-05 03:00:00,23 1
2024-01-05 03:00:00,14 1
2024-01-05 03:00:00,17 1
2024-01-05 03:00:00,15 1
2024-01-06 03:00:00,15 1
2024-01-06 03:00:00,15 1
2024-01-06 03:00:00,2 3
2024-01-06 03:00:00,14 1
2024-01-06 03:00:00,4 1
2024-01-06 03:00:00,17 1
2024-01-06 03:00:00,13 1
2024-01-06 03:00:00,17 1
2024-01-06 03:00:00,15 1
2024-01-06 03:00:00,15 1
2024-01-06 03:00:00,15 1
2024-01-06 03:00:00,5 1
2024-01-06 03:00:00,14 1
2024-01-07 03:00:00,15 1
2024-01-07 03:00:00,15 1
2024-01-07 03:00:00,2 3
2024-01-07 03:00:00,16 1
2024-01-07 03:00:00,4 1
2024-01-07 03:00:00,18 1
2024-01-07 03:00:00,17 1
2024-01-07 03:00:00,13 1
2024-01-07 03:00:00,16 1
2024-01-07 03:00:00,17 1
2024-01-07 03:00:00,15 1
2024-01-07 03:00:00,15 1
2024-01-07 03:00:00,13 1
2024-01-07 03:00:00,17 1
2024-01-08 03:00:00,15 1
2024-01-08 03:00:00,2 3
2024-01-08 03:00:00,9 1
2024-01-08 03:00:00,4 1
2024-01-08 03:00:00,4 1
2024-01-08 03:00:00,15 1
2024-01-08 03:00:00,23 1
2024-01-08 03:00:00,27 1
2024-01-08 03:00:00,13 1
2024-01-09 03:00:00,15 1
2024-01-09 03:00:00,14 1
2024-01-09 03:00:00,2 3
2024-01-09 03:00:00,17 1
2024-01-09 03:00:00,15 1
2024-01-09 03:00:00,23 1
2024-01-09 03:00:00,27 1
2024-01-09 03:00:00,27 1
2024-01-09 03:00:00,5 1
2024-01-09 03:00:00,13 1
2024-01-09 03:00:00,17 1
2024-01-10 03:00:00,2 3
2024-01-10 03:00:00,4 1
2024-01-10 03:00:00,4 1
2024-01-10 03:00:00,17 1
2024-01-10 03:00:00,27 1
2024-01-10 03:00:00,15 1
2024-01-10 03:00:00,9 1
2024-01-10 03:00:00,9 1
2024-01-11 03:00:00,2 3
2024-01-11 03:00:00,15 1
2024-01-11 03:00:00,23 1
2024-01-11 03:00:00,27 1
2024-01-11 03:00:00,15 1
2024-01-11 03:00:00,15 1
2024-01-11 03:00:00,15 1
2024-01-11 03:00:00,15 1
2024-01-11 03:00:00,14 1
2024-01-11 03:00:00,12 1
2024-01-11 03:00:00,17 1
2024-01-11 03:00:00,5 1
2024-01-11 03:00:00,13 1
2024-01-11 03:00:00,15 1
2024-01-11 03:00:00,5 1
2024-01-11 03:00:00,15 1
2024-01-11 03:00:00,15 1
2024-01-11 03:00:00,4 1
2024-01-12 03:00:00,15 1
2024-01-12 03:00:00,15 1
2024-01-12 03:00:00,2 3
2024-01-12 03:00:00,15 1
2024-01-12 03:00:00,15 1
2024-01-12 03:00:00,15 1
2024-01-12 03:00:00,14 1
2024-01-12 03:00:00,9 1
2024-01-12 03:00:00,16 1
2024-01-12 03:00:00,4 1
2024-01-12 03:00:00,15 1
2024-01-12 03:00:00,15 1
2024-01-12 03:00:00,27 1
2024-01-12 03:00:00,15 1
2024-01-12 03:00:00,5 1
2024-01-13 03:00:00,14 1
2024-01-13 03:00:00,14 1
2024-01-13 03:00:00,13 1
2024-01-13 03:00:00,2 3
2024-01-13 03:00:00,4 1
2024-01-13 03:00:00,4 1
2024-01-13 03:00:00,17 1
2024-01-13 03:00:00,27 1
2024-01-13 03:00:00,13 1
2024-01-14 03:00:00,2 3
2024-01-14 03:00:00,15 1
2024-01-14 03:00:00,15 1
2024-01-14 03:00:00,16 1
2024-01-14 03:00:00,13 1
2024-01-14 03:00:00,14 1
2024-01-14 03:00:00,13 1
2024-01-14 03:00:00,17 1
2024-01-14 03:00:00,23 1
2024-01-14 03:00:00,9 1
2024-01-14 03:00:00,27 1
2024-01-14 03:00:00,15 1
2024-01-14 03:00:00,17 1
2024-01-15 03:00:00,9 1
2024-01-15 03:00:00,17 1
2024-01-15 03:00:00,4 1
2024-01-15 03:00:00,2 3
2024-01-15 03:00:00,15 1
2024-01-15 03:00:00,5 1
2024-01-15 03:00:00,15 1
2024-01-15 03:00:00,15 1
2024-01-15 03:00:00,15 1
2024-01-15 03:00:00,15 1
2024-01-15 03:00:00,15 1
2024-01-15 03:00:00,15 1
2024-01-15 03:00:00,17 1
2024-01-15 03:00:00,17 1
2024-01-15 03:00:00,13 1
2024-01-16 03:00:00,14 1
2024-01-16 03:00:00,2 3
2024-01-16 03:00:00,15 1
2024-01-16 03:00:00,5 1
2024-01-16 03:00:00,14 1
2024-01-16 03:00:00,9 1
2024-01-16 03:00:00,13 1
2024-01-16 03:00:00,4 1
2024-01-16 03:00:00,4 1
2024-01-16 03:00:00,15 1
2024-01-16 03:00:00,27 1
2024-01-16 03:00:00,27 1
2024-01-17 03:00:00,2 3
2024-01-17 03:00:00,14 1
2024-01-17 03:00:00,17 1
2024-01-17 03:00:00,14 1
2024-01-17 03:00:00,4 1
2024-01-17 03:00:00,4 1
2024-01-17 03:00:00,13 1
2024-01-18 03:00:00,2 3
2024-01-18 03:00:00,16 1
2024-01-18 03:00:00,16 1
2024-01-18 03:00:00,14 1
2024-01-18 03:00:00,27 1
2024-01-18 03:00:00,14 1
2024-01-18 03:00:00,5 1
2024-01-19 03:00:00,9 1
2024-01-19 03:00:00,9 1
2024-01-19 03:00:00,4 1
2024-01-19 03:00:00,4 1
2024-01-19 03:00:00,2 3
2024-01-19 03:00:00,27 1
2024-01-19 03:00:00,15 1
2024-01-19 03:00:00,15 1
2024-01-19 03:00:00,12 1
2024-01-19 03:00:00,17 1
2024-01-20 03:00:00,17 1
2024-01-20 03:00:00,17 1
2024-01-20 03:00:00,13 1
2024-01-20 03:00:00,14 1
2024-01-20 03:00:00,17 1
2024-01-20 03:00:00,13 1
2024-01-20 03:00:00,2 3
2024-01-20 03:00:00,15 1
2024-01-20 03:00:00,14 1
2024-01-20 03:00:00,27 1
2024-01-20 03:00:00,15 1
2024-01-20 03:00:00,17 1
2024-01-20 03:00:00,17 1
2024-01-20 03:00:00,5 1
2024-01-20 03:00:00,13 1
2024-01-20 03:00:00,27 1
2024-01-20 03:00:00,13 1
2024-01-20 03:00:00,17 1
2024-01-21 03:00:00,4 1
2024-01-21 03:00:00,14 1
2024-01-21 03:00:00,14 1
2024-01-21 03:00:00,2 3
2024-01-21 03:00:00,4 1
2024-01-21 03:00:00,17 1
2024-01-21 03:00:00,15 1
2024-01-21 03:00:00,15 1
2024-01-21 03:00:00,15 1
2024-01-22 03:00:00,14 1
2024-01-22 03:00:00,13 1
2024-01-22 03:00:00,4 1
2024-01-22 03:00:00,9 1
2024-01-22 03:00:00,2 3
2024-01-22 03:00:00,27 1
2024-01-22 03:00:00,27 1
2024-01-22 03:00:00,13 1
2024-01-22 03:00:00,15 1
2024-01-22 03:00:00,15 1
2024-01-22 03:00:00,15 1
2024-01-22 03:00:00,12 1
2024-01-23 03:00:00,14 1
2024-01-23 03:00:00,14 1
2024-01-23 03:00:00,15 1
2024-01-23 03:00:00,23 1
2024-01-23 03:00:00,27 1
2024-01-23 03:00:00,2 3
2024-01-23 03:00:00,17 1
2024-01-23 03:00:00,15 1
2024-01-23 03:00:00,14 1
2024-01-23 03:00:00,17 1
2024-01-23 03:00:00,5 1
2024-01-24 03:00:00,13 1
2024-01-24 03:00:00,13 1
2024-01-24 03:00:00,2 3
2024-01-24 03:00:00,15 1
2024-01-24 03:00:00,15 1
2024-01-24 03:00:00,15 1
2024-01-24 03:00:00,13 1
2024-01-24 03:00:00,17 1
2024-01-24 03:00:00,14 1
2024-01-24 03:00:00,17 1
2024-01-24 03:00:00,13 1
2024-01-24 03:00:00,17 1
2024-01-24 03:00:00,17 1
2024-01-24 03:00:00,14 1
2024-01-24 03:00:00,5 1
2024-01-24 03:00:00,4 1
2024-01-24 03:00:00,4 1
2024-01-24 03:00:00,14 1
2024-01-25 03:00:00,14 1
2024-01-25 03:00:00,13 1
2024-01-25 03:00:00,9 1
2024-01-25 03:00:00,2 3
2024-01-25 03:00:00,15 1
2024-01-25 03:00:00,15 1
2024-01-25 03:00:00,14 1
2024-01-25 03:00:00,13 1
2024-01-25 03:00:00,13 1
2024-01-25 03:00:00,13 1
2024-01-25 03:00:00,23 1
2024-01-25 03:00:00,15 1
2024-01-25 03:00:00,14 1
2024-01-25 03:00:00,9 1
2024-01-25 03:00:00,13 1
2024-01-25 03:00:00,9 1
2024-01-25 03:00:00,17 1
2024-01-26 03:00:00,9 1
2024-01-26 03:00:00,2 3
2024-01-26 03:00:00,27 1
2024-01-26 03:00:00,9 1
2024-01-26 03:00:00,14 1
2024-01-26 03:00:00,14 1
2024-01-26 03:00:00,17 1
2024-01-26 03:00:00,23 1
2024-01-26 03:00:00,4 1
2024-01-26 03:00:00,23 1
2024-01-26 03:00:00,15 1
2024-01-26 03:00:00,13 1
2024-01-26 03:00:00,5 1
2024-01-26 03:00:00,13 1
2024-01-26 03:00:00,27 1
2024-01-26 03:00:00,13 1
2024-01-26 03:00:00,13 1
2024-01-26 03:00:00,15 1
2024-01-26 03:00:00,17 1
2024-01-26 03:00:00,13 1
2024-01-26 03:00:00,13 1
2024-01-27 03:00:00,2 3
2024-01-27 03:00:00,27 1
2024-01-27 03:00:00,13 1
2024-01-27 03:00:00,14 1
2024-01-27 03:00:00,13 1
2024-01-27 03:00:00,13 1
2024-01-27 03:00:00,13 1
2024-01-27 03:00:00,15 1
2024-01-27 03:00:00,17 1
2024-01-27 03:00:00,23 1
2024-01-27 03:00:00,14 1
2024-01-27 03:00:00,14 1
2024-01-27 03:00:00,13 1
2024-01-27 03:00:00,17 1
2024-01-27 03:00:00,15 1
2024-01-27 03:00:00,15 1
2024-01-27 03:00:00,4 1
2024-01-27 03:00:00,16 1
2024-01-28 03:00:00,2 3
2024-01-28 03:00:00,4 1
2024-01-28 03:00:00,5 1
2024-01-28 03:00:00,27 1
2024-01-28 03:00:00,13 1
2024-01-28 03:00:00,17 1
2024-01-28 03:00:00,14 1
2024-01-28 03:00:00,13 1
2024-01-28 03:00:00,27 1
2024-01-28 03:00:00,27 1
2024-01-28 03:00:00,15 1
2024-01-28 03:00:00,4 1
2024-01-28 03:00:00,15 1
2024-01-28 03:00:00,14 1
2024-01-28 03:00:00,15 1
2024-01-28 03:00:00,4 1
2024-01-29 03:00:00,14 1
2024-01-29 03:00:00,14 1
2024-01-29 03:00:00,2 3
2024-01-29 03:00:00,16 1
2024-01-29 03:00:00,13 1
2024-01-29 03:00:00,17 1
2024-01-29 03:00:00,17 1
2024-01-29 03:00:00,17 1
2024-01-29 03:00:00,15 1
2024-01-29 03:00:00,27 1
2024-01-29 03:00:00,4 1
2024-01-29 03:00:00,15 1
2024-01-29 03:00:00,15 1
2024-01-29 03:00:00,15 1
2024-01-29 03:00:00,4 1
2024-01-29 03:00:00,5 1
2024-01-30 03:00:00,2 3
2024-01-30 03:00:00,12 1
2024-01-30 03:00:00,23 1
2024-01-30 03:00:00,23 1
2024-01-30 03:00:00,5 1
2024-01-30 03:00:00,13 1
2024-01-30 03:00:00,14 1
2024-01-31 03:00:00,2 3
2024-01-31 03:00:00,15 1
2024-01-31 03:00:00,15 1
2024-01-31 03:00:00,13 1
2024-01-31 03:00:00,4 1
2024-01-31 03:00:00,17 1
2024-01-31 03:00:00,13 1
2024-01-31 03:00:00,4 1
2024-02-01 03:00:00,2 3
2024-02-01 03:00:00,15 1
2024-02-01 03:00:00,23 1
2024-02-01 03:00:00,15 1
2024-02-01 03:00:00,23 1
2024-02-01 03:00:00,4 1
2024-02-01 03:00:00,15 1
2024-02-01 03:00:00,15 1
2024-02-01 03:00:00,15 1
2024-02-01 03:00:00,15 1
2024-02-01 03:00:00,15 1
2024-02-01 03:00:00,27 1
2024-02-01 03:00:00,15 1
2024-02-01 03:00:00,15 1
2024-02-01 03:00:00,15 1
2024-02-02 03:00:00,2 3
2024-02-02 03:00:00,15 1
2024-02-02 03:00:00,15 1
2024-02-02 03:00:00,14 1
2024-02-02 03:00:00,15 1
2024-02-02 03:00:00,13 1
2024-02-02 03:00:00,15 1
2024-02-02 03:00:00,27 1
2024-02-02 03:00:00,4 1
2024-02-02 03:00:00,4 1
2024-02-03 03:00:00,2 3
2024-02-03 03:00:00,15 1
2024-02-03 03:00:00,15 1
2024-02-03 03:00:00,23 1
2024-02-03 03:00:00,14 1
2024-02-03 03:00:00,12 1
2024-02-03 03:00:00,15 1
2024-02-03 03:00:00,15 1
2024-02-03 03:00:00,15 1
2024-02-03 03:00:00,4 1
2024-02-03 03:00:00,17 1
2024-02-03 03:00:00,13 1
2024-02-03 03:00:00,13 1
2024-02-04 03:00:00,2 3
2024-02-04 03:00:00,15 1
2024-02-04 03:00:00,15 1
2024-02-04 03:00:00,15 1
2024-02-04 03:00:00,5 1
2024-02-04 03:00:00,23 1
2024-02-04 03:00:00,15 1
2024-02-04 03:00:00,17 1
2024-02-04 03:00:00,4 1
2024-02-04 03:00:00,18 1
2024-02-04 03:00:00,5 1
2024-02-04 03:00:00,4 1
2024-02-04 03:00:00,14 1
2024-02-05 03:00:00,2 3
2024-02-05 03:00:00,17 1
2024-02-05 03:00:00,13 1
2024-02-05 03:00:00,14 1
2024-02-05 03:00:00,15 1
2024-02-05 03:00:00,15 1
2024-02-05 03:00:00,15 1
2024-02-05 03:00:00,5 1
2024-02-05 03:00:00,4 1
2024-02-05 03:00:00,15 1
2024-02-05 03:00:00,15 1
2024-02-06 03:00:00,2 3
2024-02-06 03:00:00,14 1
2024-02-06 03:00:00,17 1
2024-02-06 03:00:00,17 1
2024-02-06 03:00:00,13 1
2024-02-06 03:00:00,14 1
2024-02-06 03:00:00,15 1
2024-02-06 03:00:00,27 1
2024-02-06 03:00:00,5 1
2024-02-07 03:00:00,2 3
2024-02-07 03:00:00,15 1
2024-02-07 03:00:00,15 1
2024-02-07 03:00:00,15 1
