"Time","tlm_mb_solarpanel_0_volt_pos"
2023-09-09 03:00:00,5.5 V
2023-09-09 03:00:00,5.5 V
2023-09-09 03:00:00,5.2 V
2023-09-09 03:00:00,5.5 V
2023-09-09 03:00:00,5.6 V
2023-09-09 03:00:00,4.8 V
2023-09-09 03:00:00,5.3 V
2023-09-09 03:00:00,4.8 V
2023-09-09 03:00:00,5.2 V
2023-09-09 03:00:00,4.9 V
2023-09-09 03:00:00,5.3 V
2023-09-09 03:00:00,0.0042 V
2023-09-09 03:00:00,0.0014 V
2023-09-09 03:00:00,1.8 V
2023-09-09 03:00:00,0.0028 V
2023-09-09 03:00:00,5.1 V
2023-09-09 03:00:00,4.6 V
2023-09-09 03:00:00,5.2 V
2023-09-09 03:00:00,5.5 V
2023-09-09 03:00:00,5.2 V
2023-09-10 03:00:00,4.5 V
2023-09-10 03:00:00,5.3 V
2023-09-10 03:00:00,5.3 V
2023-09-10 03:00:00,5.1 V
2023-09-10 03:00:00,5.5 V
2023-09-10 03:00:00,0 V
2023-09-10 03:00:00,5.5 V
2023-09-10 03:00:00,2.3 V
2023-09-10 03:00:00,5.4 V
2023-09-10 03:00:00,5.2 V
2023-09-10 03:00:00,5.4 V
2023-09-10 03:00:00,5.4 V
2023-09-10 03:00:00,5.0 V
2023-09-10 03:00:00,4.9 V
2023-09-10 03:00:00,4.9 V
2023-09-10 03:00:00,5.2 V
2023-09-10 03:00:00,5.1 V
2023-09-10 03:00:00,5.2 V
2023-09-10 03:00:00,5.6 V
2023-09-10 03:00:00,5.1 V
2023-09-10 03:00:00,5.1 V
2023-09-10 03:00:00,5.5 V
2023-09-10 03:00:00,5.4 V
2023-09-10 03:00:00,4.9 V
2023-09-10 03:00:00,5.3 V
2023-09-10 03:00:00,5.5 V
2023-09-10 03:00:00,4.9 V
2023-09-10 03:00:00,4.8 V
2023-09-10 03:00:00,5.4 V
2023-09-10 03:00:00,1.8 V
2023-09-10 03:00:00,3.0 V
2023-09-10 03:00:00,5.5 V
2023-09-11 03:00:00,5.2 V
2023-09-11 03:00:00,5.6 V
2023-09-11 03:00:00,4.9 V
2023-09-11 03:00:00,5.5 V
2023-09-11 03:00:00,0 V
2023-09-11 03:00:00,4.7 V
2023-09-11 03:00:00,5.6 V
2023-09-11 03:00:00,5.4 V
2023-09-11 03:00:00,2.1 V
2023-09-11 03:00:00,5.2 V
2023-09-11 03:00:00,5.0 V
2023-09-11 03:00:00,5.1 V
2023-09-11 03:00:00,5.5 V
2023-09-11 03:00:00,5.4 V
2023-09-11 03:00:00,4.6 V
2023-09-11 03:00:00,5.5 V
2023-09-11 03:00:00,5.6 V
2023-09-11 03:00:00,5.2 V
2023-09-11 03:00:00,4.8 V
2023-09-11 03:00:00,5.2 V
2023-09-11 03:00:00,5.2 V
2023-09-11 03:00:00,1.1 V
2023-09-11 03:00:00,4.9 V
2023-09-11 03:00:00,5.4 V
2023-09-11 03:00:00,4.9 V
2023-09-11 03:00:00,5.1 V
2023-09-11 03:00:00,5.6 V
2023-09-11 03:00:00,5.5 V
2023-09-11 03:00:00,5.4 V
2023-09-12 03:00:00,0 V
2023-09-12 03:00:00,5.5 V
2023-09-12 03:00:00,5.4 V
2023-09-12 03:00:00,5.3 V
2023-09-12 03:00:00,5.6 V
2023-09-12 03:00:00,5.4 V
2023-09-12 03:00:00,5.5 V
2023-09-12 03:00:00,5.7 V
2023-09-12 03:00:00,5.7 V
2023-09-12 03:00:00,0.015 V
2023-09-12 03:00:00,4.7 V
2023-09-12 03:00:00,5.0 V
2023-09-12 03:00:00,5.4 V
2023-09-12 03:00:00,5.1 V
2023-09-12 03:00:00,5.6 V
2023-09-12 03:00:00,2.5 V
2023-09-13 03:00:00,5.1 V
2023-09-13 03:00:00,0 V
2023-09-13 03:00:00,2.1 V
2023-09-13 03:00:00,5.5 V
2023-09-13 03:00:00,5.5 V
2023-09-13 03:00:00,3.1 V
2023-09-13 03:00:00,5.3 V
2023-09-13 03:00:00,5.1 V
2023-09-13 03:00:00,5.2 V
2023-09-13 03:00:00,2.3 V
2023-09-13 03:00:00,5.7 V
2023-09-13 03:00:00,0.25 V
2023-09-13 03:00:00,0.017 V
2023-09-13 03:00:00,5.5 V
2023-09-13 03:00:00,5.3 V
2023-09-13 03:00:00,4.9 V
2023-09-13 03:00:00,5.6 V
2023-09-13 03:00:00,5.4 V
2023-09-14 03:00:00,0 V
2023-09-14 03:00:00,2.8 V
2023-09-14 03:00:00,2.3 V
2023-09-14 03:00:00,4.8 V
2023-09-14 03:00:00,5.4 V
2023-09-14 03:00:00,5.6 V
2023-09-14 03:00:00,5.1 V
2023-09-14 03:00:00,5.5 V
2023-09-14 03:00:00,2.0 V
2023-09-14 03:00:00,4.9 V
2023-09-14 03:00:00,5.2 V
2023-09-14 03:00:00,0.0014 V
2023-09-14 03:00:00,5.7 V
2023-09-14 03:00:00,5.6 V
2023-09-14 03:00:00,5.0 V
2023-09-14 03:00:00,5.4 V
2023-09-14 03:00:00,4.9 V
2023-09-14 03:00:00,4.8 V
2023-09-14 03:00:00,5.0 V
2023-09-14 03:00:00,3.2 V
2023-09-14 03:00:00,1.9 V
2023-09-14 03:00:00,5.4 V
2023-09-14 03:00:00,5.3 V
2023-09-14 03:00:00,4.5 V
2023-09-14 03:00:00,5.5 V
2023-09-15 03:00:00,0 V
2023-09-15 03:00:00,0.0014 V
2023-09-15 03:00:00,5.6 V
2023-09-15 03:00:00,2.0 V
2023-09-15 03:00:00,2.5 V
2023-09-15 03:00:00,5.4 V
2023-09-15 03:00:00,5.5 V
2023-09-15 03:00:00,5.6 V
2023-09-15 03:00:00,5.1 V
2023-09-15 03:00:00,4.9 V
2023-09-15 03:00:00,5.3 V
2023-09-15 03:00:00,5.3 V
2023-09-15 03:00:00,5.1 V
2023-09-15 03:00:00,5.6 V
2023-09-15 03:00:00,4.0 V
2023-09-15 03:00:00,3.1 V
2023-09-15 03:00:00,5.0 V
2023-09-15 03:00:00,5.2 V
2023-09-15 03:00:00,5.5 V
2023-09-15 03:00:00,5.4 V
2023-09-15 03:00:00,4.9 V
2023-09-16 03:00:00,0 V
2023-09-16 03:00:00,5.6 V
2023-09-16 03:00:00,2.6 V
2023-09-16 03:00:00,2.8 V
2023-09-16 03:00:00,5.5 V
2023-09-16 03:00:00,5.5 V
2023-09-16 03:00:00,3.2 V
2023-09-16 03:00:00,1.7 V
2023-09-16 03:00:00,5.5 V
2023-09-16 03:00:00,5.6 V
2023-09-16 03:00:00,5.4 V
2023-09-16 03:00:00,5.6 V
2023-09-16 03:00:00,1.3 V
2023-09-16 03:00:00,1.0 V
2023-09-16 03:00:00,4.8 V
2023-09-16 03:00:00,5.0 V
2023-09-16 03:00:00,0.10 V
2023-09-16 03:00:00,2.5 V
2023-09-16 03:00:00,2.1 V
2023-09-16 03:00:00,4.8 V
2023-09-16 03:00:00,5.0 V
2023-09-17 03:00:00,0 V
2023-09-17 03:00:00,2.0 V
2023-09-17 03:00:00,5.6 V
2023-09-17 03:00:00,5.0 V
2023-09-17 03:00:00,5.4 V
2023-09-17 03:00:00,4.9 V
2023-09-17 03:00:00,0.53 V
2023-09-17 03:00:00,5.7 V
2023-09-17 03:00:00,5.5 V
2023-09-17 03:00:00,5.6 V
2023-09-17 03:00:00,5.2 V
2023-09-17 03:00:00,4.9 V
2023-09-17 03:00:00,5.3 V
2023-09-17 03:00:00,5.6 V
2023-09-17 03:00:00,3.8 V
2023-09-17 03:00:00,5.1 V
2023-09-18 03:00:00,0 V
2023-09-18 03:00:00,5.0 V
2023-09-18 03:00:00,5.2 V
2023-09-18 03:00:00,5.1 V
2023-09-18 03:00:00,5.4 V
2023-09-18 03:00:00,2.0 V
2023-09-18 03:00:00,4.9 V
2023-09-18 03:00:00,2.3 V
2023-09-18 03:00:00,5.1 V
2023-09-18 03:00:00,2.5 V
2023-09-18 03:00:00,5.4 V
2023-09-18 03:00:00,5.5 V
2023-09-18 03:00:00,4.9 V
2023-09-18 03:00:00,5.1 V
2023-09-18 03:00:00,4.7 V
2023-09-18 03:00:00,5.3 V
2023-09-18 03:00:00,5.6 V
2023-09-18 03:00:00,5.7 V
2023-09-18 03:00:00,0.54 V
2023-09-18 03:00:00,5.5 V
2023-09-18 03:00:00,0.024 V
2023-09-18 03:00:00,2.5 V
2023-09-18 03:00:00,0.0014 V
2023-09-18 03:00:00,5.4 V
2023-09-18 03:00:00,5.1 V
2023-09-19 03:00:00,0 V
2023-09-19 03:00:00,5.5 V
2023-09-19 03:00:00,5.2 V
2023-09-19 03:00:00,5.6 V
2023-09-19 03:00:00,5.1 V
2023-09-19 03:00:00,3.3 V
2023-09-19 03:00:00,5.3 V
2023-09-19 03:00:00,5.5 V
2023-09-19 03:00:00,0.0098 V
2023-09-19 03:00:00,5.1 V
2023-09-19 03:00:00,5.4 V
2023-09-19 03:00:00,5.3 V
2023-09-19 03:00:00,5.2 V
2023-09-19 03:00:00,0.14 V
2023-09-19 03:00:00,5.4 V
2023-09-19 03:00:00,5.0 V
2023-09-19 03:00:00,5.4 V
2023-09-19 03:00:00,5.5 V
2023-09-19 03:00:00,5.4 V
2023-09-19 03:00:00,5.5 V
2023-09-19 03:00:00,5.0 V
2023-09-20 03:00:00,0 V
2023-09-20 03:00:00,0.081 V
2023-09-20 03:00:00,0.0014 V
2023-09-20 03:00:00,5.2 V
2023-09-20 03:00:00,5.4 V
2023-09-20 03:00:00,5.5 V
2023-09-20 03:00:00,5.3 V
2023-09-20 03:00:00,5.4 V
2023-09-20 03:00:00,5.3 V
2023-09-20 03:00:00,5.3 V
2023-09-20 03:00:00,5.2 V
2023-09-20 03:00:00,5.4 V
2023-09-20 03:00:00,5.4 V
2023-09-20 03:00:00,5.3 V
2023-09-20 03:00:00,4.9 V
2023-09-20 03:00:00,5.5 V
2023-09-20 03:00:00,5.3 V
2023-09-21 03:00:00,0.0014 V
2023-09-21 03:00:00,0 V
2023-09-21 03:00:00,5.4 V
2023-09-21 03:00:00,5.6 V
2023-09-21 03:00:00,5.2 V
2023-09-21 03:00:00,5.5 V
2023-09-21 03:00:00,5.5 V
2023-09-21 03:00:00,5.3 V
2023-09-21 03:00:00,5.1 V
2023-09-21 03:00:00,4.9 V
2023-09-21 03:00:00,5.4 V
2023-09-21 03:00:00,5.6 V
2023-09-21 03:00:00,2.2 V
2023-09-21 03:00:00,5.4 V
2023-09-21 03:00:00,5.2 V
2023-09-21 03:00:00,5.3 V
2023-09-22 03:00:00,0 V
2023-09-22 03:00:00,5.0 V
2023-09-22 03:00:00,5.4 V
2023-09-22 03:00:00,5.4 V
2023-09-22 03:00:00,5.2 V
2023-09-22 03:00:00,0.0014 V
2023-09-22 03:00:00,5.3 V
2023-09-22 03:00:00,5.4 V
2023-09-22 03:00:00,0.28 V
2023-09-22 03:00:00,5.4 V
2023-09-22 03:00:00,0.0070 V
2023-09-22 03:00:00,0.038 V
2023-09-22 03:00:00,0.099 V
2023-09-22 03:00:00,0.83 V
2023-09-22 03:00:00,2.3 V
2023-09-22 03:00:00,5.1 V
2023-09-22 03:00:00,5.3 V
2023-09-23 03:00:00,5.2 V
2023-09-23 03:00:00,5.2 V
2023-09-23 03:00:00,5.3 V
2023-09-23 03:00:00,0 V
2023-09-23 03:00:00,0.0014 V
2023-09-23 03:00:00,5.3 V
2023-09-23 03:00:00,5.4 V
2023-09-23 03:00:00,5.4 V
2023-09-23 03:00:00,5.3 V
2023-09-23 03:00:00,5.3 V
2023-09-23 03:00:00,5.4 V
2023-09-23 03:00:00,5.3 V
2023-09-23 03:00:00,0.032 V
2023-09-23 03:00:00,0.15 V
2023-09-23 03:00:00,5.3 V
2023-09-23 03:00:00,5.7 V
2023-09-23 03:00:00,1.0 V
2023-09-23 03:00:00,5.2 V
2023-09-24 03:00:00,5.4 V
2023-09-24 03:00:00,5.3 V
2023-09-24 03:00:00,0.0014 V
2023-09-24 03:00:00,0 V
2023-09-24 03:00:00,5.4 V
2023-09-24 03:00:00,4.8 V
2023-09-24 03:00:00,5.4 V
2023-09-24 03:00:00,5.4 V
2023-09-24 03:00:00,5.4 V
2023-09-24 03:00:00,5.3 V
2023-09-24 03:00:00,0.0028 V
2023-09-24 03:00:00,5.3 V
2023-09-24 03:00:00,5.3 V
2023-09-24 03:00:00,5.3 V
2023-09-24 03:00:00,5.3 V
2023-09-24 03:00:00,0.013 V
2023-09-24 03:00:00,2.2 V
2023-09-24 03:00:00,5.6 V
2023-09-25 03:00:00,5.2 V
2023-09-25 03:00:00,0 V
2023-09-25 03:00:00,0.0056 V
2023-09-25 03:00:00,5.4 V
2023-09-25 03:00:00,5.4 V
2023-09-25 03:00:00,5.3 V
2023-09-25 03:00:00,5.2 V
2023-09-25 03:00:00,5.3 V
2023-09-25 03:00:00,5.4 V
2023-09-25 03:00:00,5.3 V
2023-09-25 03:00:00,5.4 V
2023-09-25 03:00:00,5.4 V
2023-09-25 03:00:00,0.0028 V
2023-09-25 03:00:00,5.4 V
2023-09-25 03:00:00,5.3 V
2023-09-25 03:00:00,0.0014 V
2023-09-26 03:00:00,5.4 V
2023-09-26 03:00:00,5.3 V
2023-09-26 03:00:00,5.4 V
2023-09-26 03:00:00,0 V
2023-09-26 03:00:00,0.0028 V
2023-09-26 03:00:00,0.0014 V
2023-09-26 03:00:00,5.2 V
2023-09-26 03:00:00,5.2 V
2023-09-26 03:00:00,4.8 V
2023-09-26 03:00:00,5.3 V
2023-09-26 03:00:00,5.2 V
2023-09-26 03:00:00,4.6 V
2023-09-26 03:00:00,5.5 V
2023-09-26 03:00:00,5.5 V
2023-09-26 03:00:00,5.0 V
2023-09-26 03:00:00,0.0042 V
2023-09-26 03:00:00,0.071 V
2023-09-26 03:00:00,0.11 V
2023-09-26 03:00:00,5.7 V
2023-09-26 03:00:00,4.5 V
2023-09-27 03:00:00,5.7 V
2023-09-27 03:00:00,0 V
2023-09-27 03:00:00,0.0028 V
2023-09-27 03:00:00,0.0014 V
2023-09-27 03:00:00,4.8 V
2023-09-27 03:00:00,4.7 V
2023-09-27 03:00:00,5.0 V
2023-09-27 03:00:00,5.4 V
2023-09-27 03:00:00,5.0 V
2023-09-27 03:00:00,5.0 V
2023-09-27 03:00:00,5.3 V
2023-09-27 03:00:00,0.064 V
2023-09-27 03:00:00,0.011 V
2023-09-27 03:00:00,0.0056 V
2023-09-27 03:00:00,1.9 V
2023-09-27 03:00:00,0.0084 V
2023-09-28 03:00:00,0.0028 V
2023-09-28 03:00:00,5.0 V
2023-09-28 03:00:00,5.1 V
2023-09-28 03:00:00,4.8 V
2023-09-28 03:00:00,4.8 V
2023-09-28 03:00:00,5.1 V
2023-09-28 03:00:00,5.0 V
2023-09-28 03:00:00,0.0042 V
2023-09-28 03:00:00,0.0014 V
2023-09-28 03:00:00,0.015 V
2023-09-28 03:00:00,0 V
2023-09-28 03:00:00,5.0 V
2023-09-28 03:00:00,5.4 V
2023-09-28 03:00:00,5.5 V
2023-09-28 03:00:00,5.5 V
2023-09-28 03:00:00,5.2 V
2023-09-28 03:00:00,5.3 V
2023-09-28 03:00:00,1.9 V
2023-09-28 03:00:00,4.9 V
2023-09-29 03:00:00,5.0 V
2023-09-29 03:00:00,0.0028 V
2023-09-29 03:00:00,5.1 V
2023-09-29 03:00:00,5.2 V
2023-09-29 03:00:00,5.0 V
2023-09-29 03:00:00,5.5 V
2023-09-29 03:00:00,5.0 V
2023-09-29 03:00:00,5.2 V
2023-09-29 03:00:00,5.5 V
2023-09-29 03:00:00,4.5 V
2023-09-29 03:00:00,0.0042 V
2023-09-29 03:00:00,0.0014 V
2023-09-29 03:00:00,0.0098 V
2023-09-29 03:00:00,5.6 V
2023-09-29 03:00:00,5.3 V
2023-09-29 03:00:00,5.4 V
2023-09-29 03:00:00,4.7 V
2023-09-29 03:00:00,5.4 V
2023-09-30 03:00:00,5.4 V
2023-09-30 03:00:00,0.0070 V
2023-09-30 03:00:00,0 V
2023-09-30 03:00:00,0.0028 V
2023-09-30 03:00:00,5.5 V
2023-09-30 03:00:00,4.5 V
2023-09-30 03:00:00,4.9 V
2023-09-30 03:00:00,5.2 V
2023-09-30 03:00:00,5.1 V
2023-09-30 03:00:00,0.0056 V
2023-09-30 03:00:00,5.5 V
2023-09-30 03:00:00,0.014 V
2023-09-30 03:00:00,5.4 V
2023-10-01 03:00:00,5.3 V
2023-10-01 03:00:00,5.4 V
2023-10-01 03:00:00,4.8 V
2023-10-01 03:00:00,4.9 V
2023-10-01 03:00:00,5.3 V
2023-10-01 03:00:00,4.9 V
2023-10-01 03:00:00,4.8 V
2023-10-01 03:00:00,0 V
2023-10-01 03:00:00,0.0056 V
2023-10-01 03:00:00,0.0014 V
2023-10-01 03:00:00,0.0042 V
2023-10-01 03:00:00,5.6 V
2023-10-01 03:00:00,5.2 V
2023-10-01 03:00:00,4.8 V
2023-10-01 03:00:00,4.9 V
2023-10-01 03:00:00,5.5 V
2023-10-01 03:00:00,5.0 V
2023-10-01 03:00:00,5.2 V
2023-10-01 03:00:00,4.9 V
2023-10-01 03:00:00,0.0028 V
2023-10-01 03:00:00,0.064 V
2023-10-01 03:00:00,5.4 V
2023-10-02 03:00:00,4.9 V
2023-10-02 03:00:00,4.9 V
2023-10-02 03:00:00,5.0 V
2023-10-02 03:00:00,5.4 V
2023-10-02 03:00:00,5.0 V
2023-10-02 03:00:00,5.3 V
2023-10-02 03:00:00,0 V
2023-10-02 03:00:00,5.5 V
2023-10-02 03:00:00,5.3 V
2023-10-02 03:00:00,5.2 V
2023-10-02 03:00:00,5.4 V
2023-10-02 03:00:00,5.5 V
2023-10-02 03:00:00,0.0028 V
2023-10-02 03:00:00,0.0014 V
2023-10-02 03:00:00,5.6 V
2023-10-02 03:00:00,4.8 V
2023-10-02 03:00:00,5.0 V
2023-10-03 03:00:00,5.4 V
2023-10-03 03:00:00,5.4 V
2023-10-03 03:00:00,5.4 V
2023-10-03 03:00:00,0.0014 V
2023-10-03 03:00:00,4.9 V
2023-10-03 03:00:00,5.0 V
2023-10-03 03:00:00,4.9 V
2023-10-03 03:00:00,4.7 V
2023-10-03 03:00:00,4.8 V
2023-10-03 03:00:00,5.1 V
2023-10-03 03:00:00,5.5 V
2023-10-03 03:00:00,0 V
2023-10-03 03:00:00,0.84 V
2023-10-03 03:00:00,1.7 V
2023-10-03 03:00:00,4.4 V
2023-10-03 03:00:00,4.8 V
2023-10-03 03:00:00,0.091 V
2023-10-03 03:00:00,5.0 V
2023-10-03 03:00:00,5.4 V
2023-10-03 03:00:00,5.4 V
2023-10-04 03:00:00,5.0 V
2023-10-04 03:00:00,5.4 V
2023-10-04 03:00:00,0 V
2023-10-04 03:00:00,0.0014 V
2023-10-04 03:00:00,5.2 V
2023-10-04 03:00:00,5.0 V
2023-10-04 03:00:00,5.4 V
2023-10-04 03:00:00,5.5 V
2023-10-04 03:00:00,5.1 V
2023-10-04 03:00:00,5.5 V
2023-10-04 03:00:00,0.0028 V
2023-10-04 03:00:00,5.5 V
2023-10-04 03:00:00,0.0070 V
2023-10-04 03:00:00,5.0 V
2023-10-04 03:00:00,4.9 V
2023-10-04 03:00:00,5.4 V
2023-10-05 03:00:00,5.1 V
2023-10-05 03:00:00,5.0 V
2023-10-05 03:00:00,5.4 V
2023-10-05 03:00:00,0 V
2023-10-05 03:00:00,0.0014 V
2023-10-05 03:00:00,5.5 V
2023-10-05 03:00:00,5.2 V
2023-10-05 03:00:00,5.2 V
2023-10-05 03:00:00,5.0 V
2023-10-05 03:00:00,5.1 V
2023-10-05 03:00:00,5.1 V
2023-10-05 03:00:00,5.2 V
2023-10-05 03:00:00,4.7 V
2023-10-05 03:00:00,5.4 V
2023-10-05 03:00:00,5.2 V
2023-10-05 03:00:00,5.2 V
2023-10-05 03:00:00,0.013 V
2023-10-05 03:00:00,0.0056 V
2023-10-05 03:00:00,0.091 V
2023-10-05 03:00:00,2.2 V
2023-10-05 03:00:00,0.0098 V
2023-10-05 03:00:00,0.011 V
2023-10-05 03:00:00,5.5 V
2023-10-05 03:00:00,4.9 V
2023-10-05 03:00:00,4.9 V
2023-10-05 03:00:00,4.3 V
2023-10-06 03:00:00,5.0 V
2023-10-06 03:00:00,5.1 V
2023-10-06 03:00:00,4.7 V
2023-10-06 03:00:00,5.5 V
2023-10-06 03:00:00,4.8 V
2023-10-06 03:00:00,5.3 V
2023-10-06 03:00:00,0 V
2023-10-06 03:00:00,0.0014 V
2023-10-06 03:00:00,4.1 V
2023-10-06 03:00:00,5.1 V
2023-10-06 03:00:00,4.9 V
2023-10-06 03:00:00,5.2 V
2023-10-06 03:00:00,5.5 V
2023-10-06 03:00:00,5.5 V
2023-10-06 03:00:00,4.8 V
2023-10-06 03:00:00,5.2 V
2023-10-06 03:00:00,5.5 V
2023-10-06 03:00:00,5.0 V
2023-10-06 03:00:00,5.5 V
2023-10-06 03:00:00,5.0 V
2023-10-06 03:00:00,4.8 V
2023-10-06 03:00:00,2.2 V
2023-10-06 03:00:00,5.5 V
2023-10-06 03:00:00,5.4 V
2023-10-06 03:00:00,0.0070 V
2023-10-06 03:00:00,2.0 V
2023-10-06 03:00:00,0.013 V
2023-10-06 03:00:00,5.7 V
2023-10-06 03:00:00,5.7 V
2023-10-06 03:00:00,0.021 V
2023-10-06 03:00:00,0.018 V
2023-10-06 03:00:00,5.7 V
2023-10-06 03:00:00,0.011 V
2023-10-06 03:00:00,5.4 V
2023-10-06 03:00:00,5.0 V
2023-10-06 03:00:00,4.9 V
2023-10-06 03:00:00,5.5 V
2023-10-06 03:00:00,5.1 V
2023-10-06 03:00:00,4.4 V
2023-10-06 03:00:00,4.9 V
2023-10-06 03:00:00,5.0 V
2023-10-07 03:00:00,5.0 V
2023-10-07 03:00:00,5.5 V
2023-10-07 03:00:00,4.9 V
2023-10-07 03:00:00,5.5 V
2023-10-07 03:00:00,5.4 V
2023-10-07 03:00:00,5.3 V
2023-10-07 03:00:00,0 V
2023-10-07 03:00:00,4.9 V
2023-10-07 03:00:00,5.2 V
2023-10-07 03:00:00,5.5 V
2023-10-07 03:00:00,5.3 V
2023-10-07 03:00:00,4.6 V
2023-10-07 03:00:00,4.8 V
2023-10-07 03:00:00,5.5 V
2023-10-07 03:00:00,4.9 V
2023-10-07 03:00:00,5.2 V
2023-10-07 03:00:00,5.3 V
2023-10-07 03:00:00,4.9 V
2023-10-07 03:00:00,4.5 V
2023-10-07 03:00:00,5.5 V
2023-10-07 03:00:00,0.0028 V
2023-10-07 03:00:00,0.0014 V
2023-10-07 03:00:00,5.5 V
2023-10-07 03:00:00,0.0084 V
2023-10-07 03:00:00,0.011 V
2023-10-07 03:00:00,5.0 V
2023-10-07 03:00:00,0.0056 V
2023-10-07 03:00:00,5.6 V
2023-10-07 03:00:00,0.013 V
2023-10-07 03:00:00,0.060 V
2023-10-07 03:00:00,5.6 V
2023-10-07 03:00:00,0.16 V
2023-10-07 03:00:00,4.5 V
2023-10-07 03:00:00,5.0 V
2023-10-07 03:00:00,5.3 V
2023-10-08 03:00:00,5.2 V
2023-10-08 03:00:00,5.4 V
2023-10-08 03:00:00,5.1 V
2023-10-08 03:00:00,5.4 V
2023-10-08 03:00:00,4.9 V
2023-10-08 03:00:00,4.9 V
2023-10-08 03:00:00,0.031 V
2023-10-08 03:00:00,4.5 V
2023-10-08 03:00:00,5.5 V
2023-10-08 03:00:00,4.3 V
2023-10-08 03:00:00,5.5 V
2023-10-08 03:00:00,5.2 V
2023-10-08 03:00:00,5.5 V
2023-10-08 03:00:00,5.4 V
2023-10-08 03:00:00,0.0014 V
2023-10-08 03:00:00,5.6 V
2023-10-08 03:00:00,5.2 V
2023-10-08 03:00:00,5.0 V
2023-10-08 03:00:00,5.5 V
2023-10-08 03:00:00,5.2 V
2023-10-08 03:00:00,4.9 V
2023-10-08 03:00:00,5.2 V
2023-10-08 03:00:00,0.0028 V
2023-10-08 03:00:00,5.4 V
2023-10-08 03:00:00,5.0 V
2023-10-08 03:00:00,4.8 V
2023-10-08 03:00:00,5.1 V
2023-10-08 03:00:00,5.5 V
2023-10-08 03:00:00,4.7 V
2023-10-08 03:00:00,5.5 V
2023-10-08 03:00:00,0 V
2023-10-08 03:00:00,0.85 V
2023-10-08 03:00:00,4.1 V
2023-10-08 03:00:00,0.0084 V
2023-10-08 03:00:00,5.3 V
2023-10-08 03:00:00,5.2 V
2023-10-08 03:00:00,5.0 V
2023-10-08 03:00:00,4.9 V
2023-10-08 03:00:00,5.0 V
2023-10-09 03:00:00,5.4 V
2023-10-09 03:00:00,5.0 V
2023-10-09 03:00:00,0 V
2023-10-09 03:00:00,0.0056 V
2023-10-09 03:00:00,5.0 V
2023-10-09 03:00:00,5.0 V
2023-10-09 03:00:00,5.2 V
2023-10-09 03:00:00,4.8 V
2023-10-09 03:00:00,5.4 V
2023-10-09 03:00:00,5.1 V
2023-10-09 03:00:00,5.3 V
2023-10-09 03:00:00,5.5 V
2023-10-09 03:00:00,4.7 V
2023-10-09 03:00:00,5.1 V
2023-10-09 03:00:00,5.5 V
2023-10-09 03:00:00,5.5 V
2023-10-09 03:00:00,0.0084 V
2023-10-09 03:00:00,0.011 V
2023-10-09 03:00:00,5.1 V
2023-10-09 03:00:00,5.5 V
2023-10-09 03:00:00,4.4 V
2023-10-09 03:00:00,4.9 V
2023-10-09 03:00:00,5.1 V
2023-10-09 03:00:00,5.4 V
2023-10-09 03:00:00,4.8 V
2023-10-10 03:00:00,5.3 V
2023-10-10 03:00:00,5.2 V
2023-10-10 03:00:00,5.1 V
2023-10-10 03:00:00,0 V
2023-10-10 03:00:00,5.5 V
2023-10-10 03:00:00,5.5 V
2023-10-10 03:00:00,5.1 V
2023-10-10 03:00:00,5.6 V
2023-10-10 03:00:00,5.6 V
2023-10-10 03:00:00,5.2 V
2023-10-10 03:00:00,0.0028 V
2023-10-10 03:00:00,0.0014 V
2023-10-10 03:00:00,5.3 V
2023-10-10 03:00:00,5.2 V
2023-10-10 03:00:00,5.0 V
2023-10-10 03:00:00,4.8 V
2023-10-10 03:00:00,5.0 V
2023-10-10 03:00:00,5.2 V
2023-10-10 03:00:00,5.4 V
2023-10-10 03:00:00,5.5 V
2023-10-10 03:00:00,5.7 V
2023-10-10 03:00:00,5.0 V
2023-10-10 03:00:00,4.9 V
2023-10-11 03:00:00,5.5 V
2023-10-11 03:00:00,5.5 V
2023-10-11 03:00:00,5.4 V
2023-10-11 03:00:00,0 V
2023-10-11 03:00:00,5.1 V
2023-10-11 03:00:00,5.1 V
2023-10-11 03:00:00,4.8 V
2023-10-11 03:00:00,0.0014 V
2023-10-11 03:00:00,0.0098 V
2023-10-11 03:00:00,1.0 V
2023-10-11 03:00:00,5.3 V
2023-10-11 03:00:00,5.4 V
2023-10-11 03:00:00,4.8 V
2023-10-11 03:00:00,5.4 V
2023-10-11 03:00:00,5.4 V
2023-10-12 03:00:00,5.4 V
2023-10-12 03:00:00,4.7 V
2023-10-12 03:00:00,4.7 V
2023-10-12 03:00:00,4.9 V
2023-10-12 03:00:00,5.4 V
2023-10-12 03:00:00,0 V
2023-10-12 03:00:00,5.5 V
2023-10-12 03:00:00,0.0014 V
2023-10-12 03:00:00,0.0028 V
2023-10-12 03:00:00,4.8 V
2023-10-12 03:00:00,5.0 V
2023-10-12 03:00:00,5.4 V
2023-10-12 03:00:00,0.0098 V
2023-10-12 03:00:00,0.036 V
2023-10-12 03:00:00,5.6 V
2023-10-12 03:00:00,5.7 V
2023-10-12 03:00:00,4.4 V
2023-10-13 03:00:00,5.5 V
2023-10-13 03:00:00,5.5 V
2023-10-13 03:00:00,5.4 V
2023-10-13 03:00:00,5.5 V
2023-10-13 03:00:00,5.5 V
2023-10-13 03:00:00,5.2 V
2023-10-13 03:00:00,0 V
